Input File: reformatted-data/train/hibachi-res_ExtraTreesClassifier_MLPClassifier-s1979_0.405.txt
Computation options used: -p 999 -r 1324192657 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X5                 X6                 X7                 53.210     0.001
X1                 X5                 X7                 42.596     0.001
X6                 X7                 X9                 40.162     0.001
X2                 X5                 X7                 38.448     0.002
X5                 X7                 X9                 35.202     0.003
X4                 X6                 X7                 35.154     0.003
X4                 X5                 X7                 35.042     0.003
X0                 X5                 X7                 33.522     0.005
X0                 X6                 X7                 30.065     0.014
X5                 X7                 X8                 25.889     0.076
X2                 X6                 X7                 25.324     0.093
X1                 X6                 X7                 24.421     0.112
X0                 X2                 X6                 23.514     0.164
X3                 X5                 X7                 22.511     0.226
X5                 X6                 X9                 21.162     0.338
X0                 X6                 X9                 20.178     0.434
X3                 X6                 X7                 20.146     0.435
X0                 X3                 X6                 19.724     0.489
X4                 X5                 X6                 17.589     0.743
X3                 X4                 X5                 17.242     0.792
X0                 X1                 X2                 17.212     0.792
X2                 X3                 X4                 17.059     0.803
X4                 X5                 X8                 16.304     0.873
X0                 X1                 X6                 16.255     0.873
X4                 X5                 X9                 15.768     0.907
X0                 X6                 X8                 15.391     0.921
X1                 X4                 X5                 15.358     0.923
X0                 X2                 X7                 14.678     0.948
X6                 X8                 X9                 14.500     0.961
X2                 X3                 X6                 14.209     0.967
X0                 X5                 X6                 14.092     0.972
X6                 X7                 X8                 14.026     0.972
X0                 X4                 X6                 13.600     0.981
X2                 X7                 X9                 13.296     0.991
X1                 X4                 X6                 13.130     0.991
X1                 X5                 X9                 12.988     0.993
X0                 X3                 X4                 12.498     0.997
X0                 X2                 X3                 12.476     0.997
X0                 X5                 X8                 12.413     0.998
X0                 X5                 X9                 12.334     0.998
X1                 X2                 X6                 12.123     0.998
X3                 X6                 X9                 12.042     0.998
X1                 X6                 X9                 11.827     0.999
X3                 X4                 X6                 11.334     1
X0                 X3                 X5                 11.227     1
X1                 X6                 X8                 10.882     1
X5                 X8                 X9                 10.603     1
X4                 X7                 X9                 10.599     1
X2                 X5                 X9                 10.078     1
X2                 X5                 X6                  9.962     1
X2                 X5                 X8                  9.710     1
X1                 X3                 X4                  9.544     1
X3                 X5                 X6                  8.981     1
X3                 X6                 X8                  8.909     1
X0                 X2                 X9                  8.780     1
X2                 X4                 X7                  8.706     1
X0                 X4                 X9                  8.260     1
X2                 X6                 X9                  8.049     1
X0                 X4                 X5                  8.022     1
X4                 X6                 X9                  7.816     1
X4                 X7                 X8                  7.769     1
X0                 X8                 X9                  7.761     1
X2                 X3                 X8                  7.698     1
X3                 X4                 X7                  7.532     1
X0                 X3                 X9                  7.344     1
X1                 X3                 X6                  7.150     1
X2                 X3                 X5                  7.078     1
X2                 X4                 X6                  7.071     1
X2                 X4                 X5                  6.964     1
X0                 X2                 X5                  6.802     1
X1                 X4                 X7                  6.642     1
X3                 X5                 X8                  5.977     1
X1                 X4                 X8                  5.962     1
X1                 X5                 X8                  5.908     1
X0                 X4                 X7                  5.773     1
X0                 X1                 X5                  5.693     1
X3                 X5                 X9                  5.521     1
X2                 X7                 X8                  5.426     1
X0                 X3                 X8                  5.419     1
X2                 X8                 X9                  5.339     1
X0                 X1                 X3                  5.211     1
X0                 X7                 X9                  5.041     1
X1                 X2                 X4                  5.006     1
X0                 X3                 X7                  4.866     1
X1                 X2                 X3                  4.568     1
X1                 X3                 X5                  4.168     1
X0                 X2                 X4                  3.913     1
X0                 X2                 X8                  3.823     1
X4                 X6                 X8                  3.764     1
X3                 X7                 X9                  3.694     1
X1                 X5                 X6                  3.529     1
X1                 X7                 X8                  3.399     1
X3                 X8                 X9                  3.324     1
X4                 X8                 X9                  3.242     1
X3                 X7                 X8                  3.178     1
X0                 X1                 X4                  3.131     1
X2                 X4                 X9                  2.877     1
X1                 X2                 X9                  2.851     1
X0                 X7                 X8                  2.802     1
X3                 X4                 X9                  2.796     1
X2                 X3                 X7                  2.785     1
X7                 X8                 X9                  2.783     1
X1                 X2                 X7                  2.743     1
X1                 X2                 X5                  0         1
X1                 X7                 X9                  0         1
X1                 X8                 X9                  0         1
X0                 X1                 X7                  0         1
X0                 X1                 X8                  0         1
X0                 X1                 X9                  0         1
X5                 X6                 X8                  0         1
X2                 X3                 X9                  0         1
X2                 X4                 X8                  0         1
X1                 X4                 X9                  0         1
X2                 X6                 X8                  0         1
X0                 X4                 X8                  0         1
X1                 X2                 X8                  0         1
X3                 X4                 X8                  0         1
X1                 X3                 X7                  0         1
X1                 X3                 X8                  0         1
X1                 X3                 X9                  0         1
