Input File: reformatted-data/train/hibachi-res_DecisionTreeClassifier_BernoulliNB-s88462_0.599.txt
Computation options used: -p 999 -r 1423320343 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X2                 X3                 X4                 480.545    0.001
X2                 X4                 X6                 475.15     0.001
X0                 X2                 X4                 473.99     0.001
X2                 X4                 X8                 468.49     0.001
X2                 X4                 X9                 466.889    0.001
X2                 X4                 X7                 456.512    0.001
X2                 X4                 X5                 452.626    0.001
X1                 X2                 X4                 435.497    0.001
X1                 X4                 X8                  29.126    0.042
X4                 X7                 X8                  20.441    0.601
X2                 X5                 X8                  19.878    0.669
X4                 X5                 X9                  19.753    0.682
X1                 X3                 X5                  19.205    0.741
X1                 X7                 X8                  18.230    0.84
X0                 X4                 X7                  17.558    0.887
X3                 X4                 X9                  17.284    0.898
X0                 X1                 X9                  16.310    0.946
X3                 X6                 X9                  16.140    0.954
X4                 X8                 X9                  16.070    0.956
X2                 X5                 X9                  15.653    0.971
X0                 X1                 X5                  15.130    0.988
X3                 X4                 X5                  15.068    0.989
X0                 X7                 X8                  14.426    0.994
X1                 X3                 X6                  14.307    0.994
X4                 X5                 X7                  14.062    0.995
X5                 X6                 X8                  13.459    0.999
X2                 X3                 X7                  13.457    0.999
X4                 X7                 X9                  13.387    0.999
X2                 X8                 X9                  13.044    1
X0                 X7                 X9                  12.959    1
X4                 X5                 X6                  12.708    1
X1                 X4                 X9                  12.304    1
X1                 X3                 X8                  11.911    1
X4                 X6                 X9                  11.387    1
X0                 X2                 X7                  11.372    1
X0                 X5                 X9                  11.324    1
X0                 X1                 X7                  11.133    1
X2                 X7                 X8                  11.043    1
X3                 X4                 X7                  11.027    1
X0                 X4                 X5                  10.641    1
X0                 X4                 X9                  10.418    1
X1                 X5                 X8                  10.340    1
X5                 X6                 X9                  10.311    1
X3                 X5                 X6                  10.036    1
X6                 X8                 X9                   9.940    1
X5                 X8                 X9                   9.860    1
X2                 X7                 X9                   9.801    1
X7                 X8                 X9                   9.574    1
X1                 X8                 X9                   9.219    1
X5                 X7                 X9                   9.171    1
X0                 X2                 X9                   9.010    1
X2                 X6                 X9                   9.003    1
X2                 X5                 X7                   8.941    1
X0                 X8                 X9                   8.911    1
X0                 X2                 X6                   8.836    1
X5                 X7                 X8                   8.499    1
X1                 X2                 X3                   8.441    1
X1                 X4                 X5                   8.346    1
X3                 X5                 X8                   8.343    1
X2                 X3                 X9                   8.299    1
X0                 X5                 X7                   8.185    1
X0                 X3                 X7                   8.151    1
X1                 X3                 X7                   7.641    1
X0                 X1                 X8                   7.625    1
X0                 X3                 X9                   7.615    1
X1                 X5                 X7                   7.579    1
X0                 X6                 X9                   7.554    1
X1                 X5                 X9                   7.489    1
X3                 X6                 X8                   7.32     1
X3                 X5                 X9                   7.317    1
X1                 X2                 X9                   7.004    1
X2                 X3                 X5                   6.955    1
X6                 X7                 X8                   6.766    1
X1                 X3                 X4                   6.690    1
X0                 X1                 X4                   6.593    1
X3                 X7                 X9                   6.558    1
X1                 X2                 X8                   6.470    1
X1                 X6                 X8                   6.348    1
X4                 X5                 X8                   6.189    1
X0                 X2                 X5                   6.160    1
X0                 X6                 X7                   6.041    1
X0                 X3                 X5                   5.852    1
X1                 X7                 X9                   5.841    1
X3                 X4                 X6                   5.607    1
X0                 X1                 X6                   5.446    1
X4                 X6                 X7                   5.301    1
X2                 X5                 X6                   4.897    1
X0                 X1                 X3                   4.884    1
X1                 X3                 X9                   4.88     1
X3                 X7                 X8                   4.574    1
X1                 X2                 X7                   4.492    1
X0                 X1                 X2                   4.237    1
X0                 X3                 X6                   4.233    1
X1                 X4                 X7                   4.192    1
X2                 X3                 X6                   4.166    1
X4                 X6                 X8                   3.867    1
X0                 X6                 X8                   3.739    1
X1                 X2                 X5                   3.389    1
X3                 X6                 X7                   3.380    1
X3                 X4                 X8                   3.267    1
X3                 X8                 X9                   3.228    1
X0                 X4                 X6                   3.213    1
X0                 X5                 X8                   3.146    1
X0                 X3                 X8                   3.144    1
X0                 X3                 X4                   3.078    1
X0                 X2                 X3                   3.048    1
X1                 X5                 X6                   2.982    1
X2                 X3                 X8                   2.964    1
X1                 X4                 X6                   2.960    1
X3                 X5                 X7                   2.924    1
X1                 X6                 X9                   2.800    1
X2                 X6                 X8                   0        1
X1                 X2                 X6                   0        1
X0                 X5                 X6                   0        1
X5                 X6                 X7                   0        1
X0                 X4                 X8                   0        1
X1                 X6                 X7                   0        1
X2                 X6                 X7                   0        1
X0                 X2                 X8                   0        1
X6                 X7                 X9                   0        1
