Input File: reformatted-data/train/hibachi-res_XGBClassifier_GaussianNB-s48534_0.576.txt
Computation options used: -p 999 -r 1477539725 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X2                 X3                 763.708    0.001
X2                 X3                 X9                 352.798    0.001
X2                 X3                 X8                 352.743    0.001
X2                 X3                 X7                 339.363    0.001
X2                 X3                 X6                 339.084    0.001
X2                 X3                 X5                 333.485    0.001
X2                 X3                 X4                 326.288    0.001
X0                 X2                 X3                 320.115    0.001
X1                 X3                 X4                 311.344    0.001
X1                 X3                 X7                 310.405    0.001
X1                 X3                 X9                 300.552    0.001
X0                 X1                 X3                 300.259    0.001
X1                 X3                 X8                 300.036    0.001
X1                 X3                 X5                 283.459    0.001
X1                 X3                 X6                 277.726    0.001
X6                 X7                 X9                  22.091    0.4
X0                 X4                 X9                  19.228    0.739
X2                 X7                 X8                  17.672    0.871
X5                 X6                 X7                  17.433    0.893
X0                 X1                 X9                  15.055    0.987
X0                 X8                 X9                  14.451    0.993
X4                 X6                 X8                  13.979    0.999
X0                 X5                 X6                  13.834    0.999
X0                 X4                 X8                  13.597    0.999
X0                 X3                 X7                  13.569    0.999
X0                 X3                 X8                  12.799    0.999
X5                 X6                 X9                  12.494    1
X3                 X4                 X7                  12.330    1
X0                 X1                 X2                  12.254    1
X2                 X6                 X7                  12.024    1
X6                 X7                 X8                  11.949    1
X4                 X8                 X9                  11.588    1
X0                 X2                 X5                  11.564    1
X7                 X8                 X9                  11.482    1
X2                 X6                 X8                  11.161    1
X0                 X6                 X7                  11.070    1
X3                 X6                 X7                  10.278    1
X3                 X5                 X7                  10.061    1
X3                 X4                 X8                   9.883    1
X0                 X3                 X4                   9.826    1
X5                 X7                 X9                   9.560    1
X0                 X5                 X7                   9.526    1
X0                 X6                 X8                   9.412    1
X1                 X2                 X8                   9.411    1
X3                 X7                 X9                   9.359    1
X0                 X1                 X4                   9.266    1
X1                 X2                 X9                   9.194    1
X3                 X7                 X8                   9.099    1
X3                 X5                 X8                   9.045    1
X2                 X5                 X6                   8.628    1
X6                 X8                 X9                   8.446    1
X1                 X5                 X6                   8.274    1
X1                 X6                 X7                   8.252    1
X4                 X5                 X8                   8.229    1
X1                 X4                 X8                   8.177    1
X2                 X6                 X9                   8.092    1
X0                 X6                 X9                   7.966    1
X0                 X4                 X7                   7.754    1
X0                 X2                 X9                   7.625    1
X3                 X8                 X9                   7.511    1
X4                 X6                 X9                   7.468    1
X0                 X7                 X9                   7.422    1
X2                 X5                 X9                   7.379    1
X1                 X2                 X6                   7.113    1
X0                 X2                 X4                   7.112    1
X0                 X4                 X6                   6.965    1
X2                 X4                 X6                   6.896    1
X0                 X5                 X9                   6.536    1
X4                 X7                 X8                   6.525    1
X0                 X3                 X9                   6.490    1
X1                 X8                 X9                   6.423    1
X0                 X4                 X5                   6.390    1
X4                 X5                 X6                   6.293    1
X0                 X1                 X8                   6.282    1
X2                 X5                 X8                   6.252    1
X3                 X4                 X6                   6.240    1
X1                 X4                 X9                   6.132    1
X3                 X4                 X9                   6.082    1
X5                 X7                 X8                   6.048    1
X5                 X8                 X9                   5.970    1
X4                 X7                 X9                   5.807    1
X3                 X4                 X5                   5.747    1
X0                 X2                 X8                   5.603    1
X2                 X8                 X9                   5.416    1
X1                 X2                 X5                   5.335    1
X1                 X7                 X8                   5.269    1
X0                 X1                 X7                   5.194    1
X1                 X5                 X9                   5.178    1
X5                 X6                 X8                   5.160    1
X1                 X5                 X7                   5.147    1
X3                 X5                 X9                   5.049    1
X1                 X5                 X8                   5.009    1
X0                 X7                 X8                   4.991    1
X1                 X6                 X9                   4.808    1
X2                 X5                 X7                   4.700    1
X4                 X5                 X7                   4.478    1
X3                 X6                 X9                   4.466    1
X0                 X3                 X5                   4.314    1
X2                 X4                 X5                   4.044    1
X1                 X4                 X6                   4.018    1
X2                 X4                 X8                   3.679    1
X1                 X2                 X4                   3.552    1
X0                 X2                 X6                   3.369    1
X3                 X6                 X8                   3.327    1
X4                 X6                 X7                   3.110    1
X3                 X5                 X6                   3.026    1
X4                 X5                 X9                   3.017    1
X1                 X4                 X7                   3.006    1
X1                 X7                 X9                   2.985    1
X0                 X1                 X5                   2.855    1
X0                 X1                 X6                   0        1
X0                 X3                 X6                   0        1
X2                 X4                 X7                   0        1
X2                 X4                 X9                   0        1
X1                 X6                 X8                   0        1
X1                 X2                 X7                   0        1
X0                 X5                 X8                   0        1
X1                 X4                 X5                   0        1
X0                 X2                 X7                   0        1
X2                 X7                 X9                   0        1
