Input File: reformatted-data/train/hibachi-res_ExtraTreesClassifier_KNeighborsClassifier-s24174_0.476.txt
Computation options used: -p 999 -r 1322713641 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X1                 X5                 83.401     0.001
X0                 X1                 X7                 35.808     0.003
X0                 X7                 X8                 32.407     0.006
X0                 X4                 X7                 30.822     0.014
X0                 X5                 X7                 29.977     0.016
X0                 X6                 X7                 28.585     0.031
X0                 X3                 X7                 27.706     0.037
X0                 X2                 X7                 25.699     0.075
X0                 X7                 X9                 23.890     0.131
X1                 X3                 X6                 16.638     0.855
X2                 X3                 X9                 16.162     0.886
X4                 X8                 X9                 15.607     0.929
X2                 X7                 X9                 15.483     0.934
X1                 X3                 X8                 15.443     0.935
X2                 X5                 X9                 13.687     0.993
X0                 X1                 X6                 12.650     1
X4                 X5                 X9                 12.318     1
X1                 X3                 X4                 11.735     1
X3                 X4                 X7                 11.713     1
X5                 X7                 X9                 11.654     1
X1                 X2                 X9                 11.357     1
X0                 X1                 X2                 10.775     1
X1                 X3                 X7                  9.755     1
X2                 X8                 X9                  9.213     1
X5                 X7                 X8                  9.114     1
X1                 X5                 X6                  8.986     1
X4                 X7                 X9                  8.925     1
X2                 X4                 X7                  8.735     1
X3                 X5                 X9                  8.49      1
X0                 X8                 X9                  8.091     1
X1                 X7                 X9                  7.967     1
X1                 X3                 X9                  7.953     1
X1                 X3                 X5                  7.898     1
X3                 X4                 X5                  7.852     1
X1                 X2                 X8                  7.820     1
X1                 X6                 X9                  7.803     1
X1                 X2                 X3                  7.58      1
X3                 X8                 X9                  7.528     1
X0                 X1                 X3                  7.525     1
X7                 X8                 X9                  7.455     1
X1                 X8                 X9                  7.179     1
X1                 X4                 X7                  7.154     1
X0                 X4                 X9                  7.137     1
X2                 X6                 X8                  7.099     1
X0                 X1                 X8                  7.041     1
X2                 X6                 X9                  6.865     1
X3                 X6                 X7                  6.686     1
X1                 X4                 X8                  6.684     1
X3                 X6                 X8                  6.563     1
X5                 X6                 X9                  6.528     1
X3                 X5                 X8                  6.292     1
X1                 X4                 X6                  6.229     1
X4                 X6                 X7                  6.214     1
X0                 X4                 X8                  6.038     1
X0                 X2                 X4                  6.027     1
X4                 X7                 X8                  5.971     1
X3                 X4                 X8                  5.878     1
X6                 X7                 X9                  5.705     1
X1                 X5                 X9                  5.684     1
X1                 X2                 X7                  5.678     1
X1                 X6                 X8                  5.384     1
X2                 X3                 X5                  5.300     1
X0                 X2                 X9                  5.249     1
X0                 X3                 X6                  5.118     1
X5                 X6                 X7                  5.069     1
X2                 X4                 X9                  4.879     1
X4                 X5                 X7                  4.605     1
X1                 X6                 X7                  4.550     1
X2                 X4                 X5                  4.531     1
X5                 X8                 X9                  4.439     1
X1                 X5                 X8                  4.324     1
X1                 X5                 X7                  4.258     1
X3                 X7                 X8                  4.059     1
X2                 X3                 X8                  4.053     1
X6                 X7                 X8                  3.952     1
X1                 X2                 X5                  3.774     1
X0                 X4                 X6                  3.738     1
X0                 X6                 X9                  3.702     1
X1                 X4                 X9                  3.676     1
X0                 X5                 X9                  3.633     1
X0                 X2                 X6                  3.612     1
X0                 X1                 X9                  3.581     1
X2                 X5                 X6                  3.522     1
X0                 X3                 X4                  3.512     1
X4                 X5                 X8                  3.505     1
X0                 X1                 X4                  3.469     1
X4                 X6                 X9                  3.401     1
X2                 X7                 X8                  3.396     1
X2                 X5                 X8                  3.373     1
X1                 X2                 X6                  3.353     1
X0                 X5                 X6                  3.350     1
X6                 X8                 X9                  3.188     1
X2                 X3                 X7                  3.117     1
X3                 X4                 X6                  3.072     1
X2                 X6                 X7                  2.956     1
X0                 X3                 X5                  2.942     1
X4                 X5                 X6                  2.918     1
X0                 X4                 X5                  2.909     1
X2                 X3                 X4                  2.784     1
X1                 X2                 X4                  2.779     1
X0                 X2                 X5                  2.733     1
X0                 X3                 X9                  0         1
X1                 X7                 X8                  0         1
X0                 X3                 X8                  0         1
X2                 X3                 X6                  0         1
X2                 X4                 X6                  0         1
X2                 X4                 X8                  0         1
X2                 X5                 X7                  0         1
X0                 X2                 X8                  0         1
X5                 X6                 X8                  0         1
X0                 X6                 X8                  0         1
X3                 X4                 X9                  0         1
X3                 X5                 X6                  0         1
X3                 X5                 X7                  0         1
X4                 X6                 X8                  0         1
X0                 X5                 X8                  0         1
X0                 X2                 X3                  0         1
X1                 X4                 X5                  0         1
X3                 X6                 X9                  0         1
X3                 X7                 X9                  0         1
