Input File: reformatted-data/train/hibachi-res_DecisionTreeClassifier_BernoulliNB-s2033_0.586.txt
Computation options used: -p 999 -r 1422883361 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X3                 X7                 X8                 513.848    0.001
X3                 X5                 X7                 471.412    0.001
X3                 X6                 X7                 448.059    0.001
X3                 X7                 X9                 437.7      0.001
X1                 X3                 X7                 437.039    0.001
X0                 X3                 X7                 436.127    0.001
X2                 X3                 X7                 434.095    0.001
X3                 X4                 X7                 415.18     0.001
X1                 X4                 X6                  16.356    0.958
X0                 X8                 X9                  16.216    0.959
X3                 X4                 X9                  15.653    0.98
X0                 X4                 X8                  15.589    0.981
X0                 X4                 X6                  14.786    0.995
X1                 X2                 X6                  14.610    0.996
X1                 X2                 X4                  14.086    0.998
X3                 X5                 X6                  13.962    0.998
X2                 X7                 X8                  13.750    0.998
X6                 X7                 X9                  13.683    0.998
X0                 X1                 X2                  13.657    0.998
X4                 X5                 X6                  13.123    0.999
X0                 X7                 X9                  12.934    1
X3                 X4                 X8                  12.715    1
X0                 X5                 X7                  12.569    1
X0                 X1                 X3                  12.467    1
X1                 X2                 X9                  11.757    1
X0                 X1                 X9                  11.740    1
X0                 X4                 X7                  11.163    1
X3                 X6                 X8                  11.143    1
X0                 X1                 X7                  10.988    1
X1                 X2                 X8                  10.868    1
X0                 X5                 X9                  10.623    1
X1                 X3                 X5                  10.586    1
X1                 X2                 X5                  10.508    1
X0                 X1                 X6                  10.494    1
X0                 X1                 X4                  10.339    1
X5                 X6                 X9                  10.253    1
X0                 X5                 X8                  10.166    1
X0                 X1                 X5                  10.158    1
X4                 X6                 X8                   9.919    1
X0                 X2                 X9                   9.917    1
X1                 X3                 X4                   9.689    1
X1                 X3                 X6                   9.679    1
X3                 X8                 X9                   9.505    1
X1                 X7                 X8                   9.458    1
X1                 X8                 X9                   9.330    1
X4                 X6                 X7                   9.286    1
X0                 X3                 X8                   9.215    1
X3                 X4                 X5                   9.127    1
X1                 X6                 X8                   8.867    1
X0                 X2                 X3                   8.750    1
X0                 X7                 X8                   8.740    1
X7                 X8                 X9                   8.621    1
X1                 X5                 X6                   8.575    1
X1                 X4                 X8                   8.540    1
X0                 X3                 X4                   8.457    1
X0                 X4                 X9                   8.438    1
X4                 X5                 X8                   8.325    1
X0                 X1                 X8                   8.205    1
X0                 X2                 X4                   8.183    1
X5                 X6                 X7                   8.18     1
X2                 X3                 X4                   8.152    1
X0                 X2                 X8                   8.053    1
X2                 X5                 X6                   7.918    1
X0                 X3                 X9                   7.813    1
X5                 X7                 X9                   7.589    1
X0                 X4                 X5                   7.507    1
X5                 X7                 X8                   7.486    1
X5                 X8                 X9                   7.462    1
X1                 X5                 X8                   7.408    1
X1                 X2                 X3                   7.388    1
X2                 X3                 X8                   7.322    1
X3                 X6                 X9                   7.312    1
X2                 X4                 X6                   7.135    1
X2                 X4                 X5                   6.984    1
X2                 X7                 X9                   6.979    1
X4                 X7                 X8                   6.592    1
X2                 X5                 X9                   6.557    1
X0                 X5                 X6                   6.484    1
X6                 X8                 X9                   6.320    1
X0                 X3                 X6                   6.297    1
X4                 X7                 X9                   6.170    1
X2                 X8                 X9                   6.094    1
X2                 X5                 X7                   6.027    1
X2                 X5                 X8                   5.913    1
X2                 X4                 X9                   5.696    1
X3                 X5                 X8                   5.532    1
X1                 X6                 X7                   5.401    1
X1                 X3                 X9                   5.375    1
X0                 X6                 X7                   5.325    1
X2                 X6                 X9                   5.283    1
X2                 X3                 X9                   5.181    1
X1                 X4                 X7                   4.752    1
X1                 X7                 X9                   4.572    1
X1                 X4                 X5                   4.543    1
X0                 X2                 X7                   4.409    1
X0                 X3                 X5                   4.249    1
X3                 X4                 X6                   4.170    1
X1                 X6                 X9                   4.019    1
X2                 X4                 X8                   4.012    1
X2                 X3                 X6                   3.977    1
X4                 X8                 X9                   3.963    1
X0                 X6                 X9                   3.881    1
X4                 X5                 X9                   3.881    1
X1                 X5                 X7                   3.871    1
X2                 X3                 X5                   3.867    1
X4                 X6                 X9                   3.803    1
X4                 X5                 X7                   3.753    1
X2                 X4                 X7                   3.709    1
X0                 X2                 X5                   3.682    1
X1                 X2                 X7                   3.608    1
X1                 X3                 X8                   3.601    1
X3                 X5                 X9                   3.555    1
X5                 X6                 X8                   3.487    1
X1                 X4                 X9                   3.485    1
X0                 X2                 X6                   3.3      1
X0                 X6                 X8                   3.209    1
X6                 X7                 X8                   3.069    1
X2                 X6                 X8                   2.880    1
X2                 X6                 X7                   2.839    1
X1                 X5                 X9                   0        1
