Input File: reformated-data/hibachi-res_GradientBoostingClassifier_RandomForestClassifier-s10983_0.359.txt
Computation options used: -p 999 -r 749869525 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X4                 X8                 282.083    0.001
X4                 X7                 X9                  16.496    0.98
X1                 X2                 X6                  15.497    0.994
X3                 X5                 X7                  14.702    0.999
X7                 X8                 X9                  14.585    0.999
X2                 X8                 X9                  13.845    0.999
X0                 X4                 X7                  13.197    1
X4                 X5                 X7                  12.948    1
X4                 X5                 X6                  12.764    1
X2                 X6                 X9                  12.321    1
X4                 X7                 X8                  12.239    1
X1                 X3                 X5                  12.170    1
X0                 X4                 X9                  11.829    1
X1                 X6                 X9                  11.387    1
X3                 X8                 X9                  11.114    1
X6                 X7                 X8                  10.851    1
X0                 X1                 X8                  10.833    1
X2                 X7                 X8                  10.821    1
X1                 X5                 X6                  10.728    1
X0                 X7                 X9                  10.708    1
X5                 X6                 X7                  10.602    1
X2                 X6                 X8                  10.139    1
X1                 X3                 X7                   9.960    1
X3                 X4                 X5                   9.789    1
X0                 X3                 X8                   9.751    1
X4                 X8                 X9                   9.301    1
X0                 X3                 X9                   9.264    1
X0                 X6                 X7                   9.227    1
X2                 X5                 X6                   9.163    1
X2                 X5                 X8                   9.060    1
X0                 X3                 X6                   8.844    1
X0                 X2                 X3                   8.713    1
X6                 X8                 X9                   8.612    1
X3                 X4                 X7                   8.412    1
X0                 X1                 X7                   8.113    1
X0                 X4                 X6                   7.974    1
X4                 X5                 X9                   7.845    1
X1                 X3                 X6                   7.792    1
X3                 X6                 X8                   7.485    1
X1                 X4                 X6                   7.470    1
X4                 X5                 X8                   7.432    1
X2                 X4                 X5                   7.386    1
X1                 X6                 X7                   7.164    1
X5                 X7                 X8                   7.142    1
X5                 X8                 X9                   6.956    1
X3                 X5                 X9                   6.955    1
X3                 X7                 X8                   6.830    1
X2                 X4                 X7                   6.767    1
X2                 X6                 X7                   6.610    1
X2                 X3                 X6                   6.598    1
X0                 X6                 X8                   6.524    1
X1                 X4                 X7                   6.506    1
X1                 X4                 X5                   6.353    1
X0                 X5                 X8                   6.338    1
X0                 X2                 X4                   6.323    1
X0                 X3                 X4                   6.234    1
X5                 X7                 X9                   6.065    1
X1                 X6                 X8                   5.944    1
X3                 X6                 X7                   5.932    1
X2                 X4                 X6                   5.927    1
X1                 X7                 X9                   5.923    1
X4                 X6                 X9                   5.874    1
X6                 X7                 X9                   5.789    1
X0                 X3                 X7                   5.761    1
X3                 X5                 X6                   5.676    1
X0                 X5                 X7                   5.622    1
X0                 X8                 X9                   5.406    1
X0                 X2                 X7                   5.340    1
X0                 X4                 X5                   5.309    1
X2                 X3                 X4                   5.221    1
X2                 X3                 X7                   5.170    1
X1                 X2                 X9                   5.133    1
X0                 X7                 X8                   4.960    1
X2                 X4                 X9                   4.960    1
X0                 X1                 X2                   4.952    1
X3                 X4                 X6                   4.791    1
X0                 X3                 X5                   4.633    1
X1                 X2                 X4                   4.626    1
X2                 X3                 X5                   4.52     1
X1                 X8                 X9                   4.497    1
X0                 X6                 X9                   4.490    1
X1                 X3                 X4                   4.390    1
X0                 X2                 X9                   4.383    1
X1                 X2                 X7                   4.359    1
X4                 X6                 X7                   4.215    1
X3                 X5                 X8                   4.214    1
X2                 X3                 X9                   4.203    1
X5                 X6                 X8                   4.158    1
X3                 X6                 X9                   4.017    1
X1                 X4                 X9                   3.992    1
X0                 X2                 X6                   3.764    1
X2                 X7                 X9                   3.651    1
X0                 X1                 X4                   3.641    1
X4                 X6                 X8                   3.498    1
X3                 X4                 X9                   3.350    1
X3                 X4                 X8                   3.346    1
X3                 X7                 X9                   3.336    1
X0                 X1                 X9                   3.294    1
X2                 X5                 X7                   3.261    1
X0                 X2                 X5                   3.238    1
X1                 X2                 X8                   3.210    1
X1                 X2                 X3                   3.143    1
X2                 X3                 X8                   3.084    1
X2                 X4                 X8                   2.978    1
X1                 X5                 X7                   2.974    1
X1                 X3                 X9                   2.973    1
X0                 X1                 X5                   2.941    1
X1                 X2                 X5                   2.919    1
X0                 X1                 X3                   2.774    1
X0                 X5                 X9                   2.719    1
X0                 X1                 X6                   0        1
X1                 X3                 X8                   0        1
X2                 X5                 X9                   0        1
X5                 X6                 X9                   0        1
X1                 X5                 X8                   0        1
X0                 X5                 X6                   0        1
X0                 X4                 X8                   0        1
X0                 X2                 X8                   0        1
X1                 X5                 X9                   0        1
X1                 X7                 X8                   0        1
