Input File: reformatted-data/train/hibachi-res_RandomForestClassifier_BernoulliNB-s72661_0.582.txt
Computation options used: -p 999 -r 1356344448 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X3                 X5                 X9                 447.405    0.001
X3                 X4                 X9                 128.161    0.001
X3                 X8                 X9                 123.355    0.001
X0                 X3                 X9                 120.999    0.001
X2                 X3                 X9                 119.939    0.001
X3                 X7                 X9                 118.099    0.001
X1                 X3                 X9                 111.915    0.001
X3                 X6                 X9                 110.722    0.001
X3                 X4                 X5                  18.948    0.55
X1                 X5                 X8                  17.697    0.691
X0                 X3                 X7                  16.251    0.853
X1                 X3                 X4                  16.154    0.859
X0                 X7                 X9                  15.061    0.929
X2                 X5                 X7                  14.442    0.961
X2                 X5                 X6                  14.187    0.966
X6                 X7                 X8                  14.132    0.967
X4                 X5                 X7                  13.767    0.973
X3                 X4                 X8                  13.543    0.981
X7                 X8                 X9                  13.122    0.989
X2                 X4                 X9                  12.827    0.991
X5                 X6                 X8                  12.163    0.996
X1                 X4                 X5                  11.223    0.999
X1                 X2                 X5                  10.824    0.999
X4                 X5                 X6                  10.804    0.999
X1                 X2                 X7                  10.722    0.999
X0                 X6                 X7                  10.434    0.999
X3                 X5                 X6                  10.330    0.999
X4                 X6                 X7                   9.912    0.999
X3                 X5                 X7                   9.896    0.999
X0                 X5                 X8                   9.699    1
X2                 X5                 X9                   9.254    1
X4                 X5                 X8                   9.246    1
X3                 X4                 X7                   8.967    1
X0                 X1                 X7                   8.813    1
X1                 X3                 X6                   8.642    1
X0                 X3                 X8                   8.557    1
X5                 X6                 X7                   8.403    1
X1                 X4                 X9                   7.911    1
X2                 X7                 X9                   7.910    1
X0                 X2                 X5                   7.890    1
X1                 X4                 X8                   7.682    1
X3                 X4                 X6                   7.627    1
X0                 X2                 X9                   7.576    1
X0                 X4                 X8                   7.47     1
X1                 X7                 X8                   7.464    1
X0                 X1                 X3                   7.336    1
X6                 X8                 X9                   7.329    1
X1                 X3                 X8                   7.324    1
X2                 X4                 X5                   7.240    1
X4                 X6                 X8                   7.164    1
X2                 X8                 X9                   7.009    1
X1                 X6                 X8                   6.943    1
X0                 X2                 X7                   6.937    1
X3                 X6                 X8                   6.752    1
X0                 X7                 X8                   6.72     1
X2                 X3                 X4                   6.663    1
X0                 X1                 X2                   6.441    1
X1                 X5                 X6                   6.370    1
X0                 X5                 X7                   6.354    1
X0                 X5                 X6                   6.275    1
X0                 X3                 X4                   6.170    1
X4                 X7                 X9                   6.169    1
X0                 X1                 X4                   6.135    1
X1                 X4                 X6                   6.026    1
X1                 X7                 X9                   5.952    1
X3                 X6                 X7                   5.566    1
X6                 X7                 X9                   5.403    1
X0                 X3                 X5                   5.381    1
X0                 X2                 X3                   5.336    1
X1                 X8                 X9                   5.034    1
X1                 X5                 X7                   4.987    1
X0                 X3                 X6                   4.879    1
X2                 X3                 X5                   4.786    1
X0                 X1                 X8                   4.434    1
X1                 X2                 X9                   4.334    1
X0                 X1                 X6                   4.122    1
X0                 X4                 X9                   4.077    1
X1                 X4                 X7                   4.022    1
X5                 X6                 X9                   3.983    1
X2                 X6                 X7                   3.944    1
X1                 X2                 X3                   3.877    1
X3                 X7                 X8                   3.845    1
X1                 X3                 X7                   3.831    1
X4                 X8                 X9                   3.732    1
X1                 X2                 X4                   3.722    1
X0                 X1                 X9                   3.653    1
X2                 X3                 X6                   3.594    1
X0                 X5                 X9                   3.563    1
X1                 X2                 X8                   3.472    1
X2                 X5                 X8                   3.423    1
X2                 X3                 X8                   3.224    1
X1                 X3                 X5                   3.224    1
X5                 X8                 X9                   3.136    1
X5                 X7                 X9                   3.109    1
X2                 X3                 X7                   3.081    1
X0                 X2                 X8                   3.071    1
X5                 X7                 X8                   3.048    1
X2                 X4                 X7                   3.018    1
X0                 X6                 X9                   2.995    1
X4                 X5                 X9                   2.990    1
X4                 X7                 X8                   2.919    1
X2                 X7                 X8                   2.899    1
X0                 X2                 X4                   2.888    1
X0                 X4                 X7                   2.842    1
X0                 X1                 X5                   2.783    1
X1                 X6                 X9                   0        1
X1                 X6                 X7                   0        1
X4                 X6                 X9                   0        1
X0                 X2                 X6                   0        1
X0                 X4                 X5                   0        1
X0                 X4                 X6                   0        1
X3                 X5                 X8                   0        1
X1                 X5                 X9                   0        1
X0                 X6                 X8                   0        1
X0                 X8                 X9                   0        1
X2                 X6                 X9                   0        1
X2                 X6                 X8                   0        1
X1                 X2                 X6                   0        1
X2                 X4                 X8                   0        1
X2                 X4                 X6                   0        1
