Input File: reformatted-data/train/hibachi-res_ExtraTreesClassifier_MLPClassifier-s17042_0.379.txt
Computation options used: -p 999 -r 1324058201 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X5                 X7                 155.93     0.001
X0                 X4                 X5                 149.415    0.001
X0                 X3                 X5                 103.839    0.001
X0                 X5                 X8                  99.161    0.001
X0                 X5                 X6                  91.245    0.001
X0                 X5                 X9                  86.212    0.001
X0                 X2                 X5                  83.928    0.001
X0                 X1                 X5                  83.399    0.001
X4                 X5                 X7                  79.553    0.001
X3                 X5                 X7                  40.666    0.001
X2                 X5                 X7                  36.292    0.002
X5                 X6                 X7                  32.534    0.005
X5                 X7                 X8                  32.385    0.005
X1                 X5                 X7                  29.726    0.016
X5                 X7                 X9                  28.544    0.025
X3                 X6                 X7                  15.866    0.88
X3                 X6                 X8                  14.968    0.933
X3                 X5                 X6                  13.795    0.987
X1                 X4                 X7                  13.535    0.992
X0                 X2                 X8                  13.200    0.997
X0                 X1                 X9                  11.544    1
X4                 X8                 X9                  10.497    1
X1                 X3                 X9                  10.277    1
X1                 X3                 X5                  10.200    1
X3                 X4                 X5                  10.127    1
X1                 X4                 X5                   9.865    1
X1                 X3                 X6                   9.692    1
X3                 X5                 X8                   9.371    1
X2                 X6                 X8                   9.311    1
X0                 X3                 X6                   9.278    1
X2                 X3                 X8                   8.769    1
X3                 X5                 X9                   8.690    1
X2                 X3                 X5                   8.173    1
X0                 X1                 X8                   8.102    1
X1                 X5                 X9                   8.066    1
X2                 X5                 X6                   8.021    1
X0                 X2                 X6                   7.848    1
X2                 X8                 X9                   7.786    1
X2                 X3                 X6                   7.565    1
X0                 X8                 X9                   7.533    1
X1                 X6                 X7                   7.426    1
X2                 X6                 X7                   7.420    1
X0                 X6                 X9                   7.402    1
X0                 X4                 X9                   7.294    1
X1                 X8                 X9                   7.274    1
X1                 X3                 X7                   7.173    1
X1                 X4                 X9                   7.083    1
X6                 X7                 X9                   6.997    1
X1                 X3                 X4                   6.972    1
X4                 X5                 X9                   6.881    1
X3                 X6                 X9                   6.795    1
X0                 X2                 X9                   6.620    1
X1                 X2                 X9                   6.554    1
X2                 X5                 X9                   6.488    1
X2                 X3                 X7                   6.470    1
X0                 X7                 X8                   6.331    1
X0                 X1                 X7                   6.245    1
X0                 X6                 X8                   6.167    1
X0                 X6                 X7                   6.105    1
X0                 X2                 X7                   6.020    1
X1                 X3                 X8                   5.846    1
X1                 X7                 X9                   5.671    1
X2                 X4                 X9                   5.644    1
X4                 X7                 X9                   5.236    1
X3                 X7                 X8                   5.100    1
X2                 X6                 X9                   4.946    1
X2                 X4                 X5                   4.895    1
X6                 X8                 X9                   4.482    1
X1                 X2                 X8                   4.436    1
X1                 X6                 X9                   4.434    1
X4                 X5                 X8                   4.321    1
X3                 X8                 X9                   4.271    1
X3                 X4                 X6                   4.267    1
X1                 X2                 X4                   4.179    1
X4                 X7                 X8                   4.137    1
X1                 X4                 X6                   4.109    1
X0                 X7                 X9                   4.040    1
X4                 X6                 X7                   4.027    1
X1                 X2                 X5                   4.019    1
X6                 X7                 X8                   3.882    1
X2                 X4                 X6                   3.842    1
X1                 X5                 X8                   3.706    1
X0                 X1                 X4                   3.607    1
X4                 X5                 X6                   3.577    1
X3                 X4                 X8                   3.565    1
X2                 X7                 X9                   3.415    1
X2                 X4                 X8                   3.37     1
X1                 X6                 X8                   3.356    1
X1                 X2                 X3                   3.301    1
X0                 X3                 X4                   3.293    1
X0                 X1                 X2                   3.286    1
X0                 X2                 X3                   3.282    1
X2                 X4                 X7                   3.266    1
X2                 X7                 X8                   3.191    1
X0                 X3                 X7                   3.149    1
X5                 X6                 X9                   3.114    1
X7                 X8                 X9                   2.973    1
X4                 X6                 X8                   2.885    1
X1                 X7                 X8                   2.874    1
X4                 X6                 X9                   2.781    1
X3                 X4                 X9                   0        1
X3                 X4                 X7                   0        1
X0                 X1                 X3                   0        1
X0                 X1                 X6                   0        1
X5                 X8                 X9                   0        1
X2                 X5                 X8                   0        1
X0                 X2                 X4                   0        1
X2                 X3                 X9                   0        1
X5                 X6                 X8                   0        1
X2                 X3                 X4                   0        1
X0                 X3                 X8                   0        1
X0                 X3                 X9                   0        1
X0                 X4                 X6                   0        1
X0                 X4                 X7                   0        1
X0                 X4                 X8                   0        1
X1                 X2                 X6                   0        1
X1                 X2                 X7                   0        1
X1                 X4                 X8                   0        1
X1                 X5                 X6                   0        1
X3                 X7                 X9                   0        1
