Input File: reformatted-data/train/hibachi-res_MLPClassifier_GradientBoostingClassifier-s11992_0.513.txt
Computation options used: -p 999 -r 1465085738 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X3                 X5                 792.064    0.001
X1                 X2                 X8                  22.458    0.386
X3                 X4                 X5                  21.446    0.493
X1                 X2                 X3                  18.24     0.85
X1                 X3                 X8                  17.595    0.884
X1                 X3                 X4                  17.572    0.884
X0                 X1                 X8                  17.275    0.906
X0                 X1                 X3                  16.339    0.956
X5                 X6                 X7                  14.972    0.995
X2                 X8                 X9                  14.958    0.995
X4                 X7                 X9                  14.700    0.998
X2                 X5                 X8                  14.492    0.998
X1                 X3                 X7                  14.179    0.999
X3                 X7                 X9                  14.11     0.999
X0                 X3                 X9                  13.561    1
X1                 X3                 X6                  13.189    1
X3                 X6                 X7                  12.783    1
X1                 X3                 X9                  12.780    1
X1                 X4                 X8                  12.628    1
X2                 X6                 X9                  12.593    1
X1                 X5                 X8                  12.316    1
X5                 X6                 X9                  12.257    1
X0                 X5                 X8                  12.248    1
X1                 X2                 X4                  12.073    1
X3                 X5                 X6                  11.969    1
X0                 X7                 X9                  11.861    1
X0                 X2                 X6                  11.831    1
X4                 X6                 X7                  11.657    1
X0                 X3                 X6                  11.444    1
X0                 X1                 X6                  11.342    1
X2                 X3                 X6                  11.329    1
X2                 X6                 X8                  11.091    1
X0                 X6                 X9                  10.949    1
X0                 X6                 X7                  10.886    1
X1                 X2                 X7                  10.837    1
X6                 X7                 X9                  10.713    1
X0                 X6                 X8                  10.591    1
X4                 X5                 X8                  10.568    1
X0                 X3                 X8                  10.499    1
X3                 X4                 X7                  10.332    1
X4                 X5                 X9                  10.291    1
X2                 X4                 X8                   9.889    1
X3                 X6                 X9                   9.691    1
X5                 X7                 X9                   9.637    1
X2                 X4                 X6                   9.605    1
X0                 X1                 X2                   9.571    1
X2                 X7                 X9                   9.491    1
X0                 X3                 X7                   9.402    1
X5                 X8                 X9                   9.093    1
X0                 X1                 X9                   8.872    1
X1                 X8                 X9                   8.827    1
X4                 X8                 X9                   8.781    1
X0                 X7                 X8                   8.734    1
X6                 X8                 X9                   8.621    1
X2                 X4                 X7                   8.558    1
X0                 X3                 X4                   8.489    1
X1                 X3                 X5                   8.301    1
X1                 X4                 X7                   8.016    1
X3                 X5                 X7                   7.792    1
X0                 X1                 X5                   7.710    1
X2                 X5                 X9                   7.689    1
X7                 X8                 X9                   7.656    1
X1                 X7                 X9                   7.635    1
X3                 X4                 X9                   7.591    1
X3                 X5                 X9                   7.395    1
X0                 X2                 X7                   7.394    1
X1                 X7                 X8                   7.336    1
X4                 X5                 X7                   7.210    1
X0                 X2                 X3                   7.168    1
X0                 X4                 X6                   7.012    1
X0                 X2                 X8                   6.614    1
X2                 X7                 X8                   6.589    1
X4                 X5                 X6                   6.499    1
X5                 X6                 X8                   6.441    1
X0                 X5                 X7                   6.362    1
X2                 X4                 X5                   6.188    1
X4                 X6                 X9                   5.949    1
X2                 X3                 X7                   5.851    1
X1                 X2                 X6                   5.809    1
X3                 X4                 X6                   5.798    1
X1                 X2                 X9                   5.772    1
X2                 X4                 X9                   5.645    1
X2                 X5                 X7                   5.402    1
X2                 X3                 X5                   5.263    1
X3                 X8                 X9                   5.035    1
X4                 X7                 X8                   4.924    1
X1                 X2                 X5                   4.776    1
X3                 X4                 X8                   4.772    1
X2                 X3                 X8                   4.696    1
X2                 X3                 X9                   4.696    1
X4                 X6                 X8                   4.686    1
X2                 X6                 X7                   4.298    1
X0                 X5                 X6                   4.263    1
X0                 X2                 X5                   4.165    1
X1                 X4                 X6                   4.121    1
X0                 X2                 X9                   4.001    1
X0                 X5                 X9                   3.588    1
X3                 X5                 X8                   3.583    1
X6                 X7                 X8                   3.549    1
X5                 X7                 X8                   3.522    1
X0                 X4                 X8                   3.511    1
X1                 X6                 X8                   3.432    1
X3                 X7                 X8                   3.369    1
X0                 X4                 X9                   3.279    1
X0                 X2                 X4                   3.230    1
X1                 X6                 X7                   3.180    1
X0                 X1                 X4                   3.091    1
X1                 X6                 X9                   3.033    1
X0                 X4                 X5                   2.983    1
X2                 X3                 X4                   2.935    1
X2                 X5                 X6                   2.818    1
X1                 X5                 X9                   0        1
X1                 X5                 X7                   0        1
X1                 X5                 X6                   0        1
X1                 X4                 X9                   0        1
X1                 X4                 X5                   0        1
X0                 X4                 X7                   0        1
X0                 X8                 X9                   0        1
X0                 X1                 X7                   0        1
X3                 X6                 X8                   0        1
