Input File: reformatted-data/train/hibachi-res_GaussianNB_XGBClassifier-s87904_0.061.txt
Computation options used: -p 999 -r 1331974298 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X6                 X7                 X8                 20.196     0.468
X6                 X7                 X9                 18.172     0.724
X0                 X1                 X6                 15.859     0.922
X5                 X6                 X9                 15.537     0.937
X0                 X1                 X9                 14.398     0.976
X3                 X4                 X8                 14.366     0.979
X0                 X6                 X9                 14.029     0.985
X3                 X7                 X8                 13.957     0.986
X1                 X2                 X8                 13.823     0.987
X1                 X2                 X9                 13.589     0.992
X2                 X6                 X9                 13.486     0.993
X0                 X5                 X6                 13.318     0.995
X1                 X2                 X5                 13.161     0.999
X3                 X4                 X7                 13.061     0.999
X0                 X7                 X8                 12.084     1
X1                 X5                 X8                 12.009     1
X1                 X2                 X6                 11.960     1
X6                 X8                 X9                 11.740     1
X3                 X6                 X9                 11.476     1
X0                 X1                 X7                 11.349     1
X7                 X8                 X9                 11.075     1
X1                 X6                 X9                 11.039     1
X0                 X6                 X7                 11.038     1
X3                 X4                 X9                 11.019     1
X4                 X5                 X8                 10.844     1
X0                 X8                 X9                 10.817     1
X0                 X1                 X5                 10.669     1
X1                 X5                 X9                 10.287     1
X2                 X3                 X4                 10.036     1
X1                 X4                 X7                  9.823     1
X0                 X4                 X6                  9.591     1
X1                 X7                 X8                  9.568     1
X3                 X5                 X7                  9.553     1
X2                 X4                 X8                  9.378     1
X1                 X6                 X8                  9.365     1
X5                 X6                 X7                  9.223     1
X2                 X6                 X8                  9.139     1
X0                 X2                 X3                  9.057     1
X0                 X5                 X9                  8.946     1
X4                 X7                 X9                  8.807     1
X4                 X7                 X8                  8.723     1
X3                 X4                 X6                  8.711     1
X5                 X6                 X8                  8.710     1
X0                 X4                 X9                  8.632     1
X0                 X7                 X9                  8.265     1
X1                 X2                 X7                  8.215     1
X0                 X3                 X4                  8.174     1
X1                 X3                 X5                  8.111     1
X0                 X2                 X6                  8.076     1
X0                 X1                 X2                  7.935     1
X1                 X3                 X7                  7.928     1
X2                 X4                 X9                  7.906     1
X1                 X5                 X7                  7.870     1
X2                 X5                 X6                  7.797     1
X1                 X3                 X8                  7.795     1
X3                 X6                 X7                  7.655     1
X0                 X5                 X7                  7.441     1
X3                 X5                 X6                  7.218     1
X5                 X7                 X8                  7.088     1
X1                 X7                 X9                  7.051     1
X3                 X5                 X9                  7.031     1
X3                 X5                 X8                  6.911     1
X4                 X8                 X9                  6.832     1
X2                 X6                 X7                  6.766     1
X1                 X5                 X6                  6.462     1
X0                 X2                 X4                  6.389     1
X0                 X5                 X8                  6.328     1
X2                 X4                 X6                  6.196     1
X1                 X6                 X7                  6.091     1
X2                 X3                 X9                  5.929     1
X4                 X6                 X7                  5.891     1
X0                 X3                 X8                  5.828     1
X0                 X1                 X4                  5.799     1
X0                 X2                 X9                  5.753     1
X1                 X2                 X4                  5.743     1
X2                 X8                 X9                  5.734     1
X3                 X4                 X5                  5.619     1
X1                 X4                 X5                  5.456     1
X1                 X4                 X8                  5.352     1
X2                 X7                 X9                  5.177     1
X4                 X5                 X6                  5.048     1
X2                 X5                 X9                  4.774     1
X0                 X2                 X8                  4.631     1
X1                 X3                 X6                  4.379     1
X0                 X4                 X7                  4.279     1
X0                 X3                 X5                  4.184     1
X0                 X2                 X7                  3.996     1
X4                 X5                 X9                  3.886     1
X2                 X3                 X5                  3.876     1
X2                 X7                 X8                  3.86      1
X1                 X4                 X6                  3.799     1
X2                 X4                 X7                  3.734     1
X1                 X4                 X9                  3.702     1
X0                 X3                 X7                  3.701     1
X4                 X6                 X9                  3.597     1
X2                 X3                 X8                  3.522     1
X0                 X4                 X8                  3.416     1
X2                 X5                 X8                  3.363     1
X4                 X6                 X8                  3.274     1
X1                 X3                 X4                  3.136     1
X0                 X1                 X8                  3.106     1
X5                 X8                 X9                  3.030     1
X3                 X7                 X9                  3.000     1
X1                 X8                 X9                  2.967     1
X0                 X2                 X5                  2.917     1
X0                 X3                 X6                  2.868     1
X3                 X8                 X9                  2.757     1
X0                 X3                 X9                  2.739     1
X2                 X3                 X7                  0         1
X0                 X6                 X8                  0         1
X2                 X3                 X6                  0         1
X4                 X5                 X7                  0         1
X0                 X4                 X5                  0         1
X1                 X3                 X9                  0         1
X5                 X7                 X9                  0         1
X2                 X4                 X5                  0         1
X3                 X6                 X8                  0         1
X2                 X5                 X7                  0         1
X0                 X1                 X3                  0         1
X1                 X2                 X3                  0         1
