Input File: reformated-data/hibachi-res_MLPClassifier_XGBClassifier-s13954_0.527.txt
Computation options used: -p 999 -r 777617882 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X5                 X7                 X8                 398.336    0.001
X5                 X6                 X7                 178.571    0.001
X1                 X5                 X7                  25.477    0.167
X3                 X4                 X7                  23.605    0.324
X2                 X5                 X7                  22.235    0.477
X3                 X7                 X8                  21.974    0.507
X0                 X3                 X4                  21.899    0.513
X0                 X5                 X7                  21.720    0.526
X3                 X4                 X6                  21.310    0.561
X0                 X3                 X7                  20.161    0.676
X3                 X4                 X9                  19.804    0.716
X3                 X5                 X7                  19.355    0.767
X0                 X3                 X8                  18.366    0.851
X1                 X8                 X9                  18.172    0.863
X4                 X5                 X7                  17.345    0.918
X3                 X6                 X7                  17.264    0.923
X5                 X7                 X9                  17.222    0.923
X3                 X4                 X8                  16.996    0.933
X0                 X4                 X5                  16.680    0.944
X4                 X6                 X7                  15.505    0.982
X3                 X5                 X8                  14.877    0.988
X1                 X3                 X7                  14.546    0.991
X0                 X1                 X7                  14.544    0.991
X2                 X3                 X7                  14.451    0.992
X2                 X7                 X9                  14.360    0.992
X5                 X6                 X9                  14.176    0.994
X2                 X3                 X8                  13.917    0.996
X2                 X3                 X4                  13.572    0.997
X1                 X3                 X4                  13.162    0.997
X3                 X6                 X8                  13.058    0.997
X0                 X2                 X7                  12.756    0.999
X3                 X8                 X9                  12.294    0.999
X2                 X7                 X8                  12.128    0.999
X0                 X3                 X6                  11.919    1
X1                 X7                 X8                  11.882    1
X0                 X7                 X8                  11.584    1
X6                 X7                 X8                  11.515    1
X0                 X1                 X6                  11.331    1
X3                 X4                 X5                  11.278    1
X1                 X6                 X7                  11.251    1
X0                 X1                 X8                  10.898    1
X2                 X6                 X7                  10.809    1
X1                 X3                 X6                  10.685    1
X0                 X2                 X5                  10.570    1
X0                 X4                 X6                  10.506    1
X4                 X8                 X9                  10.46     1
X0                 X2                 X6                  10.392    1
X1                 X2                 X6                  10.249    1
X1                 X6                 X9                  10.175    1
X0                 X1                 X2                   9.558    1
X2                 X4                 X8                   9.379    1
X0                 X1                 X3                   9.320    1
X4                 X7                 X9                   9.317    1
X4                 X7                 X8                   9.303    1
X0                 X3                 X5                   9.296    1
X2                 X8                 X9                   9.120    1
X0                 X4                 X7                   8.981    1
X3                 X6                 X9                   8.972    1
X0                 X7                 X9                   8.963    1
X1                 X4                 X9                   8.887    1
X1                 X4                 X5                   8.785    1
X0                 X5                 X8                   8.662    1
X1                 X7                 X9                   8.490    1
X1                 X3                 X8                   8.318    1
X6                 X8                 X9                   8.284    1
X0                 X6                 X7                   8.277    1
X1                 X4                 X7                   8.092    1
X0                 X3                 X9                   8.039    1
X2                 X5                 X8                   8.007    1
X1                 X2                 X9                   7.961    1
X1                 X2                 X4                   7.849    1
X1                 X3                 X9                   7.731    1
X0                 X1                 X4                   7.571    1
X1                 X2                 X5                   7.381    1
X3                 X7                 X9                   7.348    1
X0                 X6                 X9                   7.276    1
X3                 X5                 X9                   7.157    1
X0                 X5                 X6                   6.931    1
X5                 X8                 X9                   6.496    1
X1                 X2                 X3                   6.443    1
X4                 X5                 X9                   6.320    1
X1                 X4                 X6                   6.199    1
X2                 X3                 X9                   6.167    1
X6                 X7                 X9                   6.111    1
X2                 X5                 X6                   5.906    1
X1                 X3                 X5                   5.802    1
X0                 X5                 X9                   5.553    1
X7                 X8                 X9                   5.514    1
X0                 X1                 X9                   5.321    1
X2                 X6                 X8                   5.207    1
X1                 X5                 X6                   4.963    1
X2                 X6                 X9                   4.652    1
X1                 X4                 X8                   4.512    1
X1                 X2                 X7                   4.371    1
X4                 X5                 X8                   4.310    1
X1                 X2                 X8                   3.95     1
X0                 X2                 X9                   3.907    1
X2                 X3                 X5                   3.835    1
X1                 X6                 X8                   3.828    1
X0                 X2                 X3                   3.747    1
X0                 X6                 X8                   3.717    1
X2                 X5                 X9                   3.711    1
X0                 X2                 X4                   3.631    1
X1                 X5                 X9                   3.458    1
X1                 X5                 X8                   3.283    1
X0                 X2                 X8                   3.274    1
X4                 X5                 X6                   3.214    1
X4                 X6                 X8                   3.169    1
X2                 X4                 X7                   3.136    1
X0                 X1                 X5                   3.093    1
X0                 X4                 X9                   3.089    1
X0                 X4                 X8                   2.988    1
X4                 X6                 X9                   2.977    1
X0                 X8                 X9                   2.960    1
X2                 X4                 X9                   2.906    1
X5                 X6                 X8                   2.883    1
X2                 X3                 X6                   2.768    1
X2                 X4                 X6                   0        1
X2                 X4                 X5                   0        1
X3                 X5                 X6                   0        1
