Input File: reformatted-data/train/hibachi-res_GaussianNB_GradientBoostingClassifier-s50057_0.054.txt
Computation options used: -p 999 -r 1438144117 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X5                 X7                 36.044     0.002
X3                 X6                 X7                 19.611     0.717
X0                 X4                 X6                 17.783     0.907
X7                 X8                 X9                 17.743     0.908
X0                 X5                 X7                 16.664     0.965
X3                 X6                 X9                 15.821     0.984
X3                 X5                 X7                 15.423     0.989
X2                 X5                 X7                 15.402     0.99
X0                 X4                 X7                 15.306     0.993
X0                 X1                 X2                 15.097     0.995
X0                 X7                 X9                 14.917     0.996
X5                 X6                 X7                 14.497     0.997
X0                 X1                 X6                 14.399     0.997
X1                 X2                 X5                 14.248     0.997
X0                 X6                 X8                 14.107     0.997
X5                 X7                 X9                 13.663     0.998
X1                 X4                 X9                 13.636     0.998
X0                 X2                 X7                 13.557     0.998
X4                 X5                 X7                 13.137     1
X2                 X6                 X7                 13.054     1
X4                 X7                 X9                 12.819     1
X0                 X3                 X7                 12.460     1
X3                 X8                 X9                 12.315     1
X1                 X2                 X6                 12.192     1
X5                 X7                 X8                 11.461     1
X1                 X2                 X8                 11.399     1
X0                 X4                 X9                 11.074     1
X1                 X2                 X4                 11.031     1
X6                 X8                 X9                 10.875     1
X1                 X2                 X3                 10.603     1
X0                 X1                 X4                 10.436     1
X2                 X6                 X8                 10.423     1
X1                 X2                 X7                 10.376     1
X1                 X7                 X9                 10.372     1
X0                 X7                 X8                 10.281     1
X3                 X5                 X9                 10.223     1
X2                 X8                 X9                  9.756     1
X2                 X7                 X8                  9.674     1
X1                 X4                 X7                  9.606     1
X3                 X5                 X6                  9.469     1
X0                 X1                 X7                  9.449     1
X0                 X2                 X8                  9.303     1
X0                 X3                 X5                  8.811     1
X2                 X3                 X6                  8.739     1
X2                 X4                 X8                  8.697     1
X3                 X7                 X9                  8.627     1
X2                 X4                 X5                  8.445     1
X0                 X1                 X9                  8.046     1
X0                 X3                 X6                  8.015     1
X1                 X3                 X8                  7.829     1
X0                 X2                 X5                  7.791     1
X0                 X4                 X5                  7.766     1
X2                 X4                 X6                  7.737     1
X1                 X2                 X9                  7.535     1
X4                 X6                 X7                  7.480     1
X0                 X2                 X9                  7.472     1
X1                 X3                 X9                  7.470     1
X4                 X8                 X9                  7.404     1
X1                 X6                 X7                  7.265     1
X1                 X6                 X8                  7.254     1
X0                 X5                 X9                  7.205     1
X1                 X3                 X7                  6.898     1
X1                 X8                 X9                  6.896     1
X0                 X2                 X6                  6.517     1
X6                 X7                 X9                  6.497     1
X0                 X5                 X8                  6.496     1
X0                 X3                 X4                  6.359     1
X2                 X7                 X9                  6.345     1
X0                 X1                 X5                  6.287     1
X0                 X2                 X4                  6.277     1
X2                 X4                 X7                  6.224     1
X0                 X1                 X3                  6.169     1
X3                 X4                 X7                  5.860     1
X0                 X6                 X7                  5.799     1
X4                 X6                 X9                  5.776     1
X4                 X5                 X8                  5.520     1
X2                 X5                 X6                  5.468     1
X0                 X3                 X9                  5.441     1
X1                 X4                 X8                  5.373     1
X4                 X6                 X8                  5.357     1
X5                 X8                 X9                  5.257     1
X3                 X5                 X8                  5.151     1
X1                 X3                 X4                  5.108     1
X1                 X6                 X9                  4.993     1
X2                 X3                 X9                  4.95      1
X2                 X3                 X7                  4.793     1
X0                 X6                 X9                  4.755     1
X2                 X6                 X9                  4.427     1
X1                 X3                 X6                  4.068     1
X2                 X5                 X9                  4.035     1
X1                 X4                 X6                  4.013     1
X3                 X4                 X5                  3.994     1
X3                 X7                 X8                  3.993     1
X2                 X4                 X9                  3.603     1
X5                 X6                 X9                  3.538     1
X0                 X1                 X8                  3.502     1
X0                 X3                 X8                  3.494     1
X4                 X5                 X9                  3.427     1
X1                 X3                 X5                  3.374     1
X4                 X7                 X8                  3.209     1
X0                 X8                 X9                  3.147     1
X6                 X7                 X8                  3.138     1
X2                 X3                 X5                  3.122     1
X2                 X3                 X4                  3.088     1
X4                 X5                 X6                  2.996     1
X0                 X2                 X3                  2.986     1
X2                 X3                 X8                  2.94      1
X1                 X5                 X6                  2.883     1
X1                 X5                 X9                  2.881     1
X3                 X6                 X8                  2.713     1
X2                 X5                 X8                  0         1
X1                 X7                 X8                  0         1
X0                 X5                 X6                  0         1
X5                 X6                 X8                  0         1
X1                 X4                 X5                  0         1
X0                 X4                 X8                  0         1
X3                 X4                 X9                  0         1
X3                 X4                 X8                  0         1
X1                 X5                 X8                  0         1
X3                 X4                 X6                  0         1
