Input File: reformatted-data/train/hibachi-res_KNeighborsClassifier_ExtraTreesClassifier-s25280_0.038.txt
Computation options used: -p 999 -r 1450530876 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X4                 X5                 26.157     0.144
X1                 X6                 X9                 22.987     0.376
X0                 X2                 X4                 19.813     0.723
X0                 X3                 X4                 18.839     0.803
X1                 X4                 X5                 18.424     0.853
X6                 X7                 X9                 17.716     0.898
X7                 X8                 X9                 17.390     0.922
X1                 X6                 X7                 16.260     0.973
X0                 X4                 X6                 16.178     0.974
X0                 X1                 X7                 15.593     0.982
X0                 X4                 X7                 15.434     0.983
X0                 X4                 X8                 14.416     0.996
X4                 X5                 X8                 14.386     0.996
X5                 X6                 X9                 14.373     0.996
X0                 X1                 X4                 14.272     0.996
X1                 X3                 X6                 14.043     0.997
X3                 X4                 X5                 13.957     0.997
X1                 X2                 X6                 13.893     0.997
X1                 X2                 X4                 13.867     0.997
X4                 X6                 X8                 13.728     0.998
X1                 X6                 X8                 13.430     0.999
X2                 X3                 X8                 13.008     1
X0                 X1                 X3                 12.884     1
X3                 X8                 X9                 12.823     1
X0                 X2                 X5                 12.644     1
X0                 X6                 X9                 11.929     1
X0                 X5                 X7                 11.915     1
X1                 X4                 X6                 11.859     1
X2                 X6                 X9                 11.683     1
X3                 X6                 X7                 11.678     1
X1                 X7                 X8                 11.672     1
X4                 X5                 X9                 11.564     1
X3                 X5                 X9                 11.386     1
X4                 X7                 X9                 11.267     1
X1                 X5                 X7                 11.143     1
X4                 X8                 X9                 10.918     1
X2                 X4                 X5                 10.825     1
X0                 X2                 X6                 10.719     1
X1                 X3                 X7                 10.669     1
X3                 X5                 X6                 10.593     1
X3                 X7                 X8                 10.307     1
X0                 X1                 X2                 10.095     1
X3                 X6                 X9                 10.074     1
X3                 X5                 X7                  9.863     1
X0                 X4                 X9                  9.849     1
X0                 X2                 X3                  9.805     1
X4                 X6                 X9                  9.657     1
X0                 X5                 X9                  9.456     1
X3                 X4                 X9                  9.274     1
X0                 X6                 X7                  9.031     1
X0                 X1                 X6                  8.976     1
X2                 X3                 X5                  8.885     1
X1                 X3                 X5                  8.742     1
X0                 X6                 X8                  8.640     1
X5                 X7                 X8                  8.605     1
X4                 X5                 X6                  8.427     1
X2                 X4                 X8                  8.348     1
X1                 X4                 X9                  8.342     1
X3                 X4                 X8                  8.253     1
X0                 X3                 X6                  8.178     1
X1                 X2                 X3                  8.147     1
X3                 X4                 X6                  8.094     1
X4                 X7                 X8                  8.092     1
X0                 X7                 X8                  7.978     1
X2                 X5                 X6                  7.883     1
X1                 X7                 X9                  7.825     1
X1                 X2                 X7                  7.779     1
X0                 X2                 X8                  7.616     1
X3                 X5                 X8                  7.556     1
X5                 X8                 X9                  7.548     1
X2                 X5                 X9                  7.283     1
X2                 X4                 X6                  7.008     1
X0                 X2                 X7                  6.987     1
X0                 X3                 X7                  6.983     1
X0                 X8                 X9                  6.721     1
X1                 X5                 X9                  6.628     1
X2                 X7                 X8                  6.327     1
X0                 X1                 X8                  6.126     1
X4                 X5                 X7                  6.072     1
X1                 X2                 X8                  5.977     1
X0                 X7                 X9                  5.952     1
X1                 X3                 X4                  5.859     1
X5                 X7                 X9                  5.616     1
X3                 X4                 X7                  5.610     1
X0                 X5                 X8                  5.506     1
X5                 X6                 X7                  5.219     1
X1                 X2                 X5                  5.156     1
X1                 X8                 X9                  5.118     1
X1                 X3                 X8                  5.096     1
X6                 X8                 X9                  5.028     1
X1                 X2                 X9                  5.018     1
X2                 X4                 X9                  4.933     1
X2                 X3                 X6                  4.848     1
X2                 X6                 X7                  4.821     1
X0                 X3                 X5                  4.691     1
X3                 X7                 X9                  4.535     1
X1                 X4                 X7                  4.072     1
X6                 X7                 X8                  4.058     1
X2                 X3                 X4                  4.024     1
X0                 X1                 X5                  3.976     1
X0                 X3                 X8                  3.963     1
X2                 X5                 X8                  3.948     1
X0                 X5                 X6                  3.773     1
X0                 X3                 X9                  3.714     1
X2                 X3                 X7                  3.660     1
X1                 X5                 X6                  3.631     1
X0                 X2                 X9                  3.546     1
X3                 X6                 X8                  3.479     1
X4                 X6                 X7                  3.444     1
X1                 X5                 X8                  3.359     1
X2                 X8                 X9                  3.357     1
X1                 X4                 X8                  3.059     1
X2                 X6                 X8                  3.041     1
X2                 X3                 X9                  2.952     1
X2                 X5                 X7                  2.834     1
X0                 X1                 X9                  2.724     1
X2                 X4                 X7                  2.706     1
X1                 X3                 X9                  0         1
X5                 X6                 X8                  0         1
X2                 X7                 X9                  0         1
