Input File: reformated-data/hibachi-res_BernoulliNB_ExtraTreesClassifier-s36230_0.078.txt
Computation options used: -p 999 -r 706137711 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X4                 X5                 X9                 22.545     0.428
X1                 X5                 X9                 19.933     0.732
X5                 X8                 X9                 19.474     0.778
X0                 X5                 X9                 17.02      0.955
X1                 X6                 X9                 14.943     0.996
X5                 X6                 X9                 14.802     0.997
X4                 X5                 X6                 14.116     0.999
X1                 X4                 X9                 13.992     0.999
X4                 X6                 X7                 13.978     0.999
X2                 X6                 X9                 13.662     0.999
X1                 X4                 X6                 13.275     1
X1                 X3                 X4                 13.155     1
X1                 X2                 X6                 13.017     1
X4                 X6                 X9                 12.703     1
X1                 X4                 X8                 12.546     1
X1                 X5                 X7                 12.500     1
X2                 X3                 X7                 12.460     1
X0                 X4                 X9                 12.304     1
X5                 X6                 X8                 11.500     1
X1                 X4                 X7                 11.218     1
X4                 X7                 X9                 10.997     1
X0                 X1                 X9                 10.992     1
X2                 X4                 X6                 10.832     1
X3                 X4                 X9                 10.375     1
X1                 X5                 X6                 10.009     1
X5                 X7                 X9                  9.975     1
X2                 X5                 X8                  9.898     1
X2                 X5                 X9                  9.685     1
X1                 X5                 X8                  9.680     1
X6                 X7                 X9                  9.469     1
X3                 X5                 X9                  9.303     1
X0                 X1                 X3                  9.294     1
X6                 X7                 X8                  9.195     1
X2                 X3                 X9                  9.176     1
X0                 X7                 X8                  8.604     1
X0                 X5                 X6                  8.497     1
X4                 X5                 X7                  8.158     1
X1                 X6                 X8                  8.081     1
X1                 X3                 X9                  8.074     1
X1                 X3                 X8                  7.869     1
X1                 X7                 X9                  7.869     1
X0                 X2                 X5                  7.855     1
X2                 X4                 X9                  7.830     1
X0                 X2                 X9                  7.66      1
X1                 X3                 X5                  7.640     1
X0                 X1                 X6                  7.638     1
X1                 X7                 X8                  7.515     1
X1                 X2                 X4                  7.499     1
X0                 X8                 X9                  7.403     1
X4                 X8                 X9                  7.124     1
X1                 X2                 X5                  7.082     1
X1                 X2                 X9                  6.812     1
X2                 X3                 X5                  6.803     1
X1                 X8                 X9                  6.722     1
X1                 X4                 X5                  6.600     1
X1                 X6                 X7                  6.538     1
X0                 X4                 X6                  6.355     1
X3                 X7                 X9                  6.177     1
X2                 X5                 X6                  6.176     1
X0                 X7                 X9                  6.112     1
X2                 X4                 X5                  5.944     1
X0                 X3                 X9                  5.838     1
X0                 X2                 X6                  5.833     1
X1                 X2                 X3                  5.696     1
X1                 X2                 X7                  5.528     1
X1                 X2                 X8                  5.477     1
X4                 X6                 X8                  5.343     1
X0                 X5                 X7                  5.216     1
X0                 X3                 X8                  5.153     1
X0                 X1                 X8                  4.942     1
X0                 X4                 X5                  4.787     1
X0                 X4                 X7                  4.600     1
X2                 X7                 X8                  4.140     1
X2                 X4                 X7                  4.057     1
X4                 X7                 X8                  3.908     1
X2                 X7                 X9                  3.889     1
X6                 X8                 X9                  3.780     1
X0                 X2                 X3                  3.629     1
X4                 X5                 X8                  3.623     1
X0                 X6                 X8                  3.622     1
X1                 X3                 X7                  3.553     1
X3                 X4                 X8                  3.510     1
X0                 X1                 X7                  3.495     1
X3                 X7                 X8                  3.456     1
X0                 X3                 X5                  3.376     1
X0                 X2                 X8                  3.274     1
X2                 X3                 X6                  3.230     1
X2                 X6                 X8                  3.221     1
X3                 X4                 X7                  3.196     1
X5                 X7                 X8                  3.146     1
X3                 X4                 X5                  3.077     1
X0                 X1                 X4                  3.060     1
X0                 X1                 X5                  3.050     1
X3                 X6                 X9                  2.970     1
X0                 X2                 X4                  2.952     1
X0                 X6                 X7                  2.938     1
X0                 X5                 X8                  2.925     1
X2                 X3                 X4                  2.870     1
X3                 X5                 X7                  2.847     1
X2                 X6                 X7                  2.825     1
X0                 X4                 X8                  2.778     1
X0                 X3                 X7                  2.751     1
X3                 X5                 X6                  2.744     1
X5                 X6                 X7                  0         1
X7                 X8                 X9                  0         1
X3                 X8                 X9                  0         1
X3                 X6                 X8                  0         1
X3                 X6                 X7                  0         1
X3                 X5                 X8                  0         1
X3                 X4                 X6                  0         1
X2                 X8                 X9                  0         1
X2                 X5                 X7                  0         1
X2                 X4                 X8                  0         1
X2                 X3                 X8                  0         1
X1                 X3                 X6                  0         1
X0                 X6                 X9                  0         1
X0                 X3                 X6                  0         1
X0                 X3                 X4                  0         1
X0                 X2                 X7                  0         1
X0                 X1                 X2                  0         1
