Input File: reformatted-data/train/hibachi-res_ExtraTreesClassifier_XGBClassifier-s1741_0.444.txt
Computation options used: -p 999 -r 1325537217 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X3                 X5                 X8                 441.894    0.001
X1                 X5                 X8                 131.732    0.001
X5                 X8                 X9                 128.102    0.001
X2                 X5                 X8                 123.467    0.001
X4                 X5                 X8                 121.479    0.001
X5                 X6                 X8                 120.633    0.001
X0                 X5                 X8                 119.559    0.001
X5                 X7                 X8                 111.848    0.001
X2                 X3                 X9                  13.699    0.992
X0                 X3                 X7                  13.094    0.996
X0                 X1                 X6                  12.437    0.997
X0                 X2                 X6                  12.376    0.997
X3                 X7                 X9                  11.991    0.998
X4                 X5                 X7                  11.758    0.998
X6                 X7                 X8                  10.866    1
X0                 X4                 X7                  10.134    1
X2                 X3                 X6                   9.991    1
X3                 X5                 X9                   9.816    1
X0                 X1                 X2                   9.519    1
X4                 X5                 X6                   9.316    1
X3                 X6                 X8                   9.242    1
X3                 X4                 X6                   9.040    1
X0                 X2                 X8                   9.026    1
X0                 X5                 X6                   8.741    1
X1                 X5                 X7                   8.613    1
X3                 X4                 X8                   8.162    1
X1                 X3                 X6                   8.147    1
X0                 X2                 X5                   8.121    1
X0                 X3                 X9                   7.919    1
X7                 X8                 X9                   7.689    1
X2                 X5                 X9                   7.514    1
X2                 X4                 X7                   7.347    1
X2                 X3                 X8                   7.102    1
X1                 X4                 X7                   7.067    1
X3                 X6                 X9                   7.024    1
X1                 X2                 X5                   6.970    1
X0                 X2                 X9                   6.931    1
X2                 X8                 X9                   6.698    1
X0                 X2                 X3                   6.649    1
X0                 X7                 X9                   6.499    1
X0                 X7                 X8                   6.391    1
X3                 X8                 X9                   6.256    1
X1                 X2                 X6                   6.238    1
X3                 X5                 X6                   6.102    1
X1                 X2                 X3                   5.859    1
X0                 X6                 X7                   5.798    1
X0                 X4                 X5                   5.765    1
X4                 X6                 X9                   5.757    1
X2                 X5                 X6                   5.462    1
X0                 X1                 X5                   5.263    1
X0                 X1                 X7                   5.235    1
X4                 X6                 X7                   5.082    1
X2                 X3                 X7                   5.030    1
X1                 X3                 X8                   4.965    1
X4                 X7                 X9                   4.821    1
X3                 X7                 X8                   4.783    1
X0                 X1                 X9                   4.745    1
X1                 X5                 X9                   4.707    1
X3                 X4                 X9                   4.700    1
X1                 X3                 X7                   4.502    1
X0                 X6                 X8                   4.467    1
X0                 X1                 X4                   4.441    1
X6                 X8                 X9                   4.441    1
X1                 X2                 X9                   4.431    1
X2                 X5                 X7                   4.310    1
X1                 X6                 X9                   4.274    1
X5                 X6                 X7                   4.256    1
X3                 X4                 X7                   4.215    1
X3                 X4                 X5                   4.209    1
X4                 X6                 X8                   4.191    1
X0                 X2                 X4                   4.121    1
X2                 X7                 X9                   4.009    1
X1                 X3                 X9                   3.989    1
X4                 X8                 X9                   3.930    1
X0                 X1                 X8                   3.818    1
X2                 X6                 X9                   3.808    1
X2                 X7                 X8                   3.803    1
X5                 X6                 X9                   3.757    1
X2                 X3                 X4                   3.724    1
X2                 X3                 X5                   3.704    1
X0                 X3                 X6                   3.669    1
X5                 X7                 X9                   3.480    1
X0                 X4                 X9                   3.479    1
X3                 X6                 X7                   3.321    1
X0                 X3                 X4                   3.284    1
X6                 X7                 X9                   3.196    1
X3                 X5                 X7                   3.161    1
X0                 X4                 X6                   3.140    1
X2                 X4                 X9                   3.132    1
X0                 X3                 X5                   3.002    1
X0                 X3                 X8                   2.990    1
X1                 X6                 X7                   2.979    1
X0                 X2                 X7                   2.954    1
X1                 X2                 X7                   2.947    1
X0                 X4                 X8                   2.912    1
X1                 X4                 X6                   2.835    1
X1                 X7                 X9                   2.772    1
X1                 X4                 X9                   2.763    1
X0                 X5                 X7                   2.762    1
X1                 X2                 X8                   2.754    1
X2                 X4                 X5                   2.708    1
X4                 X7                 X8                   0        1
X0                 X1                 X3                   0        1
X1                 X4                 X5                   0        1
X1                 X4                 X8                   0        1
X1                 X5                 X6                   0        1
X1                 X6                 X8                   0        1
X1                 X7                 X8                   0        1
X1                 X8                 X9                   0        1
X2                 X4                 X6                   0        1
X2                 X4                 X8                   0        1
X0                 X5                 X9                   0        1
X1                 X3                 X5                   0        1
X1                 X3                 X4                   0        1
X2                 X6                 X7                   0        1
X2                 X6                 X8                   0        1
X1                 X2                 X4                   0        1
X0                 X8                 X9                   0        1
X0                 X6                 X9                   0        1
X4                 X5                 X9                   0        1
