Input File: reformatted-data/train/hibachi-res_KNeighborsClassifier_GradientBoostingClassifier-s17227_0.215.txt
Computation options used: -p 999 -r 1451993085 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X3                 X6                 X7                 788.267    0.001
X3                 X5                 X7                  21.349    0.495
X0                 X1                 X9                  21.323    0.495
X1                 X5                 X9                  20.137    0.661
X0                 X2                 X9                  18.686    0.814
X1                 X4                 X9                  18.297    0.845
X3                 X4                 X5                  16.528    0.945
X1                 X2                 X4                  16.108    0.966
X3                 X6                 X8                  15.692    0.973
X1                 X5                 X7                  14.982    0.992
X3                 X7                 X9                  14.944    0.992
X3                 X8                 X9                  14.259    0.998
X0                 X3                 X6                  14.087    0.999
X0                 X4                 X5                  13.814    0.999
X0                 X8                 X9                  13.669    0.999
X2                 X4                 X9                  12.780    1
X1                 X6                 X9                  12.741    1
X2                 X7                 X8                  12.680    1
X0                 X2                 X4                  12.586    1
X1                 X2                 X5                  12.518    1
X2                 X4                 X7                  12.439    1
X1                 X4                 X5                  12.320    1
X3                 X5                 X9                  12.257    1
X5                 X8                 X9                  12.196    1
X6                 X8                 X9                  12.111    1
X2                 X4                 X8                  11.865    1
X1                 X2                 X9                  11.864    1
X0                 X1                 X6                  11.448    1
X0                 X1                 X3                  11.407    1
X0                 X3                 X9                  11.367    1
X5                 X6                 X7                  11.359    1
X0                 X1                 X4                  11.269    1
X2                 X4                 X6                  11.263    1
X4                 X8                 X9                  10.992    1
X1                 X4                 X7                  10.891    1
X1                 X4                 X8                  10.751    1
X1                 X8                 X9                  10.517    1
X0                 X4                 X7                  10.502    1
X5                 X6                 X9                  10.455    1
X0                 X2                 X7                  10.392    1
X2                 X3                 X4                  10.172    1
X1                 X5                 X8                   9.985    1
X1                 X6                 X8                   9.958    1
X3                 X5                 X6                   9.737    1
X1                 X5                 X6                   9.603    1
X0                 X1                 X5                   9.51     1
X2                 X5                 X6                   9.227    1
X1                 X3                 X5                   9.117    1
X7                 X8                 X9                   9.110    1
X2                 X6                 X9                   8.818    1
X0                 X1                 X7                   8.773    1
X3                 X4                 X8                   8.385    1
X3                 X4                 X6                   8.290    1
X0                 X7                 X9                   8.240    1
X3                 X4                 X7                   8.190    1
X2                 X3                 X6                   8.097    1
X0                 X5                 X7                   8.062    1
X2                 X3                 X5                   7.982    1
X0                 X2                 X8                   7.904    1
X0                 X6                 X9                   7.809    1
X0                 X4                 X6                   7.634    1
X0                 X2                 X6                   7.577    1
X5                 X6                 X8                   7.548    1
X0                 X5                 X8                   7.377    1
X4                 X5                 X9                   7.258    1
X1                 X2                 X3                   6.704    1
X1                 X2                 X6                   6.665    1
X3                 X6                 X9                   6.653    1
X0                 X3                 X8                   6.646    1
X3                 X7                 X8                   6.582    1
X0                 X4                 X8                   6.566    1
X2                 X8                 X9                   6.395    1
X4                 X7                 X8                   6.337    1
X2                 X7                 X9                   6.280    1
X0                 X1                 X8                   6.029    1
X2                 X3                 X9                   5.987    1
X4                 X5                 X7                   5.910    1
X2                 X3                 X7                   5.746    1
X2                 X5                 X8                   5.692    1
X5                 X7                 X8                   5.681    1
X0                 X6                 X7                   5.672    1
X1                 X2                 X7                   5.569    1
X2                 X5                 X7                   5.470    1
X0                 X3                 X5                   5.422    1
X0                 X5                 X9                   5.379    1
X6                 X7                 X8                   5.360    1
X1                 X3                 X9                   5.248    1
X3                 X5                 X8                   5.191    1
X0                 X6                 X8                   5.125    1
X3                 X4                 X9                   5.092    1
X0                 X4                 X9                   5.017    1
X0                 X1                 X2                   4.966    1
X4                 X5                 X8                   4.933    1
X0                 X3                 X7                   4.806    1
X1                 X4                 X6                   4.672    1
X1                 X3                 X6                   4.390    1
X0                 X5                 X6                   4.355    1
X5                 X7                 X9                   4.324    1
X1                 X3                 X8                   4.267    1
X2                 X6                 X8                   4.192    1
X1                 X2                 X8                   4.052    1
X4                 X6                 X8                   4.033    1
X1                 X7                 X9                   3.841    1
X4                 X7                 X9                   3.767    1
X2                 X3                 X8                   3.704    1
X1                 X3                 X7                   3.673    1
X0                 X7                 X8                   3.623    1
X0                 X2                 X5                   3.597    1
X2                 X5                 X9                   3.341    1
X1                 X3                 X4                   3.330    1
X6                 X7                 X9                   3.258    1
X4                 X6                 X9                   3.220    1
X2                 X6                 X7                   2.833    1
X1                 X6                 X7                   2.822    1
X0                 X2                 X3                   2.806    1
X4                 X6                 X7                   0        1
X1                 X7                 X8                   0        1
X4                 X5                 X6                   0        1
X0                 X3                 X4                   0        1
X2                 X4                 X5                   0        1
