Input File: reformatted-data/train/hibachi-res_RandomForestClassifier_MLPClassifier-s34380_0.371.txt
Computation options used: -p 999 -r 1360899145 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X3                 X6                 X8                 31.442     0.008
X5                 X6                 X8                 31.201     0.008
X3                 X5                 X8                 27.509     0.032
X2                 X5                 X8                 26.312     0.048
X2                 X3                 X8                 26.258     0.051
X0                 X5                 X8                 24.877     0.086
X0                 X3                 X7                 22.379     0.22
X2                 X3                 X4                 21.927     0.256
X0                 X5                 X7                 21.370     0.291
X3                 X4                 X8                 20.954     0.336
X1                 X2                 X4                 20.162     0.418
X3                 X7                 X8                 20.007     0.44
X6                 X7                 X8                 19.959     0.447
X1                 X2                 X5                 18.841     0.583
X1                 X5                 X8                 17.318     0.744
X0                 X6                 X7                 16.870     0.776
X0                 X3                 X5                 16.828     0.783
X6                 X8                 X9                 16.799     0.783
X1                 X3                 X5                 16.354     0.835
X0                 X5                 X9                 15.726     0.881
X5                 X7                 X8                 15.657     0.884
X1                 X2                 X3                 15.393     0.904
X0                 X3                 X8                 15.279     0.914
X5                 X8                 X9                 15.224     0.917
X0                 X7                 X8                 13.762     0.983
X1                 X2                 X7                 13.651     0.985
X1                 X2                 X8                 13.545     0.985
X1                 X6                 X8                 13.492     0.986
X2                 X6                 X8                 13.315     0.987
X1                 X5                 X6                 13.290     0.988
X1                 X2                 X6                 13.091     0.992
X0                 X3                 X9                 12.987     0.993
X3                 X4                 X6                 12.594     0.996
X3                 X5                 X9                 12.235     0.998
X0                 X1                 X2                 12.227     0.998
X1                 X4                 X6                 12.142     0.998
X2                 X7                 X8                 12.028     0.998
X0                 X4                 X7                 11.835     0.998
X0                 X5                 X6                 11.575     0.999
X4                 X6                 X8                 11.485     0.999
X2                 X4                 X9                 11.079     1
X1                 X5                 X9                 10.889     1
X0                 X1                 X7                 10.831     1
X0                 X4                 X5                 10.758     1
X3                 X5                 X6                 10.354     1
X0                 X8                 X9                 10.286     1
X0                 X3                 X4                 10.189     1
X0                 X7                 X9                 10.145     1
X0                 X6                 X8                  9.647     1
X4                 X5                 X8                  9.564     1
X3                 X4                 X5                  9.453     1
X0                 X1                 X5                  9.366     1
X0                 X2                 X7                  9.260     1
X1                 X4                 X5                  9.079     1
X2                 X4                 X8                  8.948     1
X2                 X3                 X5                  8.928     1
X1                 X8                 X9                  8.854     1
X0                 X4                 X9                  8.715     1
X0                 X2                 X3                  8.647     1
X0                 X2                 X4                  8.560     1
X7                 X8                 X9                  8.389     1
X0                 X1                 X9                  8.109     1
X0                 X2                 X8                  7.792     1
X1                 X2                 X9                  7.758     1
X5                 X6                 X9                  7.643     1
X0                 X6                 X9                  7.627     1
X2                 X3                 X6                  7.470     1
X2                 X4                 X5                  7.419     1
X0                 X1                 X8                  7.239     1
X4                 X8                 X9                  7.180     1
X1                 X3                 X8                  6.574     1
X1                 X7                 X9                  6.475     1
X0                 X2                 X5                  6.363     1
X6                 X7                 X9                  6.157     1
X2                 X4                 X7                  6.121     1
X3                 X8                 X9                  6.117     1
X4                 X5                 X6                  5.998     1
X1                 X6                 X9                  5.695     1
X0                 X4                 X8                  5.585     1
X0                 X1                 X3                  5.417     1
X2                 X3                 X9                  5.017     1
X3                 X4                 X9                  4.795     1
X1                 X3                 X6                  4.753     1
X4                 X6                 X7                  4.612     1
X4                 X6                 X9                  4.482     1
X3                 X4                 X7                  4.421     1
X3                 X5                 X7                  4.300     1
X2                 X3                 X7                  4.140     1
X4                 X5                 X7                  4.039     1
X0                 X4                 X6                  4.023     1
X4                 X7                 X9                  3.790     1
X2                 X8                 X9                  3.78      1
X2                 X5                 X9                  3.757     1
X0                 X1                 X4                  3.714     1
X2                 X5                 X6                  3.697     1
X1                 X3                 X4                  3.622     1
X2                 X6                 X9                  3.494     1
X0                 X2                 X9                  3.447     1
X1                 X3                 X9                  3.436     1
X1                 X4                 X9                  3.395     1
X3                 X6                 X7                  3.392     1
X2                 X6                 X7                  3.352     1
X4                 X5                 X9                  3.288     1
X1                 X3                 X7                  3.125     1
X2                 X5                 X7                  3.108     1
X1                 X4                 X8                  2.928     1
X0                 X1                 X6                  2.890     1
X0                 X3                 X6                  2.833     1
X1                 X5                 X7                  0         1
X1                 X7                 X8                  0         1
X5                 X7                 X9                  0         1
X1                 X6                 X7                  0         1
X5                 X6                 X7                  0         1
X2                 X4                 X6                  0         1
X4                 X7                 X8                  0         1
X0                 X2                 X6                  0         1
X1                 X4                 X7                  0         1
X3                 X7                 X9                  0         1
X3                 X6                 X9                  0         1
X2                 X7                 X9                  0         1
