Input File: reformatted-data/train/hibachi-res_BernoulliNB_XGBClassifier-s51984_0.063.txt
Computation options used: -p 999 -r 1422160660 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X1                 X9                 46.073     0.001
X1                 X5                 X9                 24.326     0.219
X1                 X6                 X9                 24.013     0.235
X0                 X1                 X7                 23.059     0.319
X1                 X7                 X9                 21.890     0.446
X3                 X4                 X7                 21.235     0.519
X1                 X2                 X9                 19.734     0.708
X1                 X4                 X9                 19.617     0.716
X0                 X4                 X9                 19.325     0.75
X1                 X8                 X9                 19.187     0.765
X1                 X3                 X4                 18.707     0.804
X6                 X7                 X9                 18.383     0.834
X4                 X6                 X7                 17.938     0.874
X1                 X6                 X7                 17.936     0.874
X5                 X7                 X9                 16.683     0.945
X0                 X7                 X9                 16.539     0.953
X3                 X6                 X7                 16.192     0.967
X1                 X3                 X6                 16.106     0.969
X0                 X1                 X8                 14.794     0.994
X0                 X2                 X8                 14.543     0.998
X0                 X3                 X7                 14.389     0.998
X1                 X4                 X7                 14.299     0.999
X1                 X4                 X6                 14.192     0.999
X1                 X3                 X7                 13.845     1
X1                 X3                 X9                 13.688     1
X0                 X6                 X7                 13.432     1
X1                 X6                 X8                 13.143     1
X3                 X4                 X6                 12.912     1
X0                 X4                 X7                 12.817     1
X1                 X2                 X3                 12.781     1
X0                 X8                 X9                 12.711     1
X0                 X1                 X6                 12.637     1
X6                 X7                 X8                 12.398     1
X2                 X8                 X9                 12.286     1
X4                 X6                 X9                 12.010     1
X2                 X6                 X8                 11.653     1
X4                 X5                 X6                 11.592     1
X3                 X4                 X9                 11.552     1
X1                 X2                 X6                 11.531     1
X0                 X2                 X6                 11.418     1
X1                 X3                 X5                 11.112     1
X2                 X3                 X7                 10.727     1
X0                 X1                 X5                 10.680     1
X1                 X4                 X5                 10.641     1
X5                 X6                 X7                 10.563     1
X0                 X5                 X7                 10.499     1
X3                 X7                 X8                 10.342     1
X7                 X8                 X9                 10.285     1
X1                 X5                 X6                 10.250     1
X1                 X2                 X7                 10.169     1
X0                 X1                 X2                  9.848     1
X2                 X3                 X9                  9.788     1
X4                 X7                 X9                  9.389     1
X0                 X7                 X8                  9.331     1
X1                 X2                 X4                  9.199     1
X2                 X3                 X6                  9.053     1
X0                 X3                 X6                  8.985     1
X4                 X5                 X8                  8.944     1
X1                 X7                 X8                  8.844     1
X1                 X3                 X8                  8.490     1
X4                 X6                 X8                  8.392     1
X2                 X4                 X6                  7.908     1
X2                 X6                 X7                  7.893     1
X2                 X3                 X4                  7.883     1
X3                 X5                 X6                  7.818     1
X0                 X2                 X3                  7.726     1
X4                 X5                 X9                  7.517     1
X0                 X2                 X9                  7.455     1
X0                 X1                 X3                  7.288     1
X3                 X8                 X9                  7.173     1
X3                 X7                 X9                  7.086     1
X1                 X4                 X8                  7.029     1
X2                 X5                 X6                  6.561     1
X1                 X2                 X8                  6.199     1
X1                 X2                 X5                  6.111     1
X2                 X5                 X9                  5.701     1
X2                 X3                 X5                  5.616     1
X1                 X5                 X7                  5.505     1
X3                 X5                 X9                  5.456     1
X0                 X5                 X8                  5.292     1
X4                 X8                 X9                  5.145     1
X5                 X6                 X8                  5.14      1
X2                 X3                 X8                  4.988     1
X3                 X5                 X7                  4.870     1
X2                 X6                 X9                  4.363     1
X2                 X5                 X8                  4.310     1
X5                 X6                 X9                  4.296     1
X2                 X5                 X7                  4.285     1
X3                 X6                 X9                  4.016     1
X5                 X7                 X8                  3.996     1
X2                 X7                 X9                  3.946     1
X0                 X6                 X8                  3.733     1
X0                 X4                 X5                  3.705     1
X3                 X5                 X8                  3.697     1
X4                 X5                 X7                  3.583     1
X3                 X6                 X8                  3.531     1
X2                 X4                 X7                  3.519     1
X0                 X5                 X9                  3.446     1
X2                 X7                 X8                  3.393     1
X0                 X3                 X9                  3.312     1
X3                 X4                 X5                  3.310     1
X0                 X5                 X6                  3.290     1
X4                 X7                 X8                  3.282     1
X0                 X4                 X6                  3.184     1
X3                 X4                 X8                  3.140     1
X2                 X4                 X8                  3.098     1
X0                 X1                 X4                  3.028     1
X2                 X4                 X9                  2.990     1
X2                 X4                 X5                  2.780     1
X0                 X3                 X5                  0         1
X0                 X2                 X5                  0         1
X0                 X2                 X7                  0         1
X0                 X3                 X8                  0         1
X1                 X5                 X8                  0         1
X0                 X2                 X4                  0         1
X0                 X6                 X9                  0         1
X5                 X8                 X9                  0         1
X0                 X4                 X8                  0         1
X6                 X8                 X9                  0         1
X0                 X3                 X4                  0         1
