Input File: reformated-data/hibachi-res_ExtraTreesClassifier_MLPClassifier-s39040_0.461.txt
Computation options used: -p 999 -r 731936456 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X2                 X4                 X9                 145.296    0.001
X4                 X8                 X9                 125.498    0.001
X1                 X4                 X9                 122.923    0.001
X2                 X8                 X9                 119.261    0.001
X1                 X2                 X9                  75.928    0.001
X1                 X8                 X9                  69.781    0.001
X0                 X2                 X9                  64.001    0.001
X2                 X6                 X9                  59.805    0.001
X2                 X7                 X9                  57.930    0.001
X2                 X3                 X9                  52.030    0.001
X2                 X5                 X9                  51.135    0.001
X4                 X7                 X9                  46.438    0.001
X4                 X5                 X9                  41.203    0.001
X0                 X4                 X9                  39.588    0.002
X3                 X4                 X9                  39.461    0.002
X4                 X6                 X9                  39.071    0.003
X6                 X8                 X9                  36.288    0.005
X3                 X8                 X9                  35.197    0.009
X0                 X8                 X9                  33.737    0.016
X7                 X8                 X9                  33.340    0.017
X5                 X8                 X9                  25.934    0.14
X1                 X3                 X9                  24.299    0.231
X5                 X6                 X7                  23.057    0.328
X1                 X5                 X9                  21.303    0.504
X1                 X7                 X9                  20.185    0.641
X6                 X7                 X8                  18.468    0.833
X1                 X6                 X7                  16.880    0.929
X5                 X7                 X9                  16.800    0.931
X0                 X4                 X8                  16.530    0.94
X1                 X3                 X5                  16.214    0.953
X1                 X4                 X8                  15.548    0.983
X2                 X5                 X7                  15.090    0.987
X0                 X1                 X9                  14.903    0.987
X3                 X4                 X8                  13.861    0.996
X1                 X4                 X6                  13.534    0.996
X4                 X6                 X8                  13.397    0.996
X2                 X6                 X7                  13.181    0.996
X3                 X7                 X9                  13.135    0.998
X2                 X6                 X8                  12.206    1
X4                 X5                 X7                  12.178    1
X1                 X4                 X7                  12.138    1
X0                 X6                 X8                  11.611    1
X1                 X6                 X9                  11.375    1
X0                 X5                 X7                  11.332    1
X0                 X6                 X7                  11.200    1
X2                 X5                 X8                  11.065    1
X2                 X7                 X8                  10.972    1
X4                 X6                 X7                  10.939    1
X6                 X7                 X9                  10.921    1
X2                 X3                 X4                  10.647    1
X1                 X5                 X7                  10.577    1
X1                 X5                 X8                  10.527    1
X1                 X3                 X8                  10.498    1
X2                 X3                 X5                  10.486    1
X1                 X3                 X6                  10.443    1
X1                 X4                 X5                  10.228    1
X0                 X4                 X6                  10.008    1
X3                 X5                 X6                   9.867    1
X4                 X5                 X6                   9.695    1
X3                 X4                 X6                   9.596    1
X0                 X7                 X8                   9.294    1
X3                 X6                 X8                   8.940    1
X1                 X2                 X5                   8.930    1
X2                 X5                 X6                   8.720    1
X2                 X4                 X5                   8.690    1
X0                 X2                 X4                   8.643    1
X0                 X1                 X4                   8.488    1
X3                 X6                 X7                   8.400    1
X5                 X7                 X8                   7.988    1
X1                 X5                 X6                   7.931    1
X0                 X1                 X8                   7.826    1
X3                 X5                 X7                   7.817    1
X5                 X6                 X9                   7.651    1
X1                 X2                 X6                   7.412    1
X0                 X5                 X6                   6.783    1
X0                 X3                 X6                   6.733    1
X5                 X6                 X8                   6.680    1
X3                 X6                 X9                   6.663    1
X1                 X3                 X7                   6.548    1
X0                 X4                 X5                   6.420    1
X0                 X1                 X2                   6.239    1
X2                 X4                 X6                   6.223    1
X0                 X5                 X9                   6.174    1
X1                 X2                 X4                   6.010    1
X0                 X1                 X5                   5.828    1
X0                 X7                 X9                   5.763    1
X4                 X7                 X8                   5.404    1
X0                 X1                 X6                   5.395    1
X2                 X3                 X8                   5.342    1
X2                 X4                 X8                   5.265    1
X0                 X3                 X4                   5.152    1
X4                 X5                 X8                   5.139    1
X1                 X2                 X8                   5.104    1
X2                 X3                 X6                   4.996    1
X1                 X2                 X3                   4.752    1
X0                 X1                 X3                   4.602    1
X0                 X3                 X5                   4.507    1
X3                 X4                 X5                   4.305    1
X0                 X2                 X8                   4.276    1
X1                 X3                 X4                   4.158    1
X3                 X4                 X7                   3.920    1
X1                 X6                 X8                   3.834    1
X0                 X4                 X7                   3.499    1
X2                 X4                 X7                   3.365    1
X0                 X6                 X9                   3.244    1
X0                 X2                 X6                   3.229    1
X0                 X2                 X5                   3.119    1
X0                 X5                 X8                   3.013    1
X0                 X3                 X8                   2.880    1
X3                 X5                 X8                   2.824    1
X1                 X7                 X8                   2.809    1
X1                 X2                 X7                   0        1
X2                 X3                 X7                   0        1
X0                 X1                 X7                   0        1
X0                 X3                 X9                   0        1
X0                 X2                 X3                   0        1
X0                 X3                 X7                   0        1
X0                 X2                 X7                   0        1
X3                 X5                 X9                   0        1
X3                 X7                 X8                   0        1
