Input File: reformatted-data/train/hibachi-res_KNeighborsClassifier_BernoulliNB-s60777_0.553.txt
Computation options used: -p 999 -r 1449219930 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X5                 X9                 112.814    0.001
X3                 X5                 X9                 111.882    0.001
X5                 X6                 X9                 105.413    0.001
X5                 X7                 X9                  99.137    0.001
X0                 X5                 X9                  97.365    0.001
X2                 X5                 X9                  86.887    0.001
X5                 X8                 X9                  61.590    0.001
X4                 X5                 X9                  51.609    0.001
X1                 X3                 X8                  25.237    0.15
X3                 X6                 X8                  24.026    0.216
X2                 X3                 X8                  17.330    0.921
X3                 X4                 X8                  16.551    0.944
X3                 X5                 X8                  16.454    0.951
X0                 X3                 X8                  16.273    0.959
X6                 X7                 X8                  16.085    0.966
X2                 X5                 X6                  15.723    0.976
X2                 X4                 X6                  15.447    0.979
X0                 X1                 X8                  14.146    0.993
X0                 X1                 X7                  13.949    0.995
X1                 X7                 X8                  12.372    0.999
X4                 X5                 X6                  12.364    0.999
X4                 X5                 X8                  12.268    1
X1                 X2                 X6                  11.550    1
X0                 X4                 X5                  11.302    1
X0                 X5                 X8                  10.953    1
X6                 X8                 X9                  10.892    1
X2                 X7                 X8                  10.873    1
X0                 X3                 X4                  10.871    1
X1                 X4                 X7                  10.771    1
X1                 X2                 X4                  10.730    1
X3                 X8                 X9                  10.691    1
X1                 X2                 X3                  10.686    1
X1                 X8                 X9                  10.465    1
X1                 X2                 X8                  10.227    1
X0                 X6                 X7                  10.103    1
X1                 X3                 X4                   9.424    1
X2                 X6                 X7                   9.120    1
X2                 X3                 X9                   8.853    1
X1                 X6                 X8                   8.709    1
X2                 X5                 X8                   8.573    1
X1                 X4                 X8                   8.486    1
X0                 X1                 X3                   8.191    1
X0                 X1                 X9                   8.040    1
X0                 X5                 X7                   8.002    1
X1                 X3                 X7                   8.001    1
X3                 X7                 X8                   7.808    1
X0                 X1                 X2                   7.685    1
X4                 X6                 X8                   7.681    1
X2                 X3                 X6                   7.650    1
X2                 X6                 X8                   7.627    1
X3                 X7                 X9                   7.617    1
X3                 X6                 X7                   7.567    1
X3                 X4                 X5                   7.463    1
X5                 X6                 X7                   7.337    1
X1                 X5                 X6                   7.297    1
X0                 X2                 X5                   7.111    1
X0                 X5                 X6                   6.909    1
X0                 X3                 X9                   6.782    1
X5                 X6                 X8                   6.518    1
X1                 X4                 X9                   6.253    1
X1                 X6                 X9                   6.084    1
X0                 X1                 X6                   6.056    1
X4                 X8                 X9                   5.988    1
X2                 X4                 X5                   5.821    1
X0                 X4                 X7                   5.783    1
X0                 X2                 X6                   5.772    1
X0                 X3                 X7                   5.725    1
X1                 X2                 X9                   5.714    1
X0                 X3                 X5                   5.604    1
X1                 X3                 X9                   5.412    1
X2                 X4                 X8                   5.264    1
X3                 X5                 X7                   5.073    1
X3                 X5                 X6                   4.929    1
X4                 X7                 X9                   4.885    1
X1                 X4                 X5                   4.860    1
X0                 X8                 X9                   4.721    1
X2                 X6                 X9                   4.669    1
X0                 X2                 X7                   4.621    1
X0                 X7                 X8                   4.613    1
X0                 X2                 X4                   4.590    1
X0                 X2                 X8                   4.455    1
X1                 X2                 X7                   4.360    1
X2                 X4                 X9                   4.032    1
X4                 X5                 X7                   3.918    1
X0                 X2                 X3                   3.825    1
X2                 X3                 X5                   3.794    1
X3                 X4                 X7                   3.764    1
X0                 X7                 X9                   3.751    1
X3                 X6                 X9                   3.751    1
X1                 X5                 X8                   3.741    1
X1                 X7                 X9                   3.727    1
X7                 X8                 X9                   3.710    1
X2                 X5                 X7                   3.639    1
X0                 X4                 X9                   3.565    1
X0                 X1                 X5                   3.509    1
X0                 X4                 X8                   3.502    1
X2                 X3                 X7                   3.471    1
X2                 X3                 X4                   3.436    1
X3                 X4                 X9                   3.364    1
X5                 X7                 X8                   3.259    1
X3                 X4                 X6                   3.122    1
X2                 X4                 X7                   3.112    1
X6                 X7                 X9                   3.080    1
X0                 X3                 X6                   3.063    1
X1                 X2                 X5                   2.980    1
X4                 X6                 X7                   2.971    1
X1                 X3                 X5                   2.946    1
X0                 X6                 X9                   2.895    1
X2                 X8                 X9                   2.882    1
X1                 X4                 X6                   2.853    1
X1                 X6                 X7                   2.846    1
X4                 X7                 X8                   2.782    1
X2                 X7                 X9                   0        1
X4                 X6                 X9                   0        1
X0                 X2                 X9                   0        1
X0                 X4                 X6                   0        1
X1                 X3                 X6                   0        1
X1                 X5                 X7                   0        1
X0                 X6                 X8                   0        1
X0                 X1                 X4                   0        1
