Input File: reformated-data/hibachi-res_GradientBoostingClassifier_ExtraTreesClassifier-s30165_0.372.txt
Computation options used: -p 999 -r 745365249 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X2                 X4                 X7                 506.115    0.001
X2                 X6                 X7                 257.444    0.001
X1                 X2                 X7                  56.078    0.001
X2                 X3                 X7                  47.711    0.001
X2                 X7                 X9                  41.525    0.001
X2                 X5                 X7                  39.855    0.001
X0                 X2                 X7                  38.682    0.002
X2                 X7                 X8                  37.458    0.002
X3                 X4                 X9                  21.569    0.49
X0                 X3                 X9                  18.561    0.846
X3                 X8                 X9                  16.860    0.957
X0                 X7                 X9                  15.469    0.996
X3                 X5                 X6                  13.936    0.998
X2                 X3                 X4                  13.371    0.999
X2                 X5                 X9                  13.145    1
X2                 X8                 X9                  13.114    1
X4                 X5                 X7                  12.317    1
X3                 X7                 X9                  12.130    1
X4                 X5                 X9                  11.954    1
X0                 X2                 X4                  11.696    1
X0                 X1                 X3                  11.539    1
X2                 X3                 X8                  11.268    1
X0                 X3                 X6                  11.157    1
X1                 X6                 X9                  11.151    1
X0                 X1                 X2                  11.014    1
X3                 X4                 X8                  10.948    1
X0                 X6                 X9                  10.840    1
X4                 X5                 X8                  10.726    1
X0                 X5                 X8                  10.718    1
X0                 X5                 X6                  10.709    1
X6                 X8                 X9                  10.687    1
X1                 X2                 X9                  10.630    1
X0                 X1                 X9                  10.624    1
X1                 X4                 X8                  10.486    1
X1                 X3                 X4                  10.200    1
X5                 X7                 X9                  10.152    1
X0                 X5                 X9                  10.021    1
X0                 X3                 X4                   9.896    1
X3                 X6                 X8                   9.851    1
X3                 X5                 X9                   9.710    1
X0                 X1                 X6                   9.295    1
X4                 X8                 X9                   9.229    1
X3                 X4                 X5                   9.115    1
X3                 X4                 X7                   8.648    1
X3                 X4                 X6                   8.278    1
X1                 X3                 X7                   8.252    1
X0                 X8                 X9                   8.157    1
X3                 X5                 X7                   8.12     1
X0                 X4                 X9                   8.097    1
X7                 X8                 X9                   7.955    1
X0                 X3                 X7                   7.865    1
X5                 X6                 X7                   7.853    1
X0                 X7                 X8                   7.704    1
X0                 X6                 X7                   7.673    1
X2                 X4                 X5                   7.669    1
X1                 X2                 X8                   7.520    1
X1                 X6                 X8                   7.435    1
X1                 X6                 X7                   7.108    1
X0                 X2                 X9                   7.028    1
X2                 X3                 X9                   6.748    1
X1                 X7                 X9                   6.698    1
X1                 X4                 X6                   6.581    1
X5                 X8                 X9                   6.549    1
X2                 X6                 X9                   6.221    1
X0                 X3                 X5                   6.181    1
X1                 X4                 X5                   6.143    1
X0                 X6                 X8                   5.82     1
X2                 X5                 X6                   5.710    1
X1                 X2                 X5                   5.646    1
X0                 X1                 X4                   5.561    1
X1                 X3                 X9                   5.557    1
X1                 X3                 X8                   5.501    1
X4                 X6                 X7                   5.165    1
X2                 X6                 X8                   5.029    1
X4                 X7                 X8                   5.019    1
X5                 X7                 X8                   4.792    1
X0                 X2                 X6                   4.658    1
X1                 X8                 X9                   4.606    1
X0                 X1                 X8                   4.510    1
X1                 X3                 X5                   4.294    1
X2                 X3                 X6                   4.285    1
X0                 X2                 X3                   4.172    1
X1                 X5                 X6                   4.025    1
X0                 X5                 X7                   3.872    1
X3                 X6                 X9                   3.730    1
X1                 X5                 X8                   3.715    1
X3                 X6                 X7                   3.633    1
X6                 X7                 X8                   3.583    1
X1                 X4                 X7                   3.551    1
X2                 X4                 X6                   3.537    1
X1                 X7                 X8                   3.513    1
X2                 X4                 X9                   3.441    1
X1                 X4                 X9                   3.388    1
X4                 X5                 X6                   3.378    1
X2                 X5                 X8                   3.335    1
X0                 X4                 X5                   3.301    1
X1                 X3                 X6                   3.155    1
X1                 X2                 X4                   3.121    1
X2                 X4                 X8                   3.106    1
X0                 X3                 X8                   3.098    1
X1                 X2                 X6                   2.948    1
X1                 X2                 X3                   2.793    1
X3                 X5                 X8                   2.793    1
X0                 X1                 X7                   2.781    1
X4                 X6                 X8                   2.773    1
X5                 X6                 X8                   2.718    1
X0                 X4                 X8                   0        1
X1                 X5                 X7                   0        1
X6                 X7                 X9                   0        1
X1                 X5                 X9                   0        1
X2                 X3                 X5                   0        1
X5                 X6                 X9                   0        1
X0                 X2                 X8                   0        1
X0                 X2                 X5                   0        1
X4                 X7                 X9                   0        1
X4                 X6                 X9                   0        1
X0                 X4                 X6                   0        1
X0                 X4                 X7                   0        1
X0                 X1                 X5                   0        1
X3                 X7                 X8                   0        1
