Input File: reformatted-data/train/hibachi-res_DecisionTreeClassifier_GradientBoostingClassifier-s29507_0.414.txt
Computation options used: -p 999 -r 1425202727 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X4                 X6                 X9                 147.497    0.001
X2                 X4                 X6                  69.575    0.001
X2                 X4                 X9                  53.535    0.001
X2                 X3                 X4                  44.613    0.001
X1                 X2                 X4                  43        0.001
X0                 X2                 X4                  41.755    0.002
X2                 X4                 X8                  40.967    0.002
X2                 X4                 X7                  38.803    0.002
X2                 X4                 X5                  31.107    0.026
X2                 X3                 X5                  27.229    0.071
X5                 X6                 X7                  25.082    0.158
X4                 X5                 X6                  24.164    0.215
X0                 X4                 X6                  22.082    0.4
X1                 X2                 X9                  18.324    0.831
X5                 X7                 X8                  17.206    0.913
X4                 X6                 X8                  17.163    0.914
X3                 X5                 X6                  16.345    0.952
X0                 X5                 X7                  16.077    0.959
X1                 X2                 X3                  15.039    0.988
X3                 X5                 X8                  14.642    0.993
X4                 X6                 X7                  14.215    0.996
X0                 X7                 X9                  14.196    0.996
X0                 X2                 X3                  13.759    0.999
X0                 X1                 X9                  13.157    1
X3                 X5                 X7                  12.946    1
X0                 X4                 X9                  12.945    1
X1                 X6                 X9                  12.876    1
X5                 X6                 X8                  12.418    1
X1                 X5                 X8                  11.87     1
X3                 X5                 X9                  11.733    1
X2                 X5                 X6                  11.678    1
X0                 X3                 X5                  11.387    1
X3                 X4                 X6                  11.229    1
X2                 X3                 X8                  10.912    1
X2                 X3                 X9                  10.750    1
X0                 X3                 X6                  10.415    1
X2                 X5                 X8                  10.385    1
X1                 X8                 X9                  10.369    1
X1                 X4                 X6                  10.261    1
X6                 X7                 X9                  10.255    1
X5                 X7                 X9                  10.196    1
X1                 X3                 X7                  10.079    1
X0                 X5                 X8                   9.956    1
X0                 X6                 X7                   9.925    1
X1                 X5                 X7                   9.913    1
X5                 X6                 X9                   9.899    1
X3                 X7                 X9                   9.773    1
X1                 X5                 X9                   9.630    1
X0                 X1                 X3                   9.590    1
X0                 X6                 X9                   9.367    1
X1                 X3                 X5                   9.263    1
X1                 X7                 X9                   9.235    1
X1                 X3                 X4                   9.216    1
X3                 X6                 X9                   9.135    1
X0                 X2                 X9                   9.086    1
X1                 X2                 X5                   8.667    1
X0                 X3                 X7                   8.642    1
X3                 X6                 X7                   8.530    1
X0                 X2                 X5                   8.446    1
X0                 X1                 X7                   8.398    1
X1                 X3                 X9                   8.387    1
X3                 X4                 X5                   8.382    1
X0                 X1                 X2                   8.199    1
X0                 X1                 X4                   8.006    1
X2                 X3                 X6                   7.881    1
X5                 X8                 X9                   7.765    1
X1                 X2                 X6                   7.579    1
X2                 X6                 X9                   7.436    1
X1                 X3                 X8                   7.260    1
X0                 X3                 X9                   7.114    1
X6                 X7                 X8                   6.927    1
X2                 X5                 X9                   6.911    1
X4                 X7                 X8                   6.884    1
X7                 X8                 X9                   6.872    1
X2                 X5                 X7                   6.725    1
X3                 X6                 X8                   6.666    1
X4                 X5                 X8                   6.632    1
X3                 X7                 X8                   6.627    1
X0                 X4                 X5                   6.471    1
X2                 X3                 X7                   6.128    1
X1                 X3                 X6                   6.071    1
X4                 X5                 X9                   6.068    1
X2                 X7                 X8                   6.063    1
X0                 X1                 X6                   6.012    1
X0                 X1                 X5                   5.858    1
X0                 X7                 X8                   5.831    1
X0                 X4                 X8                   5.661    1
X0                 X4                 X7                   5.508    1
X1                 X5                 X6                   5.441    1
X0                 X2                 X6                   5.286    1
X0                 X5                 X9                   5.108    1
X1                 X2                 X8                   5.063    1
X1                 X4                 X9                   4.929    1
X0                 X1                 X8                   4.462    1
X1                 X6                 X7                   4.442    1
X6                 X8                 X9                   4.420    1
X4                 X8                 X9                   4.296    1
X0                 X3                 X4                   4.112    1
X2                 X7                 X9                   3.992    1
X2                 X6                 X7                   3.924    1
X1                 X4                 X8                   3.833    1
X0                 X8                 X9                   3.727    1
X2                 X8                 X9                   3.725    1
X3                 X4                 X8                   3.566    1
X4                 X5                 X7                   3.554    1
X1                 X6                 X8                   3.301    1
X0                 X2                 X7                   3.197    1
X0                 X5                 X6                   3.194    1
X3                 X8                 X9                   3.154    1
X0                 X3                 X8                   3.135    1
X1                 X7                 X8                   3.083    1
X1                 X4                 X5                   2.877    1
X0                 X6                 X8                   2.858    1
X2                 X6                 X8                   2.787    1
X3                 X4                 X7                   2.733    1
X4                 X7                 X9                   0        1
X1                 X4                 X7                   0        1
X1                 X2                 X7                   0        1
X0                 X2                 X8                   0        1
X3                 X4                 X9                   0        1
