Input File: reformatted-data/train/hibachi-res_LogisticRegression_ExtraTreesClassifier-s38704_0.066.txt
Computation options used: -p 999 -r 1345638389 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X2                 X5                 16.823     0.851
X2                 X5                 X9                 14.868     0.974
X3                 X5                 X6                 13.833     0.991
X0                 X7                 X9                 13.138     1
X0                 X3                 X8                 12.095     1
X0                 X3                 X5                 12.032     1
X1                 X2                 X7                 11.375     1
X1                 X7                 X9                 11.042     1
X0                 X6                 X7                 10.850     1
X3                 X8                 X9                 10.645     1
X0                 X6                 X9                 10.578     1
X4                 X5                 X9                 10.458     1
X1                 X6                 X9                 10.414     1
X0                 X1                 X7                 10.365     1
X1                 X5                 X9                 10.069     1
X0                 X2                 X3                  9.976     1
X0                 X2                 X7                  9.803     1
X1                 X4                 X9                  9.687     1
X0                 X1                 X9                  9.626     1
X1                 X6                 X8                  9.565     1
X0                 X5                 X7                  9.398     1
X1                 X4                 X6                  8.906     1
X2                 X3                 X8                  8.706     1
X1                 X4                 X8                  8.401     1
X1                 X2                 X5                  8.160     1
X3                 X6                 X9                  8.094     1
X2                 X3                 X9                  8.034     1
X3                 X5                 X8                  7.806     1
X0                 X8                 X9                  7.694     1
X0                 X3                 X9                  7.541     1
X1                 X7                 X8                  7.478     1
X4                 X5                 X6                  7.324     1
X0                 X2                 X9                  7.289     1
X1                 X6                 X7                  7.273     1
X1                 X4                 X5                  7.183     1
X0                 X1                 X6                  7.164     1
X1                 X3                 X4                  7.127     1
X0                 X5                 X6                  7.104     1
X0                 X3                 X4                  6.915     1
X1                 X2                 X6                  6.868     1
X0                 X2                 X8                  6.849     1
X2                 X5                 X6                  6.810     1
X1                 X3                 X9                  6.504     1
X0                 X3                 X6                  6.450     1
X2                 X6                 X7                  6.418     1
X0                 X2                 X4                  6.259     1
X1                 X5                 X6                  5.838     1
X6                 X7                 X8                  5.724     1
X2                 X7                 X9                  5.635     1
X2                 X5                 X8                  5.609     1
X2                 X3                 X5                  5.420     1
X4                 X8                 X9                  5.393     1
X2                 X4                 X8                  5.359     1
X2                 X3                 X7                  5.272     1
X0                 X5                 X9                  5.204     1
X0                 X2                 X6                  5.165     1
X1                 X2                 X9                  5.009     1
X1                 X8                 X9                  4.785     1
X2                 X6                 X9                  4.593     1
X0                 X6                 X8                  4.504     1
X6                 X8                 X9                  4.263     1
X6                 X7                 X9                  4.173     1
X2                 X8                 X9                  4.080     1
X2                 X3                 X6                  3.804     1
X1                 X2                 X8                  3.731     1
X1                 X4                 X7                  3.721     1
X0                 X1                 X3                  3.721     1
X3                 X7                 X9                  3.647     1
X2                 X3                 X4                  3.646     1
X0                 X1                 X4                  3.605     1
X4                 X5                 X8                  3.572     1
X5                 X6                 X9                  3.566     1
X3                 X4                 X7                  3.537     1
X1                 X2                 X4                  3.499     1
X3                 X7                 X8                  3.475     1
X0                 X1                 X2                  3.422     1
X3                 X4                 X5                  3.393     1
X1                 X3                 X5                  3.383     1
X0                 X4                 X9                  3.366     1
X0                 X4                 X6                  3.363     1
X2                 X6                 X8                  3.310     1
X4                 X5                 X7                  3.306     1
X5                 X7                 X9                  3.281     1
X0                 X4                 X7                  3.237     1
X2                 X4                 X9                  3.234     1
X1                 X5                 X8                  3.212     1
X4                 X7                 X9                  3.006     1
X1                 X2                 X3                  2.927     1
X0                 X7                 X8                  2.905     1
X0                 X3                 X7                  2.865     1
X0                 X4                 X8                  2.858     1
X1                 X5                 X7                  2.828     1
X4                 X7                 X8                  2.795     1
X3                 X4                 X8                  2.795     1
X1                 X3                 X6                  2.787     1
X0                 X1                 X8                  2.722     1
X2                 X4                 X6                  0         1
X0                 X4                 X5                  0         1
X5                 X6                 X7                  0         1
X5                 X6                 X8                  0         1
X5                 X7                 X8                  0         1
X2                 X4                 X7                  0         1
X5                 X8                 X9                  0         1
X0                 X1                 X5                  0         1
X2                 X5                 X7                  0         1
X7                 X8                 X9                  0         1
X4                 X6                 X9                  0         1
X4                 X6                 X8                  0         1
X4                 X6                 X7                  0         1
X2                 X4                 X5                  0         1
X2                 X7                 X8                  0         1
X1                 X3                 X8                  0         1
X0                 X5                 X8                  0         1
X3                 X4                 X6                  0         1
X1                 X3                 X7                  0         1
X3                 X6                 X8                  0         1
X3                 X6                 X7                  0         1
X3                 X5                 X9                  0         1
X3                 X5                 X7                  0         1
X3                 X4                 X9                  0         1
