Input File: reformatted-data/train/hibachi-res_BernoulliNB_XGBClassifier-s7713_0.068.txt
Computation options used: -p 999 -r 1422446379 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X2                 X3                 25.892     0.149
X3                 X6                 X8                 23.062     0.369
X3                 X7                 X8                 21.238     0.588
X2                 X4                 X7                 21.041     0.601
X2                 X3                 X4                 19.416     0.776
X0                 X1                 X5                 18.531     0.854
X5                 X8                 X9                 17.635     0.913
X1                 X5                 X6                 17.148     0.936
X0                 X2                 X4                 16.597     0.962
X1                 X7                 X9                 16.222     0.972
X4                 X5                 X7                 16.158     0.974
X2                 X7                 X8                 15.761     0.983
X4                 X5                 X8                 14.421     0.997
X1                 X5                 X8                 14.379     0.997
X2                 X4                 X8                 14.294     0.997
X1                 X3                 X5                 14.225     0.997
X2                 X4                 X6                 13.732     0.999
X3                 X8                 X9                 13.704     0.999
X4                 X7                 X9                 13.665     0.999
X4                 X6                 X7                 13.218     1
X1                 X4                 X7                 13.199     1
X1                 X3                 X8                 13.187     1
X6                 X8                 X9                 12.878     1
X0                 X4                 X5                 12.517     1
X1                 X5                 X9                 12.386     1
X0                 X5                 X6                 12.269     1
X2                 X5                 X6                 11.741     1
X5                 X6                 X7                 11.701     1
X3                 X4                 X8                 11.562     1
X4                 X7                 X8                 11.492     1
X3                 X5                 X8                 11.339     1
X2                 X3                 X8                 11.154     1
X5                 X7                 X8                 10.436     1
X1                 X2                 X3                 10.384     1
X1                 X4                 X5                 10.193     1
X6                 X7                 X8                 10.082     1
X1                 X4                 X6                  9.936     1
X0                 X1                 X7                  9.890     1
X0                 X5                 X7                  9.667     1
X2                 X6                 X7                  9.643     1
X6                 X7                 X9                  9.003     1
X0                 X3                 X4                  8.985     1
X2                 X4                 X5                  8.948     1
X0                 X3                 X5                  8.675     1
X7                 X8                 X9                  8.543     1
X2                 X5                 X7                  8.399     1
X1                 X2                 X4                  8.389     1
X0                 X1                 X3                  8.267     1
X0                 X2                 X6                  8.261     1
X0                 X3                 X8                  8.150     1
X0                 X5                 X9                  8.055     1
X0                 X8                 X9                  7.915     1
X0                 X4                 X9                  7.695     1
X0                 X7                 X8                  7.509     1
X3                 X4                 X5                  7.184     1
X2                 X7                 X9                  7.143     1
X2                 X6                 X8                  7.085     1
X1                 X6                 X7                  7.057     1
X1                 X4                 X8                  7.025     1
X2                 X4                 X9                  7.006     1
X5                 X7                 X9                  6.975     1
X2                 X8                 X9                  6.943     1
X3                 X4                 X7                  6.742     1
X0                 X5                 X8                  6.724     1
X1                 X5                 X7                  6.705     1
X1                 X6                 X9                  6.566     1
X3                 X4                 X9                  6.417     1
X0                 X7                 X9                  6.333     1
X1                 X3                 X4                  6.079     1
X4                 X8                 X9                  5.885     1
X3                 X5                 X9                  5.754     1
X0                 X2                 X5                  5.287     1
X3                 X6                 X7                  5.251     1
X0                 X1                 X9                  5.138     1
X2                 X3                 X5                  5.083     1
X3                 X5                 X7                  4.977     1
X0                 X6                 X7                  4.923     1
X2                 X3                 X7                  4.794     1
X5                 X6                 X8                  4.557     1
X1                 X3                 X6                  4.438     1
X0                 X2                 X7                  4.432     1
X0                 X3                 X9                  4.426     1
X0                 X1                 X2                  4.353     1
X1                 X3                 X9                  4.294     1
X3                 X5                 X6                  4.232     1
X5                 X6                 X9                  4.219     1
X0                 X3                 X6                  3.959     1
X2                 X3                 X6                  3.842     1
X2                 X5                 X9                  3.760     1
X0                 X1                 X4                  3.623     1
X1                 X2                 X7                  3.533     1
X4                 X6                 X8                  3.454     1
X4                 X5                 X6                  3.434     1
X0                 X1                 X6                  3.423     1
X1                 X2                 X9                  3.228     1
X1                 X6                 X8                  3.206     1
X2                 X6                 X9                  3.203     1
X1                 X8                 X9                  3.168     1
X1                 X4                 X9                  3.146     1
X1                 X7                 X8                  3.144     1
X0                 X6                 X9                  3.105     1
X0                 X4                 X7                  3.054     1
X0                 X6                 X8                  3.037     1
X4                 X5                 X9                  2.995     1
X0                 X2                 X9                  2.931     1
X3                 X4                 X6                  2.904     1
X3                 X6                 X9                  2.881     1
X0                 X2                 X8                  2.832     1
X0                 X1                 X8                  2.737     1
X1                 X2                 X6                  0         1
X2                 X5                 X8                  0         1
X1                 X3                 X7                  0         1
X2                 X3                 X9                  0         1
X1                 X2                 X5                  0         1
X0                 X4                 X8                  0         1
X3                 X7                 X9                  0         1
X4                 X6                 X9                  0         1
X0                 X4                 X6                  0         1
X0                 X3                 X7                  0         1
X1                 X2                 X8                  0         1
