Input File: reformatted-data/train/hibachi-res_GradientBoostingClassifier_MLPClassifier-s77167_0.380.txt
Computation options used: -p 999 -r 1447472002 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X8                 X9                 54.150     0.001
X0                 X4                 X8                 52.006     0.001
X0                 X1                 X4                 41.814     0.001
X0                 X3                 X8                 40.234     0.001
X0                 X2                 X4                 37.577     0.001
X0                 X2                 X9                 37.149     0.001
X2                 X8                 X9                 37.026     0.001
X6                 X8                 X9                 32.557     0.016
X4                 X6                 X8                 30.824     0.028
X2                 X4                 X9                 29.483     0.045
X0                 X4                 X9                 28.143     0.071
X0                 X5                 X8                 27.289     0.095
X0                 X6                 X8                 26.572     0.116
X2                 X4                 X6                 25.946     0.14
X4                 X6                 X9                 25.43      0.163
X4                 X8                 X9                 23.724     0.28
X0                 X1                 X8                 23.724     0.28
X4                 X5                 X6                 22.924     0.339
X1                 X3                 X7                 21.635     0.479
X0                 X4                 X6                 21.555     0.484
X2                 X7                 X9                 20.898     0.559
X1                 X4                 X6                 20.888     0.559
X5                 X8                 X9                 20.040     0.653
X6                 X7                 X8                 19.075     0.75
X2                 X6                 X7                 18.825     0.777
X1                 X3                 X8                 18.131     0.826
X1                 X3                 X6                 17.821     0.846
X0                 X7                 X8                 17.771     0.848
X0                 X2                 X8                 17.676     0.854
X0                 X1                 X2                 17.463     0.866
X1                 X3                 X4                 17.259     0.887
X2                 X5                 X9                 17.197     0.892
X1                 X3                 X5                 17.176     0.892
X3                 X7                 X8                 17.071     0.898
X0                 X3                 X4                 16.662     0.929
X0                 X1                 X3                 16.561     0.936
X1                 X6                 X8                 16.55      0.936
X0                 X6                 X9                 16.523     0.936
X1                 X2                 X9                 15.877     0.963
X4                 X5                 X9                 15.751     0.967
X6                 X7                 X9                 15.750     0.967
X1                 X3                 X9                 15.674     0.969
X2                 X4                 X7                 15.529     0.972
X2                 X3                 X9                 15.463     0.972
X0                 X1                 X6                 15.344     0.972
X1                 X2                 X4                 15.018     0.978
X2                 X4                 X5                 14.647     0.985
X2                 X6                 X9                 14.582     0.985
X3                 X5                 X7                 14.215     0.992
X0                 X4                 X7                 14.089     0.994
X1                 X4                 X5                 14.021     0.995
X2                 X4                 X8                 13.651     0.996
X0                 X3                 X9                 13.399     0.996
X3                 X4                 X8                 13.162     0.997
X1                 X5                 X9                 13.062     0.997
X1                 X7                 X8                 12.949     0.998
X1                 X2                 X6                 12.921     0.998
X3                 X8                 X9                 12.660     0.998
X1                 X8                 X9                 12.422     0.998
X3                 X6                 X8                 12.415     0.998
X1                 X2                 X8                 11.939     0.999
X2                 X3                 X7                 11.845     0.999
X2                 X3                 X4                 11.827     0.999
X0                 X1                 X9                 11.556     0.999
X3                 X7                 X9                 11.448     0.999
X1                 X4                 X7                 11.388     0.999
X2                 X6                 X8                 11.383     0.999
X0                 X4                 X5                 11.185     0.999
X1                 X7                 X9                 10.800     1
X1                 X4                 X9                 10.53      1
X1                 X4                 X8                 10.355     1
X1                 X6                 X9                 10.269     1
X4                 X5                 X8                 10.149     1
X1                 X5                 X8                  9.906     1
X3                 X4                 X9                  9.892     1
X0                 X3                 X6                  9.877     1
X3                 X5                 X8                  9.567     1
X5                 X6                 X8                  9.139     1
X4                 X7                 X9                  9.095     1
X1                 X2                 X7                  9.094     1
X1                 X2                 X3                  8.899     1
X1                 X6                 X7                  8.851     1
X0                 X1                 X7                  8.16      1
X1                 X2                 X5                  7.489     1
X4                 X7                 X8                  7.456     1
X2                 X3                 X6                  7.412     1
X0                 X3                 X7                  7.063     1
X3                 X4                 X7                  6.988     1
X7                 X8                 X9                  6.530     1
X0                 X3                 X5                  6.467     1
X1                 X5                 X6                  6.260     1
X2                 X5                 X7                  6.253     1
X0                 X5                 X9                  6.139     1
X3                 X4                 X6                  5.852     1
X2                 X5                 X6                  5.630     1
X2                 X5                 X8                  5.616     1
X3                 X6                 X7                  5.516     1
X0                 X2                 X6                  5.116     1
X3                 X4                 X5                  5.091     1
X3                 X5                 X9                  4.962     1
X4                 X6                 X7                  4.830     1
X5                 X6                 X7                  4.753     1
X5                 X7                 X8                  4.743     1
X2                 X7                 X8                  4.702     1
X0                 X2                 X5                  4.664     1
X2                 X3                 X8                  4.650     1
X5                 X6                 X9                  4.539     1
X4                 X5                 X7                  3.981     1
X3                 X6                 X9                  3.943     1
X0                 X2                 X3                  3.831     1
X0                 X2                 X7                  3.650     1
X5                 X7                 X9                  3.313     1
X0                 X1                 X5                  2.928     1
X0                 X5                 X7                  2.809     1
X1                 X5                 X7                  2.797     1
X0                 X5                 X6                  0         1
X0                 X6                 X7                  0         1
X0                 X7                 X9                  0         1
X3                 X5                 X6                  0         1
X2                 X3                 X5                  0         1
