Input File: reformated-data/hibachi-res_RandomForestClassifier_MLPClassifier-s44409_0.393.txt
Computation options used: -p 999 -r 786525592 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X1                 X8                 142.14     0.001
X0                 X1                 X5                 117.649    0.001
X1                 X8                 X9                 107.139    0.001
X1                 X5                 X8                  96.467    0.001
X0                 X1                 X9                  94.476    0.001
X1                 X4                 X8                  78.526    0.001
X0                 X1                 X4                  67.200    0.001
X1                 X7                 X8                  63.799    0.001
X1                 X2                 X8                  59.621    0.001
X1                 X3                 X8                  55.549    0.001
X0                 X1                 X2                  52.380    0.001
X0                 X1                 X3                  51.996    0.001
X0                 X1                 X6                  51.172    0.001
X1                 X6                 X8                  50.672    0.001
X0                 X1                 X7                  48.711    0.001
X0                 X4                 X6                  33.421    0.007
X4                 X8                 X9                  29.366    0.036
X0                 X4                 X8                  26.470    0.115
X3                 X4                 X8                  26.157    0.125
X1                 X4                 X5                  23.149    0.33
X0                 X6                 X7                  22.263    0.42
X0                 X3                 X6                  20.908    0.573
X0                 X3                 X4                  20.048    0.676
X1                 X3                 X5                  19.098    0.766
X0                 X8                 X9                  19.014    0.771
X0                 X4                 X9                  18.369    0.835
X4                 X5                 X8                  17.284    0.92
X0                 X3                 X8                  16.818    0.936
X2                 X5                 X9                  15.756    0.977
X0                 X2                 X6                  15.642    0.977
X0                 X2                 X9                  15.506    0.978
X1                 X3                 X9                  15.421    0.979
X3                 X4                 X5                  15.287    0.982
X1                 X2                 X3                  14.847    0.989
X3                 X8                 X9                  14.840    0.989
X0                 X6                 X8                  14.633    0.991
X0                 X6                 X9                  14.570    0.993
X1                 X5                 X9                  14.489    0.993
X0                 X3                 X5                  14.213    0.995
X2                 X7                 X9                  14.180    0.995
X0                 X4                 X5                  14.067    0.997
X0                 X5                 X6                  13.975    0.997
X0                 X5                 X9                  13.941    0.998
X2                 X8                 X9                  13.820    0.999
X1                 X5                 X7                  13.555    0.999
X1                 X2                 X5                  13.553    0.999
X1                 X4                 X6                  13.434    1
X4                 X6                 X8                  13.432    1
X4                 X5                 X6                  13.199    1
X0                 X2                 X4                  13.103    1
X7                 X8                 X9                  12.804    1
X4                 X5                 X9                  12.507    1
X3                 X4                 X9                  12.422    1
X2                 X4                 X9                  12.334    1
X3                 X6                 X9                  11.973    1
X1                 X3                 X4                  11.914    1
X4                 X6                 X9                  11.898    1
X0                 X5                 X7                  10.950    1
X0                 X5                 X8                  10.919    1
X1                 X2                 X9                  10.829    1
X4                 X6                 X7                  10.684    1
X3                 X4                 X6                  10.458    1
X1                 X5                 X6                  10.357    1
X1                 X4                 X9                  10.134    1
X2                 X3                 X8                  10.132    1
X0                 X3                 X9                  10.123    1
X6                 X8                 X9                   9.918    1
X2                 X4                 X8                   9.575    1
X0                 X7                 X9                   9.136    1
X0                 X2                 X7                   8.966    1
X1                 X2                 X4                   8.945    1
X3                 X5                 X8                   8.694    1
X3                 X5                 X7                   8.553    1
X5                 X6                 X7                   8.430    1
X1                 X7                 X9                   8.266    1
X3                 X5                 X9                   8.259    1
X2                 X3                 X4                   8.061    1
X3                 X6                 X8                   7.737    1
X0                 X4                 X7                   7.460    1
X1                 X6                 X7                   6.877    1
X0                 X3                 X7                   6.813    1
X1                 X4                 X7                   6.692    1
X2                 X5                 X7                   6.361    1
X1                 X3                 X7                   6.266    1
X2                 X5                 X8                   5.863    1
X2                 X7                 X8                   5.848    1
X4                 X7                 X8                   5.696    1
X4                 X7                 X9                   5.635    1
X2                 X3                 X5                   5.472    1
X0                 X2                 X3                   5.367    1
X3                 X7                 X8                   5.355    1
X5                 X8                 X9                   5.351    1
X5                 X6                 X9                   5.324    1
X1                 X6                 X9                   5.263    1
X0                 X2                 X5                   5.062    1
X2                 X3                 X6                   4.960    1
X3                 X5                 X6                   4.882    1
X0                 X2                 X8                   4.656    1
X2                 X6                 X7                   4.642    1
X2                 X5                 X6                   4.142    1
X5                 X6                 X8                   4.079    1
X2                 X4                 X7                   3.877    1
X2                 X3                 X9                   3.714    1
X1                 X2                 X7                   3.428    1
X1                 X2                 X6                   3.409    1
X2                 X6                 X9                   3.402    1
X1                 X3                 X6                   3.319    1
X0                 X7                 X8                   3.209    1
X6                 X7                 X8                   3.202    1
X3                 X4                 X7                   3.161    1
X3                 X6                 X7                   2.954    1
X5                 X7                 X9                   2.925    1
X5                 X7                 X8                   2.918    1
X2                 X4                 X6                   2.909    1
X2                 X3                 X7                   2.735    1
X4                 X5                 X7                   0        1
X3                 X7                 X9                   0        1
X2                 X6                 X8                   0        1
X2                 X4                 X5                   0        1
X6                 X7                 X9                   0        1
