Input File: reformatted-data/train/hibachi-res_DecisionTreeClassifier_ExtraTreesClassifier-s174_0.082.txt
Computation options used: -p 999 -r 1314629474 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X2                 X4                 32.915     0.005
X2                 X4                 X7                 23.824     0.132
X2                 X4                 X8                 20.982     0.345
X0                 X2                 X4                 20.665     0.366
X2                 X4                 X5                 19.476     0.512
X1                 X2                 X9                 18.773     0.594
X3                 X6                 X8                 18.725     0.597
X2                 X4                 X6                 18.135     0.664
X2                 X3                 X4                 17.117     0.786
X0                 X1                 X2                 17.056     0.789
X2                 X4                 X9                 16.594     0.841
X0                 X1                 X9                 15.208     0.948
X1                 X6                 X8                 14.371     0.979
X4                 X5                 X6                 14.158     0.982
X5                 X6                 X8                 13.480     0.995
X0                 X2                 X7                 13.468     0.995
X0                 X6                 X8                 12.562     0.998
X1                 X2                 X6                 12.458     0.998
X1                 X3                 X4                 11.870     0.999
X0                 X4                 X9                 11.819     0.999
X3                 X7                 X9                 11.161     0.999
X1                 X3                 X8                 10.918     1
X2                 X6                 X8                 10.873     1
X0                 X1                 X4                 10.855     1
X4                 X6                 X8                 10.795     1
X0                 X2                 X8                 10.176     1
X6                 X7                 X8                  9.536     1
X6                 X7                 X9                  9.480     1
X3                 X4                 X8                  9.357     1
X1                 X2                 X5                  9.220     1
X1                 X4                 X8                  9.203     1
X4                 X5                 X9                  9.057     1
X2                 X7                 X8                  9.056     1
X1                 X2                 X8                  9.043     1
X0                 X2                 X6                  8.973     1
X1                 X7                 X8                  8.821     1
X1                 X5                 X8                  8.767     1
X1                 X3                 X9                  8.462     1
X3                 X4                 X5                  8.269     1
X0                 X4                 X8                  8.227     1
X1                 X2                 X7                  7.884     1
X0                 X4                 X6                  7.869     1
X3                 X4                 X6                  7.815     1
X4                 X6                 X7                  7.635     1
X6                 X8                 X9                  7.620     1
X0                 X4                 X5                  7.587     1
X0                 X6                 X9                  7.564     1
X1                 X4                 X5                  7.358     1
X3                 X4                 X7                  7.255     1
X2                 X3                 X8                  7.216     1
X4                 X5                 X8                  7.167     1
X0                 X1                 X3                  6.974     1
X1                 X3                 X5                  6.855     1
X2                 X3                 X9                  6.842     1
X4                 X7                 X9                  6.517     1
X0                 X8                 X9                  6.194     1
X0                 X2                 X9                  6.164     1
X1                 X4                 X9                  5.941     1
X0                 X2                 X3                  5.919     1
X1                 X8                 X9                  5.815     1
X0                 X7                 X9                  5.634     1
X1                 X3                 X7                  5.508     1
X3                 X8                 X9                  5.449     1
X3                 X4                 X9                  5.414     1
X2                 X5                 X6                  4.898     1
X1                 X3                 X6                  4.895     1
X1                 X7                 X9                  4.893     1
X2                 X3                 X6                  4.862     1
X3                 X7                 X8                  4.852     1
X2                 X6                 X9                  4.788     1
X2                 X3                 X5                  4.703     1
X0                 X7                 X8                  4.611     1
X3                 X5                 X8                  4.608     1
X5                 X7                 X8                  4.516     1
X1                 X4                 X6                  4.417     1
X3                 X5                 X6                  4.148     1
X0                 X3                 X4                  4.116     1
X3                 X5                 X9                  4.089     1
X0                 X5                 X8                  4.087     1
X0                 X1                 X5                  4.064     1
X1                 X6                 X9                  4.064     1
X0                 X1                 X8                  3.924     1
X0                 X4                 X7                  3.923     1
X4                 X5                 X7                  3.889     1
X1                 X6                 X7                  3.839     1
X3                 X5                 X7                  3.761     1
X2                 X7                 X9                  3.735     1
X5                 X7                 X9                  3.729     1
X5                 X8                 X9                  3.684     1
X1                 X4                 X7                  3.623     1
X1                 X5                 X6                  3.615     1
X0                 X2                 X5                  3.578     1
X0                 X5                 X7                  3.518     1
X2                 X8                 X9                  3.489     1
X1                 X5                 X9                  3.375     1
X3                 X6                 X9                  3.368     1
X2                 X3                 X7                  3.205     1
X1                 X5                 X7                  3.099     1
X0                 X5                 X6                  3.035     1
X2                 X5                 X8                  2.962     1
X0                 X1                 X6                  2.918     1
X4                 X7                 X8                  2.881     1
X0                 X3                 X5                  2.747     1
X0                 X1                 X7                  0         1
X5                 X6                 X9                  0         1
X5                 X6                 X7                  0         1
X4                 X8                 X9                  0         1
X7                 X8                 X9                  0         1
X0                 X3                 X6                  0         1
X4                 X6                 X9                  0         1
X0                 X3                 X7                  0         1
X0                 X3                 X8                  0         1
X0                 X3                 X9                  0         1
X0                 X5                 X9                  0         1
X0                 X6                 X7                  0         1
X1                 X2                 X3                  0         1
X3                 X6                 X7                  0         1
X2                 X5                 X7                  0         1
X2                 X5                 X9                  0         1
X2                 X6                 X7                  0         1
