Input File: reformated-data/hibachi-res_LogisticRegression_KNeighborsClassifier-s5516_0.064.txt
Computation options used: -p 999 -r 766474841 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X3                 X9                 37.608     0.001
X2                 X3                 X9                 32.786     0.007
X3                 X4                 X9                 26.975     0.094
X3                 X5                 X9                 23.387     0.34
X4                 X6                 X7                 21.325     0.56
X3                 X7                 X9                 21.294     0.56
X4                 X5                 X6                 20.773     0.608
X1                 X3                 X9                 19.642     0.73
X3                 X6                 X9                 18.288     0.869
X0                 X6                 X8                 16.930     0.954
X3                 X8                 X9                 16.815     0.958
X4                 X6                 X9                 16.510     0.965
X0                 X5                 X9                 16.212     0.976
X4                 X6                 X8                 15.419     0.988
X5                 X7                 X9                 15.406     0.988
X1                 X4                 X7                 15.287     0.989
X0                 X3                 X5                 15.212     0.989
X5                 X6                 X9                 14.743     0.992
X0                 X8                 X9                 14.705     0.992
X1                 X6                 X8                 14.582     0.997
X1                 X4                 X6                 14.403     0.999
X0                 X7                 X9                 14.185     0.999
X3                 X4                 X6                 14.127     0.999
X0                 X5                 X6                 13.726     1
X0                 X2                 X5                 13.609     1
X5                 X6                 X8                 13.389     1
X1                 X2                 X6                 13.288     1
X0                 X3                 X8                 12.355     1
X2                 X4                 X6                 12.237     1
X4                 X5                 X9                 12.119     1
X0                 X5                 X8                 12.093     1
X2                 X4                 X7                 12.072     1
X4                 X7                 X8                 11.921     1
X2                 X6                 X7                 11.790     1
X3                 X4                 X7                 11.650     1
X0                 X1                 X6                 11.443     1
X5                 X7                 X8                 11.293     1
X4                 X5                 X7                 11.203     1
X2                 X5                 X9                 10.982     1
X0                 X4                 X9                 10.871     1
X2                 X6                 X9                 10.446     1
X1                 X7                 X8                 10.427     1
X0                 X2                 X4                 10.198     1
X0                 X7                 X8                 10.055     1
X5                 X6                 X7                 10.014     1
X4                 X7                 X9                  9.955     1
X3                 X4                 X8                  9.667     1
X0                 X2                 X3                  9.544     1
X2                 X3                 X6                  9.532     1
X0                 X2                 X9                  9.449     1
X0                 X4                 X6                  9.233     1
X0                 X5                 X7                  9.209     1
X0                 X4                 X5                  9.084     1
X6                 X7                 X9                  9.068     1
X3                 X5                 X6                  9.029     1
X2                 X5                 X6                  8.919     1
X1                 X3                 X6                  8.785     1
X0                 X1                 X5                  8.715     1
X1                 X8                 X9                  8.282     1
X0                 X6                 X9                  8.206     1
X2                 X4                 X9                  8.198     1
X2                 X4                 X8                  8.146     1
X1                 X6                 X9                  8.109     1
X2                 X8                 X9                  8.057     1
X3                 X6                 X8                  7.989     1
X1                 X3                 X4                  7.900     1
X1                 X4                 X9                  7.699     1
X1                 X4                 X8                  7.667     1
X3                 X5                 X7                  7.544     1
X1                 X5                 X6                  7.512     1
X4                 X8                 X9                  7.458     1
X3                 X7                 X8                  7.381     1
X1                 X7                 X9                  7.372     1
X2                 X7                 X8                  7.281     1
X0                 X1                 X9                  7.222     1
X0                 X2                 X6                  7.129     1
X1                 X3                 X8                  7.102     1
X0                 X6                 X7                  7.034     1
X0                 X2                 X8                  6.612     1
X0                 X4                 X8                  6.558     1
X1                 X4                 X5                  6.523     1
X6                 X8                 X9                  6.073     1
X2                 X3                 X4                  5.864     1
X0                 X1                 X8                  5.863     1
X6                 X7                 X8                  5.775     1
X1                 X5                 X7                  5.623     1
X0                 X4                 X7                  5.564     1
X7                 X8                 X9                  5.165     1
X1                 X5                 X9                  5.007     1
X1                 X2                 X8                  4.847     1
X1                 X2                 X9                  4.737     1
X1                 X6                 X7                  4.575     1
X2                 X6                 X8                  4.552     1
X3                 X5                 X8                  4.442     1
X1                 X2                 X4                  4.325     1
X1                 X2                 X3                  4.122     1
X1                 X2                 X5                  4.113     1
X5                 X8                 X9                  4.057     1
X4                 X5                 X8                  4.022     1
X1                 X3                 X5                  3.979     1
X0                 X3                 X7                  3.952     1
X2                 X7                 X9                  3.905     1
X1                 X5                 X8                  3.569     1
X2                 X5                 X7                  3.506     1
X3                 X6                 X7                  3.471     1
X3                 X4                 X5                  3.287     1
X2                 X4                 X5                  3.132     1
X0                 X3                 X4                  3.127     1
X2                 X3                 X8                  3.032     1
X0                 X3                 X6                  2.994     1
X0                 X2                 X7                  2.904     1
X0                 X1                 X3                  2.901     1
X1                 X2                 X7                  2.829     1
X0                 X1                 X2                  2.796     1
X1                 X3                 X7                  0         1
X2                 X3                 X5                  0         1
X2                 X3                 X7                  0         1
X2                 X5                 X8                  0         1
X0                 X1                 X7                  0         1
X0                 X1                 X4                  0         1
