Input File: reformated-data/hibachi-res_RandomForestClassifier_GradientBoostingClassifier-s16277_0.419.txt
Computation options used: -p 999 -r 782945701 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X4                 X8                 460.591    0.001
X0                 X1                 X8                 328.467    0.001
X1                 X3                 X8                  86.512    0.001
X1                 X6                 X8                  76.934    0.001
X1                 X8                 X9                  74.745    0.001
X1                 X5                 X8                  74.017    0.001
X1                 X2                 X8                  73.681    0.001
X1                 X7                 X8                  72.341    0.001
X0                 X4                 X8                  44.617    0.001
X0                 X7                 X8                  39.768    0.001
X0                 X3                 X8                  35.796    0.005
X0                 X6                 X8                  35.077    0.005
X0                 X8                 X9                  31.040    0.02
X0                 X2                 X8                  28.546    0.051
X0                 X5                 X8                  25.685    0.154
X0                 X3                 X6                  18.571    0.85
X0                 X3                 X7                  18.023    0.89
X3                 X7                 X9                  17.889    0.899
X1                 X7                 X9                  17.181    0.933
X3                 X6                 X8                  17.130    0.936
X3                 X6                 X7                  16.837    0.946
X4                 X5                 X6                  15.445    0.984
X0                 X7                 X9                  15.340    0.986
X6                 X7                 X8                  15.325    0.986
X2                 X6                 X7                  14.975    0.995
X0                 X5                 X6                  13.898    0.999
X5                 X6                 X7                  13.237    1
X2                 X6                 X9                  13.197    1
X0                 X4                 X9                  13.091    1
X3                 X4                 X7                  13.020    1
X2                 X5                 X7                  12.970    1
X4                 X6                 X7                  12.459    1
X5                 X6                 X9                  12.434    1
X2                 X4                 X7                  11.565    1
X4                 X7                 X9                  11.357    1
X2                 X3                 X9                  11.340    1
X1                 X2                 X3                  11.279    1
X3                 X4                 X6                  11.208    1
X4                 X7                 X8                  11.186    1
X2                 X4                 X6                  11.051    1
X3                 X5                 X6                  10.903    1
X3                 X8                 X9                  10.790    1
X5                 X6                 X8                  10.729    1
X0                 X4                 X7                  10.559    1
X2                 X5                 X6                  10.524    1
X4                 X5                 X9                  10.415    1
X0                 X6                 X7                  10.374    1
X2                 X4                 X5                  10.182    1
X2                 X3                 X6                  10.139    1
X1                 X6                 X7                   9.910    1
X0                 X2                 X6                   9.715    1
X4                 X5                 X7                   9.683    1
X2                 X3                 X4                   9.594    1
X2                 X3                 X7                   9.469    1
X4                 X6                 X8                   9.237    1
X0                 X1                 X9                   9.225    1
X2                 X5                 X9                   8.92     1
X4                 X8                 X9                   8.858    1
X2                 X7                 X9                   8.845    1
X3                 X6                 X9                   8.731    1
X1                 X3                 X4                   8.367    1
X3                 X5                 X7                   8.273    1
X0                 X3                 X9                   8.167    1
X0                 X2                 X7                   8.013    1
X1                 X3                 X5                   8.010    1
X3                 X4                 X8                   7.989    1
X4                 X5                 X8                   7.960    1
X0                 X5                 X7                   7.703    1
X1                 X5                 X6                   7.698    1
X2                 X5                 X8                   7.406    1
X0                 X6                 X9                   7.301    1
X7                 X8                 X9                   7.132    1
X2                 X6                 X8                   7.113    1
X1                 X2                 X6                   7.024    1
X0                 X1                 X3                   7.003    1
X1                 X3                 X7                   6.858    1
X6                 X7                 X9                   6.833    1
X5                 X7                 X9                   6.827    1
X0                 X3                 X4                   6.747    1
X3                 X4                 X9                   6.728    1
X0                 X3                 X5                   5.924    1
X6                 X8                 X9                   5.919    1
X1                 X3                 X6                   5.854    1
X0                 X5                 X9                   5.769    1
X5                 X8                 X9                   5.637    1
X3                 X4                 X5                   5.599    1
X1                 X3                 X9                   5.454    1
X2                 X8                 X9                   5.441    1
X1                 X2                 X7                   5.052    1
X1                 X2                 X9                   5.051    1
X2                 X4                 X8                   5.007    1
X0                 X1                 X2                   4.941    1
X0                 X1                 X6                   4.700    1
X1                 X2                 X5                   4.416    1
X1                 X5                 X7                   4.311    1
X2                 X3                 X5                   4.238    1
X3                 X5                 X8                   4.172    1
X3                 X5                 X9                   4.149    1
X2                 X7                 X8                   4.138    1
X1                 X2                 X4                   4.066    1
X0                 X2                 X5                   4.019    1
X3                 X7                 X8                   4.006    1
X0                 X4                 X6                   3.848    1
X1                 X4                 X9                   3.794    1
X1                 X4                 X7                   3.695    1
X1                 X5                 X9                   3.694    1
X5                 X7                 X8                   3.622    1
X1                 X4                 X5                   3.610    1
X0                 X2                 X4                   3.572    1
X0                 X1                 X5                   3.463    1
X2                 X3                 X8                   3.435    1
X0                 X1                 X4                   3.354    1
X0                 X2                 X3                   2.851    1
X2                 X4                 X9                   0        1
X0                 X1                 X7                   0        1
X0                 X2                 X9                   0        1
X0                 X4                 X5                   0        1
X4                 X6                 X9                   0        1
X1                 X6                 X9                   0        1
X1                 X4                 X6                   0        1
