Input File: reformatted-data/train/hibachi-res_KNeighborsClassifier_XGBClassifier-s63890_0.192.txt
Computation options used: -p 999 -r 1344024917 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X6                 X9                 192.044    0.001
X5                 X6                 X9                 131.578    0.001
X1                 X6                 X9                  71.016    0.001
X6                 X8                 X9                  69.558    0.001
X2                 X6                 X9                  68.355    0.001
X6                 X7                 X9                  65.842    0.001
X3                 X6                 X9                  64.862    0.001
X4                 X6                 X9                  64.230    0.001
X3                 X7                 X8                  18.420    0.657
X1                 X3                 X6                  16.713    0.838
X4                 X6                 X8                  14.287    0.98
X0                 X6                 X8                  14.141    0.981
X0                 X1                 X6                  13.878    0.986
X3                 X7                 X9                  13.717    0.988
X2                 X6                 X8                  13.192    0.992
X0                 X1                 X7                  12.831    0.994
X1                 X4                 X8                  12.748    0.994
X6                 X7                 X8                  12.473    0.999
X0                 X1                 X3                  12.404    0.999
X0                 X3                 X8                  12.344    0.999
X2                 X5                 X6                  11.813    1
X2                 X6                 X7                  11.500    1
X1                 X6                 X8                  11.437    1
X3                 X5                 X6                  11.255    1
X2                 X3                 X4                  11.172    1
X2                 X4                 X7                  11.119    1
X0                 X1                 X8                  11.094    1
X4                 X8                 X9                  11.084    1
X1                 X7                 X8                  11.059    1
X1                 X2                 X3                  11.002    1
X3                 X6                 X7                  10.702    1
X5                 X6                 X8                  10.597    1
X0                 X4                 X5                  10.137    1
X1                 X4                 X6                  10.059    1
X2                 X3                 X6                   9.857    1
X2                 X7                 X8                   9.732    1
X0                 X2                 X6                   9.647    1
X0                 X8                 X9                   9.082    1
X5                 X8                 X9                   8.975    1
X1                 X2                 X6                   8.864    1
X4                 X7                 X8                   8.792    1
X5                 X7                 X8                   8.714    1
X1                 X3                 X8                   8.687    1
X2                 X3                 X5                   8.597    1
X0                 X4                 X6                   8.505    1
X3                 X6                 X8                   8.453    1
X0                 X7                 X8                   8.433    1
X0                 X1                 X4                   8.385    1
X3                 X5                 X7                   8.320    1
X0                 X3                 X6                   8.311    1
X1                 X5                 X7                   8.308    1
X0                 X5                 X9                   8.014    1
X0                 X4                 X8                   7.962    1
X2                 X5                 X8                   7.914    1
X1                 X3                 X4                   7.839    1
X2                 X4                 X5                   7.423    1
X2                 X3                 X7                   7.279    1
X1                 X6                 X7                   7.088    1
X0                 X5                 X8                   6.973    1
X3                 X5                 X8                   6.626    1
X1                 X3                 X5                   6.580    1
X1                 X5                 X8                   6.517    1
X0                 X3                 X4                   6.505    1
X2                 X5                 X7                   6.446    1
X1                 X2                 X7                   6.394    1
X0                 X2                 X3                   6.177    1
X1                 X5                 X6                   6.153    1
X0                 X1                 X5                   6.145    1
X4                 X5                 X8                   6.136    1
X3                 X4                 X7                   5.951    1
X1                 X3                 X7                   5.915    1
X1                 X3                 X9                   5.853    1
X0                 X2                 X8                   5.842    1
X0                 X4                 X9                   5.814    1
X5                 X6                 X7                   5.521    1
X2                 X7                 X9                   5.282    1
X0                 X2                 X7                   5.150    1
X1                 X8                 X9                   4.925    1
X0                 X7                 X9                   4.225    1
X4                 X5                 X6                   4.191    1
X0                 X5                 X6                   4.082    1
X1                 X4                 X7                   3.938    1
X7                 X8                 X9                   3.876    1
X0                 X6                 X7                   3.821    1
X2                 X3                 X8                   3.741    1
X0                 X1                 X2                   3.739    1
X4                 X5                 X9                   3.735    1
X0                 X2                 X5                   3.712    1
X1                 X2                 X5                   3.699    1
X3                 X4                 X5                   3.623    1
X1                 X2                 X9                   3.594    1
X4                 X6                 X7                   3.435    1
X2                 X4                 X6                   3.359    1
X3                 X4                 X9                   3.352    1
X3                 X4                 X8                   3.317    1
X0                 X1                 X9                   3.182    1
X2                 X3                 X9                   3.169    1
X2                 X4                 X8                   3.148    1
X4                 X5                 X7                   3.098    1
X0                 X2                 X9                   3.073    1
X2                 X4                 X9                   2.811    1
X0                 X3                 X9                   2.773    1
X0                 X4                 X7                   2.712    1
X2                 X5                 X9                   0        1
X2                 X8                 X9                   0        1
X0                 X2                 X4                   0        1
X3                 X4                 X6                   0        1
X5                 X7                 X9                   0        1
X0                 X3                 X5                   0        1
X0                 X3                 X7                   0        1
X0                 X5                 X7                   0        1
X4                 X7                 X9                   0        1
X1                 X2                 X4                   0        1
X3                 X5                 X9                   0        1
X1                 X7                 X9                   0        1
X1                 X5                 X9                   0        1
X1                 X2                 X8                   0        1
X1                 X4                 X9                   0        1
X1                 X4                 X5                   0        1
X3                 X8                 X9                   0        1
