Input File: reformatted-data/train/hibachi-res_MLPClassifier_XGBClassifier-s52364_0.501.txt
Computation options used: -p 999 -r 1468279068 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X3                 X4                 X9                 21.336     0.577
X0                 X6                 X9                 21.230     0.589
X3                 X5                 X7                 20.710     0.649
X5                 X6                 X7                 20.365     0.681
X1                 X5                 X7                 20.114     0.707
X3                 X5                 X9                 16.687     0.969
X2                 X6                 X7                 16.290     0.98
X4                 X5                 X6                 15.532     0.994
X3                 X6                 X9                 15.426     0.994
X3                 X4                 X5                 15.400     0.994
X1                 X3                 X5                 15.266     0.995
X6                 X7                 X9                 15.050     0.995
X5                 X6                 X8                 14.08      1
X2                 X4                 X6                 13.718     1
X4                 X6                 X7                 13.497     1
X2                 X3                 X9                 13.316     1
X4                 X5                 X7                 13.259     1
X3                 X5                 X6                 13.137     1
X0                 X4                 X9                 12.903     1
X0                 X5                 X6                 12.830     1
X0                 X5                 X9                 12.467     1
X0                 X1                 X5                 12.158     1
X2                 X3                 X5                 11.684     1
X2                 X5                 X8                 10.647     1
X1                 X5                 X6                 10.592     1
X4                 X6                 X9                 10.497     1
X0                 X3                 X9                 10.068     1
X1                 X3                 X8                 10.034     1
X0                 X4                 X5                 10.024     1
X1                 X4                 X6                 10.002     1
X1                 X5                 X9                  9.812     1
X0                 X3                 X5                  9.748     1
X0                 X5                 X7                  9.646     1
X4                 X5                 X9                  9.617     1
X0                 X4                 X6                  9.579     1
X3                 X8                 X9                  9.577     1
X2                 X6                 X9                  9.525     1
X3                 X6                 X7                  9.442     1
X2                 X4                 X7                  9.334     1
X0                 X2                 X7                  9.057     1
X5                 X7                 X9                  8.881     1
X0                 X2                 X6                  8.818     1
X2                 X5                 X6                  8.779     1
X0                 X4                 X7                  8.695     1
X4                 X6                 X8                  8.667     1
X0                 X1                 X9                  8.664     1
X3                 X4                 X6                  8.543     1
X1                 X3                 X9                  8.372     1
X2                 X3                 X6                  8.162     1
X0                 X3                 X4                  8.128     1
X1                 X6                 X8                  7.677     1
X0                 X2                 X4                  7.658     1
X0                 X7                 X9                  7.645     1
X1                 X3                 X7                  7.251     1
X1                 X4                 X8                  7.177     1
X1                 X2                 X8                  7.121     1
X3                 X7                 X9                  7.096     1
X1                 X5                 X8                  6.892     1
X1                 X4                 X7                  6.874     1
X6                 X8                 X9                  6.835     1
X2                 X6                 X8                  6.763     1
X1                 X3                 X4                  6.745     1
X1                 X2                 X6                  6.674     1
X0                 X2                 X5                  6.672     1
X1                 X8                 X9                  6.606     1
X6                 X7                 X8                  6.478     1
X5                 X6                 X9                  6.424     1
X1                 X2                 X5                  6.265     1
X0                 X2                 X9                  6.245     1
X0                 X1                 X7                  6.228     1
X0                 X1                 X6                  6.206     1
X1                 X6                 X7                  5.990     1
X3                 X4                 X7                  5.986     1
X4                 X5                 X8                  5.305     1
X2                 X7                 X9                  5.220     1
X1                 X2                 X4                  4.993     1
X2                 X3                 X4                  4.884     1
X5                 X8                 X9                  4.883     1
X2                 X4                 X8                  4.852     1
X2                 X4                 X9                  4.700     1
X1                 X2                 X3                  4.656     1
X0                 X3                 X6                  4.585     1
X2                 X5                 X9                  4.512     1
X1                 X4                 X9                  4.447     1
X2                 X8                 X9                  4.443     1
X1                 X4                 X5                  4.403     1
X5                 X7                 X8                  4.177     1
X0                 X2                 X8                  3.941     1
X1                 X7                 X8                  3.936     1
X1                 X3                 X6                  3.803     1
X3                 X4                 X8                  3.715     1
X0                 X8                 X9                  3.706     1
X2                 X5                 X7                  3.604     1
X4                 X7                 X8                  3.601     1
X1                 X2                 X9                  3.570     1
X1                 X6                 X9                  3.445     1
X3                 X5                 X8                  3.391     1
X4                 X7                 X9                  3.351     1
X0                 X6                 X7                  3.342     1
X2                 X4                 X5                  3.311     1
X2                 X3                 X7                  3.258     1
X0                 X3                 X7                  3.255     1
X0                 X1                 X8                  3.172     1
X0                 X1                 X3                  3.072     1
X4                 X8                 X9                  3.010     1
X3                 X6                 X8                  2.943     1
X0                 X5                 X8                  2.852     1
X0                 X3                 X8                  2.816     1
X0                 X1                 X4                  2.803     1
X2                 X3                 X8                  2.745     1
X3                 X7                 X8                  2.725     1
X0                 X4                 X8                  2.725     1
X1                 X2                 X7                  2.709     1
X7                 X8                 X9                  0         1
X2                 X7                 X8                  0         1
X1                 X7                 X9                  0         1
X0                 X7                 X8                  0         1
X0                 X6                 X8                  0         1
X0                 X2                 X3                  0         1
X0                 X1                 X2                  0         1
