Input File: reformatted-data/train/hibachi-res_RandomForestClassifier_ExtraTreesClassifier-s17974_0.248.txt
Computation options used: -p 999 -r 1357554552 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X6                 X7                 30.547     0.007
X4                 X6                 X7                 29.187     0.02
X1                 X4                 X6                 27.984     0.031
X1                 X4                 X9                 24.006     0.136
X1                 X7                 X9                 20.08      0.455
X1                 X3                 X4                 19.681     0.495
X0                 X2                 X6                 17.293     0.801
X0                 X1                 X4                 15.207     0.938
X6                 X7                 X9                 15.182     0.938
X1                 X5                 X9                 14.894     0.947
X1                 X2                 X3                 14.864     0.947
X0                 X6                 X7                 14.850     0.947
X2                 X4                 X6                 14.584     0.965
X3                 X4                 X7                 13.398     0.992
X1                 X4                 X5                 13.285     0.992
X1                 X3                 X8                 12.901     0.997
X4                 X6                 X8                 12.612     0.998
X7                 X8                 X9                 12.391     0.998
X3                 X5                 X7                 12.372     0.998
X0                 X4                 X6                 12.257     0.998
X0                 X3                 X8                 11.728     1
X3                 X7                 X8                 11.715     1
X4                 X6                 X9                 11.612     1
X5                 X6                 X7                 10.955     1
X1                 X4                 X7                 10.293     1
X1                 X4                 X8                 10.176     1
X0                 X6                 X8                 10.064     1
X0                 X6                 X9                  9.732     1
X3                 X6                 X8                  9.722     1
X0                 X3                 X6                  9.626     1
X1                 X3                 X5                  9.464     1
X0                 X2                 X3                  9.380     1
X5                 X6                 X9                  9.266     1
X4                 X7                 X9                  9.152     1
X3                 X4                 X6                  9.007     1
X2                 X5                 X9                  8.957     1
X1                 X8                 X9                  8.711     1
X5                 X8                 X9                  8.640     1
X6                 X7                 X8                  8.559     1
X2                 X8                 X9                  8.479     1
X0                 X3                 X7                  8.413     1
X1                 X6                 X9                  8.408     1
X1                 X2                 X8                  8.404     1
X4                 X5                 X7                  8.143     1
X4                 X5                 X8                  8.081     1
X2                 X4                 X7                  7.934     1
X3                 X7                 X9                  7.780     1
X0                 X5                 X8                  7.773     1
X5                 X7                 X9                  7.618     1
X0                 X1                 X6                  7.529     1
X1                 X2                 X5                  7.459     1
X2                 X7                 X9                  7.454     1
X0                 X8                 X9                  7.321     1
X0                 X7                 X9                  6.981     1
X3                 X5                 X8                  6.771     1
X2                 X3                 X9                  6.585     1
X4                 X5                 X6                  6.580     1
X2                 X6                 X7                  6.489     1
X1                 X3                 X7                  6.466     1
X0                 X1                 X8                  6.397     1
X4                 X5                 X9                  6.299     1
X3                 X6                 X7                  6.199     1
X2                 X3                 X7                  6.077     1
X3                 X4                 X8                  6.075     1
X0                 X2                 X5                  6.013     1
X1                 X2                 X9                  5.934     1
X3                 X8                 X9                  5.873     1
X1                 X5                 X6                  5.844     1
X2                 X3                 X5                  5.500     1
X0                 X1                 X3                  5.424     1
X1                 X3                 X9                  5.079     1
X0                 X4                 X7                  5.038     1
X3                 X4                 X5                  5.007     1
X2                 X3                 X6                  4.869     1
X3                 X4                 X9                  4.842     1
X0                 X1                 X9                  4.793     1
X2                 X3                 X4                  4.654     1
X0                 X5                 X7                  4.473     1
X2                 X3                 X8                  4.432     1
X0                 X5                 X6                  4.385     1
X2                 X5                 X7                  4.344     1
X0                 X1                 X2                  4.116     1
X4                 X8                 X9                  3.953     1
X3                 X5                 X9                  3.900     1
X1                 X5                 X7                  3.658     1
X4                 X7                 X8                  3.622     1
X2                 X4                 X5                  3.490     1
X1                 X6                 X8                  3.404     1
X0                 X2                 X4                  3.393     1
X0                 X1                 X5                  3.367     1
X2                 X5                 X6                  3.286     1
X0                 X2                 X7                  3.208     1
X1                 X2                 X4                  3.194     1
X1                 X5                 X8                  3.068     1
X0                 X3                 X9                  3.040     1
X2                 X4                 X9                  3.008     1
X2                 X5                 X8                  2.954     1
X5                 X6                 X8                  2.912     1
X0                 X3                 X4                  2.866     1
X3                 X5                 X6                  2.809     1
X1                 X2                 X7                  2.792     1
X0                 X1                 X7                  2.789     1
X2                 X4                 X8                  2.753     1
X5                 X7                 X8                  0         1
X0                 X7                 X8                  0         1
X1                 X2                 X6                  0         1
X1                 X3                 X6                  0         1
X6                 X8                 X9                  0         1
X0                 X5                 X9                  0         1
X1                 X7                 X8                  0         1
X0                 X4                 X9                  0         1
X0                 X4                 X8                  0         1
X0                 X2                 X8                  0         1
X3                 X6                 X9                  0         1
X0                 X2                 X9                  0         1
X0                 X3                 X5                  0         1
X2                 X6                 X8                  0         1
X0                 X4                 X5                  0         1
X2                 X6                 X9                  0         1
X2                 X7                 X8                  0         1
