Input File: reformated-data/hibachi-res_KNeighborsClassifier_LogisticRegression-s66137_0.549.txt
Computation options used: -p 999 -r 756794009 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X2                 X4                 X7                 976.654    0.001
X2                 X3                 X7                 975.757    0.001
X2                 X7                 X8                 975.222    0.001
X2                 X5                 X7                 974.493    0.001
X2                 X6                 X7                 972.895    0.001
X1                 X2                 X7                 972.352    0.001
X2                 X7                 X9                 970.868    0.001
X0                 X2                 X7                 930.545    0.001
X2                 X3                 X4                  26.468    0.151
X1                 X7                 X8                  26.269    0.156
X3                 X6                 X9                  22.930    0.41
X2                 X4                 X6                  20.107    0.737
X2                 X3                 X8                  17.639    0.937
X2                 X3                 X9                  17.196    0.954
X2                 X3                 X5                  16.923    0.965
X2                 X4                 X8                  16.883    0.965
X3                 X4                 X9                  15.832    0.989
X0                 X2                 X3                  15.094    0.996
X1                 X2                 X4                  15.018    0.997
X4                 X7                 X8                  14.871    0.997
X5                 X6                 X8                  14.540    1
X2                 X3                 X6                  14.171    1
X2                 X4                 X5                  14.164    1
X6                 X8                 X9                  13.596    1
X1                 X2                 X8                  12.985    1
X3                 X8                 X9                  12.974    1
X0                 X2                 X4                  12.946    1
X1                 X2                 X5                  12.729    1
X0                 X1                 X8                  12.542    1
X1                 X3                 X9                  12.270    1
X0                 X3                 X4                  11.961    1
X1                 X2                 X3                  11.139    1
X0                 X6                 X7                  10.677    1
X2                 X6                 X9                  10.505    1
X0                 X2                 X8                  10.480    1
X6                 X7                 X8                  10.394    1
X3                 X5                 X8                  10.268    1
X1                 X4                 X8                  10.175    1
X1                 X6                 X7                  10.020    1
X0                 X3                 X9                   9.877    1
X1                 X3                 X7                   9.663    1
X1                 X3                 X8                   9.585    1
X0                 X1                 X4                   9.461    1
X2                 X5                 X8                   9.458    1
X0                 X2                 X6                   9.044    1
X4                 X5                 X9                   8.983    1
X3                 X6                 X7                   8.767    1
X5                 X7                 X9                   8.741    1
X0                 X1                 X3                   8.222    1
X0                 X2                 X9                   8.133    1
X4                 X6                 X7                   8.132    1
X3                 X7                 X9                   8.055    1
X1                 X7                 X9                   8.013    1
X2                 X6                 X8                   7.874    1
X4                 X5                 X6                   7.828    1
X1                 X3                 X6                   7.822    1
X1                 X4                 X5                   7.663    1
X0                 X2                 X5                   7.520    1
X0                 X4                 X6                   7.368    1
X0                 X3                 X6                   7.332    1
X0                 X6                 X9                   7.220    1
X5                 X8                 X9                   6.735    1
X3                 X5                 X7                   6.713    1
X6                 X7                 X9                   6.707    1
X0                 X7                 X9                   6.540    1
X0                 X5                 X7                   6.276    1
X1                 X3                 X4                   6.255    1
X4                 X8                 X9                   6.217    1
X0                 X4                 X7                   5.902    1
X3                 X4                 X5                   5.735    1
X5                 X6                 X9                   5.665    1
X0                 X3                 X7                   5.505    1
X3                 X7                 X8                   5.502    1
X1                 X6                 X8                   5.429    1
X4                 X5                 X7                   5.401    1
X3                 X5                 X9                   5.270    1
X2                 X4                 X9                   5.219    1
X0                 X5                 X8                   4.897    1
X2                 X8                 X9                   4.822    1
X0                 X7                 X8                   4.807    1
X4                 X6                 X9                   4.802    1
X0                 X4                 X9                   4.788    1
X0                 X5                 X9                   4.773    1
X2                 X5                 X6                   4.702    1
X1                 X6                 X9                   4.476    1
X1                 X2                 X6                   4.462    1
X0                 X1                 X2                   4.381    1
X1                 X8                 X9                   4.320    1
X0                 X1                 X7                   3.946    1
X1                 X4                 X7                   3.699    1
X1                 X5                 X8                   3.675    1
X0                 X1                 X6                   3.495    1
X1                 X5                 X7                   3.493    1
X3                 X4                 X8                   3.465    1
X4                 X5                 X8                   3.454    1
X1                 X5                 X9                   3.291    1
X1                 X3                 X5                   3.290    1
X1                 X4                 X9                   3.270    1
X7                 X8                 X9                   3.167    1
X0                 X8                 X9                   3.100    1
X5                 X6                 X7                   3.043    1
X1                 X5                 X6                   2.977    1
X0                 X4                 X8                   2.901    1
X3                 X5                 X6                   2.895    1
X2                 X5                 X9                   2.843    1
X3                 X6                 X8                   2.832    1
X3                 X4                 X6                   0        1
X3                 X4                 X7                   0        1
X0                 X1                 X5                   0        1
X0                 X1                 X9                   0        1
X5                 X7                 X8                   0        1
X0                 X3                 X5                   0        1
X0                 X3                 X8                   0        1
X0                 X4                 X5                   0        1
X4                 X7                 X9                   0        1
X0                 X5                 X6                   0        1
X4                 X6                 X8                   0        1
X0                 X6                 X8                   0        1
X1                 X2                 X9                   0        1
X1                 X4                 X6                   0        1
