Input File: reformated-data/hibachi-res_GaussianNB_LogisticRegression-s34350_0.556.txt
Computation options used: -p 999 -r 739482799 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X4                 X7                 19.600     0.78
X3                 X4                 X7                 18.277     0.896
X1                 X7                 X9                 17.472     0.948
X0                 X4                 X6                 17.092     0.96
X4                 X5                 X9                 14.748     0.999
X0                 X2                 X7                 14.660     0.999
X4                 X6                 X7                 13.867     1
X1                 X2                 X9                 13.747     1
X0                 X2                 X3                 12.683     1
X2                 X5                 X9                 12.651     1
X1                 X3                 X6                 12.115     1
X3                 X4                 X6                 12.103     1
X2                 X3                 X8                 11.940     1
X5                 X6                 X7                 11.878     1
X1                 X3                 X9                 11.622     1
X4                 X5                 X7                 11.027     1
X0                 X1                 X3                 10.852     1
X1                 X6                 X9                 10.783     1
X0                 X5                 X7                 10.605     1
X3                 X5                 X9                 10.595     1
X0                 X5                 X6                 10.510     1
X0                 X3                 X6                 10.304     1
X0                 X7                 X9                 10.237     1
X2                 X4                 X7                 10.233     1
X4                 X6                 X9                 10.167     1
X0                 X2                 X6                 10.089     1
X4                 X7                 X9                  9.842     1
X0                 X2                 X9                  9.780     1
X1                 X4                 X7                  9.643     1
X0                 X2                 X4                  9.602     1
X0                 X6                 X9                  9.486     1
X5                 X7                 X9                  9.371     1
X1                 X4                 X6                  9.162     1
X2                 X3                 X9                  8.971     1
X1                 X4                 X9                  8.933     1
X1                 X3                 X5                  8.870     1
X3                 X6                 X9                  8.742     1
X3                 X7                 X9                  8.719     1
X0                 X6                 X7                  8.531     1
X1                 X5                 X9                  8.165     1
X2                 X5                 X7                  8.133     1
X3                 X4                 X5                  8.001     1
X6                 X7                 X9                  7.772     1
X3                 X7                 X8                  7.749     1
X4                 X5                 X6                  7.684     1
X1                 X5                 X6                  7.565     1
X1                 X3                 X4                  7.534     1
X3                 X5                 X7                  7.074     1
X2                 X7                 X9                  7.047     1
X0                 X3                 X7                  6.955     1
X2                 X3                 X7                  6.893     1
X1                 X3                 X7                  6.604     1
X0                 X7                 X8                  6.462     1
X3                 X5                 X6                  6.417     1
X2                 X4                 X6                  6.165     1
X0                 X1                 X6                  6.107     1
X3                 X6                 X7                  6.055     1
X1                 X2                 X6                  6.010     1
X2                 X3                 X6                  5.795     1
X5                 X6                 X9                  5.585     1
X1                 X2                 X3                  5.540     1
X1                 X8                 X9                  5.514     1
X2                 X4                 X5                  5.470     1
X1                 X6                 X7                  5.343     1
X0                 X4                 X8                  5.220     1
X0                 X3                 X4                  5.218     1
X2                 X6                 X9                  5.061     1
X1                 X2                 X5                  5.038     1
X5                 X8                 X9                  4.665     1
X3                 X6                 X8                  4.570     1
X1                 X7                 X8                  4.543     1
X5                 X6                 X8                  4.422     1
X0                 X3                 X9                  4.420     1
X2                 X6                 X7                  4.274     1
X1                 X4                 X5                  4.141     1
X2                 X3                 X4                  3.705     1
X1                 X6                 X8                  3.688     1
X1                 X2                 X7                  3.508     1
X7                 X8                 X9                  3.475     1
X0                 X1                 X9                  3.464     1
X1                 X2                 X8                  3.337     1
X0                 X3                 X8                  3.279     1
X0                 X1                 X7                  3.215     1
X2                 X7                 X8                  3.081     1
X0                 X1                 X5                  3.067     1
X0                 X4                 X5                  3.047     1
X2                 X4                 X9                  2.902     1
X0                 X5                 X9                  2.873     1
X1                 X4                 X8                  2.843     1
X0                 X8                 X9                  2.707     1
X4                 X6                 X8                  0         1
X0                 X3                 X5                  0         1
X4                 X7                 X8                  0         1
X0                 X2                 X8                  0         1
X4                 X8                 X9                  0         1
X0                 X2                 X5                  0         1
X0                 X1                 X8                  0         1
X5                 X7                 X8                  0         1
X6                 X7                 X8                  0         1
X0                 X1                 X4                  0         1
X6                 X8                 X9                  0         1
X0                 X1                 X2                  0         1
X2                 X5                 X8                  0         1
X2                 X6                 X8                  0         1
X2                 X5                 X6                  0         1
X2                 X8                 X9                  0         1
X2                 X4                 X8                  0         1
X2                 X3                 X5                  0         1
X1                 X5                 X8                  0         1
X3                 X4                 X8                  0         1
X3                 X4                 X9                  0         1
X1                 X5                 X7                  0         1
X3                 X5                 X8                  0         1
X1                 X3                 X8                  0         1
X1                 X2                 X4                  0         1
X0                 X6                 X8                  0         1
X3                 X8                 X9                  0         1
X0                 X5                 X8                  0         1
X0                 X4                 X9                  0         1
X4                 X5                 X8                  0         1
