Input File: reformated-data/hibachi-res_LogisticRegression_GradientBoostingClassifier-s15123_0.073.txt
Computation options used: -p 999 -r 764995825 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X4                 X5                 20.200     0.713
X0                 X5                 X6                 19.793     0.751
X1                 X6                 X8                 17.266     0.948
X0                 X3                 X9                 15.647     0.99
X0                 X4                 X9                 14.481     0.996
X4                 X7                 X9                 12.657     1
X2                 X3                 X5                 12.418     1
X6                 X8                 X9                 12.412     1
X2                 X6                 X9                 12.183     1
X0                 X4                 X6                 12.140     1
X4                 X5                 X9                 11.986     1
X0                 X1                 X4                 11.221     1
X4                 X6                 X9                 11.036     1
X5                 X6                 X7                 10.984     1
X1                 X2                 X4                 10.972     1
X2                 X7                 X9                 10.823     1
X1                 X4                 X5                 10.787     1
X5                 X6                 X9                 10.777     1
X1                 X3                 X5                 10.705     1
X0                 X5                 X7                 10.628     1
X3                 X6                 X8                 10.573     1
X2                 X5                 X7                 10.519     1
X1                 X3                 X6                 10.288     1
X2                 X4                 X5                 10.213     1
X4                 X5                 X8                 10.129     1
X0                 X2                 X6                 10.071     1
X3                 X4                 X7                  9.972     1
X1                 X7                 X8                  9.798     1
X3                 X5                 X6                  9.640     1
X4                 X8                 X9                  9.434     1
X1                 X4                 X9                  9.283     1
X2                 X3                 X8                  9.281     1
X0                 X2                 X5                  8.897     1
X4                 X5                 X6                  8.802     1
X2                 X4                 X7                  8.704     1
X3                 X6                 X9                  8.640     1
X0                 X6                 X7                  8.630     1
X4                 X7                 X8                  8.376     1
X6                 X7                 X9                  8.185     1
X0                 X2                 X3                  8.054     1
X3                 X5                 X8                  7.994     1
X0                 X6                 X9                  7.858     1
X1                 X6                 X9                  7.825     1
X3                 X8                 X9                  7.793     1
X0                 X1                 X2                  7.685     1
X0                 X4                 X7                  7.684     1
X4                 X5                 X7                  7.546     1
X1                 X4                 X8                  7.506     1
X0                 X4                 X8                  7.498     1
X6                 X7                 X8                  7.399     1
X1                 X5                 X7                  7.312     1
X0                 X1                 X5                  7.273     1
X2                 X3                 X9                  7.093     1
X5                 X7                 X9                  7.049     1
X0                 X1                 X8                  6.878     1
X1                 X3                 X9                  6.760     1
X4                 X6                 X8                  6.506     1
X2                 X4                 X9                  6.501     1
X0                 X2                 X7                  6.474     1
X3                 X4                 X5                  6.314     1
X0                 X1                 X7                  6.275     1
X3                 X6                 X7                  6.252     1
X0                 X3                 X5                  6.169     1
X0                 X5                 X8                  6.141     1
X3                 X7                 X9                  6.082     1
X1                 X4                 X7                  6.060     1
X3                 X4                 X8                  6.037     1
X2                 X3                 X6                  6.017     1
X5                 X6                 X8                  5.712     1
X2                 X4                 X8                  4.502     1
X0                 X1                 X9                  4.436     1
X2                 X5                 X9                  4.283     1
X0                 X8                 X9                  4.213     1
X3                 X4                 X9                  4.114     1
X0                 X7                 X8                  4.046     1
X2                 X3                 X7                  3.998     1
X3                 X7                 X8                  3.978     1
X7                 X8                 X9                  3.867     1
X3                 X5                 X7                  3.857     1
X2                 X7                 X8                  3.853     1
X2                 X8                 X9                  3.753     1
X1                 X5                 X9                  3.728     1
X1                 X5                 X8                  3.687     1
X0                 X1                 X6                  3.582     1
X2                 X6                 X7                  3.569     1
X0                 X3                 X4                  3.483     1
X5                 X7                 X8                  3.404     1
X4                 X6                 X7                  3.340     1
X0                 X6                 X8                  3.306     1
X0                 X2                 X4                  3.292     1
X0                 X2                 X8                  3.280     1
X0                 X5                 X9                  3.204     1
X0                 X3                 X8                  3.186     1
X0                 X2                 X9                  3.075     1
X2                 X3                 X4                  3.057     1
X5                 X8                 X9                  3.020     1
X1                 X2                 X3                  2.938     1
X1                 X6                 X7                  2.921     1
X1                 X5                 X6                  2.851     1
X1                 X3                 X8                  2.818     1
X2                 X4                 X6                  2.803     1
X1                 X2                 X7                  0         1
X1                 X4                 X6                  0         1
X1                 X2                 X8                  0         1
X1                 X3                 X7                  0         1
X0                 X1                 X3                  0         1
X1                 X2                 X9                  0         1
X1                 X3                 X4                  0         1
X1                 X2                 X6                  0         1
X1                 X2                 X5                  0         1
X1                 X7                 X9                  0         1
X0                 X3                 X6                  0         1
X1                 X8                 X9                  0         1
X3                 X5                 X9                  0         1
X0                 X3                 X7                  0         1
X0                 X7                 X9                  0         1
X3                 X4                 X6                  0         1
X2                 X5                 X6                  0         1
X2                 X5                 X8                  0         1
X2                 X6                 X8                  0         1
