Input File: reformatted-data/train/hibachi-res_BernoulliNB_ExtraTreesClassifier-s6078_0.058.txt
Computation options used: -p 999 -r 1309083164 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X2                 X8                 X9                 27.073     0.05
X3                 X6                 X9                 10.943     1
X0                 X6                 X8                  9.843     1
X0                 X1                 X5                  9.782     1
X0                 X8                 X9                  9.316     1
X6                 X8                 X9                  9.297     1
X7                 X8                 X9                  9.274     1
X3                 X8                 X9                  9.074     1
X1                 X6                 X8                  9.034     1
X3                 X5                 X7                  8.982     1
X1                 X2                 X9                  8.852     1
X1                 X2                 X3                  8.848     1
X1                 X3                 X5                  8.796     1
X3                 X4                 X9                  8.574     1
X0                 X3                 X8                  8.571     1
X2                 X3                 X9                  8.087     1
X1                 X2                 X6                  8.049     1
X5                 X7                 X8                  8.033     1
X0                 X4                 X8                  8.011     1
X4                 X5                 X9                  7.983     1
X1                 X8                 X9                  7.925     1
X3                 X7                 X8                  7.918     1
X0                 X1                 X8                  7.733     1
X0                 X1                 X6                  7.491     1
X3                 X5                 X8                  7.356     1
X0                 X4                 X7                  7.208     1
X1                 X3                 X6                  7.178     1
X2                 X6                 X8                  7.122     1
X2                 X3                 X6                  7.096     1
X2                 X3                 X5                  7.063     1
X2                 X7                 X9                  7.045     1
X0                 X1                 X3                  6.842     1
X1                 X6                 X7                  6.758     1
X2                 X5                 X9                  6.665     1
X2                 X5                 X7                  6.581     1
X0                 X2                 X4                  6.415     1
X1                 X2                 X8                  6.323     1
X5                 X8                 X9                  6.311     1
X0                 X3                 X5                  6.294     1
X3                 X6                 X8                  6.250     1
X0                 X2                 X9                  5.646     1
X2                 X6                 X7                  5.535     1
X2                 X3                 X7                  5.510     1
X5                 X6                 X7                  5.407     1
X0                 X3                 X9                  5.352     1
X3                 X5                 X6                  5.338     1
X1                 X5                 X9                  5.010     1
X0                 X4                 X6                  4.770     1
X1                 X3                 X4                  4.727     1
X6                 X7                 X8                  4.572     1
X3                 X6                 X7                  4.570     1
X0                 X1                 X2                  4.513     1
X2                 X4                 X8                  4.314     1
X0                 X2                 X7                  4.206     1
X4                 X6                 X7                  4.177     1
X0                 X3                 X4                  4.135     1
X2                 X4                 X7                  4.001     1
X1                 X6                 X9                  3.947     1
X1                 X3                 X7                  3.860     1
X2                 X3                 X4                  3.857     1
X3                 X7                 X9                  3.804     1
X1                 X4                 X9                  3.780     1
X4                 X5                 X7                  3.757     1
X0                 X2                 X3                  3.691     1
X1                 X7                 X8                  3.676     1
X3                 X5                 X9                  3.621     1
X4                 X8                 X9                  3.444     1
X0                 X3                 X7                  3.352     1
X1                 X7                 X9                  3.341     1
X4                 X5                 X8                  3.314     1
X1                 X4                 X7                  3.231     1
X3                 X4                 X6                  3.202     1
X2                 X4                 X9                  3.156     1
X2                 X5                 X8                  3.149     1
X0                 X5                 X9                  3.136     1
X0                 X7                 X8                  3.131     1
X6                 X7                 X9                  3.107     1
X0                 X6                 X7                  3.043     1
X1                 X3                 X8                  2.918     1
X1                 X5                 X6                  2.906     1
X0                 X5                 X6                  2.903     1
X1                 X2                 X4                  2.897     1
X0                 X3                 X6                  2.894     1
X0                 X1                 X9                  2.855     1
X1                 X3                 X9                  2.843     1
X0                 X2                 X5                  2.834     1
X1                 X5                 X8                  2.809     1
X0                 X5                 X8                  2.783     1
X2                 X3                 X8                  2.753     1
X5                 X7                 X9                  2.748     1
X0                 X4                 X9                  2.745     1
X1                 X5                 X7                  0         1
X4                 X6                 X8                  0         1
X4                 X6                 X9                  0         1
X4                 X7                 X8                  0         1
X4                 X7                 X9                  0         1
X5                 X6                 X8                  0         1
X5                 X6                 X9                  0         1
X1                 X4                 X8                  0         1
X0                 X1                 X7                  0         1
X2                 X4                 X6                  0         1
X0                 X1                 X4                  0         1
X2                 X4                 X5                  0         1
X2                 X7                 X8                  0         1
X3                 X4                 X5                  0         1
X2                 X6                 X9                  0         1
X3                 X4                 X7                  0         1
X3                 X4                 X8                  0         1
X0                 X5                 X7                  0         1
X0                 X6                 X9                  0         1
X0                 X4                 X5                  0         1
X1                 X2                 X5                  0         1
X1                 X2                 X7                  0         1
X0                 X7                 X9                  0         1
X2                 X5                 X6                  0         1
X0                 X2                 X8                  0         1
X1                 X4                 X5                  0         1
X4                 X5                 X6                  0         1
X1                 X4                 X6                  0         1
X0                 X2                 X6                  0         1
