Input File: reformatted-data/train/hibachi-res_GaussianNB_KNeighborsClassifier-s2178_0.086.txt
Computation options used: -p 999 -r 1328747354 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X3                 X4                 X6                 25.155     0.096
X0                 X2                 X7                 15.487     0.952
X0                 X4                 X8                 15.311     0.956
X3                 X4                 X7                 15.023     0.967
X3                 X4                 X5                 14.275     0.987
X1                 X4                 X9                 13.993     0.991
X0                 X3                 X7                 13.761     0.991
X0                 X3                 X9                 13.484     0.993
X2                 X4                 X8                 12.747     0.999
X0                 X4                 X6                 12.192     1
X3                 X6                 X9                 11.933     1
X4                 X6                 X9                 11.613     1
X1                 X5                 X7                 11.481     1
X0                 X8                 X9                 10.975     1
X1                 X2                 X7                 10.597     1
X3                 X4                 X8                 10.272     1
X1                 X4                 X6                 10.196     1
X4                 X6                 X8                  9.757     1
X0                 X4                 X5                  9.557     1
X4                 X5                 X8                  9.503     1
X2                 X4                 X7                  9.296     1
X5                 X6                 X8                  9.288     1
X2                 X3                 X6                  9.253     1
X0                 X3                 X8                  9.194     1
X0                 X3                 X4                  9.095     1
X0                 X4                 X7                  9.030     1
X0                 X3                 X6                  8.922     1
X0                 X2                 X4                  8.851     1
X3                 X7                 X9                  8.683     1
X4                 X8                 X9                  8.593     1
X1                 X3                 X6                  8.214     1
X3                 X4                 X9                  7.943     1
X1                 X5                 X9                  7.919     1
X4                 X6                 X7                  7.907     1
X3                 X6                 X8                  7.711     1
X2                 X3                 X4                  7.639     1
X0                 X5                 X6                  7.532     1
X1                 X2                 X9                  7.412     1
X1                 X2                 X5                  7.178     1
X3                 X6                 X7                  7.097     1
X3                 X8                 X9                  7.094     1
X0                 X3                 X5                  6.921     1
X1                 X6                 X7                  6.848     1
X0                 X7                 X8                  6.789     1
X0                 X1                 X5                  6.715     1
X1                 X6                 X9                  6.699     1
X2                 X5                 X9                  6.601     1
X1                 X2                 X4                  6.533     1
X1                 X3                 X9                  6.325     1
X2                 X4                 X6                  6.265     1
X0                 X1                 X3                  6.183     1
X2                 X5                 X6                  6.157     1
X1                 X2                 X3                  6.089     1
X4                 X5                 X6                  6.072     1
X1                 X3                 X5                  6.030     1
X1                 X4                 X5                  5.934     1
X1                 X3                 X4                  5.908     1
X3                 X5                 X9                  5.828     1
X1                 X4                 X7                  5.764     1
X0                 X4                 X9                  5.693     1
X1                 X2                 X6                  5.485     1
X2                 X6                 X7                  5.459     1
X5                 X6                 X7                  5.439     1
X0                 X1                 X6                  5.242     1
X1                 X2                 X8                  5.004     1
X1                 X8                 X9                  4.802     1
X6                 X8                 X9                  4.584     1
X2                 X5                 X7                  4.577     1
X1                 X7                 X9                  4.493     1
X2                 X3                 X7                  4.452     1
X2                 X8                 X9                  4.429     1
X2                 X7                 X8                  4.384     1
X2                 X3                 X5                  4.341     1
X3                 X5                 X8                  4.175     1
X1                 X4                 X8                  4.018     1
X0                 X2                 X5                  3.904     1
X0                 X1                 X2                  3.849     1
X2                 X3                 X9                  3.823     1
X5                 X6                 X9                  3.701     1
X0                 X1                 X7                  3.649     1
X6                 X7                 X8                  3.616     1
X0                 X6                 X9                  3.579     1
X3                 X5                 X7                  3.555     1
X1                 X5                 X6                  3.487     1
X1                 X7                 X8                  3.433     1
X5                 X8                 X9                  3.413     1
X3                 X5                 X6                  3.359     1
X1                 X6                 X8                  3.107     1
X1                 X5                 X8                  3.015     1
X0                 X2                 X8                  2.913     1
X0                 X7                 X9                  2.908     1
X0                 X5                 X8                  2.883     1
X6                 X7                 X9                  2.871     1
X3                 X7                 X8                  2.844     1
X0                 X2                 X3                  2.844     1
X0                 X6                 X8                  2.828     1
X0                 X1                 X9                  2.805     1
X2                 X6                 X8                  2.752     1
X0                 X1                 X4                  0         1
X5                 X7                 X8                  0         1
X5                 X7                 X9                  0         1
X0                 X1                 X8                  0         1
X4                 X7                 X9                  0         1
X4                 X7                 X8                  0         1
X7                 X8                 X9                  0         1
X0                 X2                 X6                  0         1
X4                 X5                 X9                  0         1
X4                 X5                 X7                  0         1
X0                 X2                 X9                  0         1
X0                 X5                 X7                  0         1
X0                 X5                 X9                  0         1
X0                 X6                 X7                  0         1
X1                 X3                 X7                  0         1
X1                 X3                 X8                  0         1
X2                 X7                 X9                  0         1
X2                 X3                 X8                  0         1
X2                 X6                 X9                  0         1
X2                 X4                 X5                  0         1
X2                 X5                 X8                  0         1
X2                 X4                 X9                  0         1
