Input File: reformatted-data/train/hibachi-res_MLPClassifier_BernoulliNB-s58272_0.588.txt
Computation options used: -p 999 -r 1462463846 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X2                 X9                 468.714    0.001
X2                 X7                 X9                 451.647    0.001
X2                 X3                 X9                 451.093    0.001
X2                 X5                 X9                 450.476    0.001
X2                 X6                 X9                 450.143    0.001
X1                 X2                 X9                 449.702    0.001
X2                 X8                 X9                 449.545    0.001
X2                 X4                 X9                 449.311    0.001
X0                 X2                 X4                  22.560    0.419
X0                 X4                 X7                  21.723    0.519
X0                 X1                 X2                  20.883    0.613
X0                 X2                 X5                  20.090    0.69
X0                 X2                 X7                  18.980    0.804
X0                 X3                 X9                  18.902    0.808
X1                 X2                 X3                  18.238    0.871
X4                 X7                 X9                  17.945    0.894
X0                 X5                 X6                  16.646    0.967
X0                 X2                 X6                  16.152    0.98
X1                 X2                 X7                  15.649    0.984
X4                 X7                 X8                  15.378    0.989
X3                 X6                 X9                  15.329    0.989
X0                 X2                 X3                  15.218    0.991
X4                 X5                 X8                  14.607    0.998
X0                 X7                 X8                  14.046    1
X0                 X3                 X4                  13.972    1
X0                 X4                 X8                  13.891    1
X0                 X1                 X7                  13.853    1
X3                 X8                 X9                  13.441    1
X0                 X1                 X4                  13.146    1
X0                 X4                 X5                  13.011    1
X4                 X8                 X9                  12.955    1
X2                 X5                 X6                  12.450    1
X3                 X4                 X9                  11.212    1
X0                 X4                 X6                  11.059    1
X2                 X5                 X7                  10.877    1
X4                 X6                 X8                  10.729    1
X2                 X5                 X8                  10.605    1
X1                 X4                 X5                  10.495    1
X0                 X1                 X5                  10.406    1
X3                 X4                 X8                  10.062    1
X0                 X6                 X7                   9.888    1
X0                 X8                 X9                   9.754    1
X0                 X1                 X6                   9.305    1
X0                 X2                 X8                   9.174    1
X0                 X3                 X8                   9.022    1
X2                 X3                 X7                   8.984    1
X1                 X4                 X7                   8.950    1
X0                 X6                 X9                   8.460    1
X2                 X6                 X7                   8.419    1
X6                 X7                 X9                   8.411    1
X2                 X4                 X5                   8.396    1
X1                 X3                 X5                   8.350    1
X0                 X1                 X8                   8.297    1
X1                 X5                 X6                   8.128    1
X4                 X6                 X7                   7.916    1
X3                 X4                 X7                   7.811    1
X6                 X8                 X9                   7.770    1
X1                 X3                 X6                   7.694    1
X2                 X4                 X7                   7.672    1
X5                 X7                 X9                   7.602    1
X2                 X6                 X8                   7.482    1
X5                 X6                 X8                   7.372    1
X4                 X5                 X9                   7.363    1
X2                 X3                 X6                   7.361    1
X1                 X5                 X9                   7.251    1
X1                 X2                 X5                   7.088    1
X6                 X7                 X8                   7.046    1
X3                 X5                 X6                   7.006    1
X1                 X2                 X6                   7.004    1
X0                 X3                 X7                   6.836    1
X1                 X5                 X8                   6.624    1
X0                 X7                 X9                   6.578    1
X5                 X6                 X7                   6.385    1
X0                 X1                 X9                   6.357    1
X0                 X3                 X6                   6.324    1
X3                 X4                 X5                   6.208    1
X4                 X6                 X9                   6.167    1
X0                 X6                 X8                   5.969    1
X2                 X4                 X8                   5.744    1
X0                 X1                 X3                   5.734    1
X1                 X3                 X9                   5.677    1
X1                 X5                 X7                   5.661    1
X4                 X5                 X7                   5.423    1
X0                 X4                 X9                   5.246    1
X1                 X6                 X7                   5.102    1
X1                 X7                 X8                   4.977    1
X7                 X8                 X9                   4.964    1
X1                 X6                 X9                   4.698    1
X1                 X6                 X8                   4.693    1
X0                 X5                 X8                   4.640    1
X2                 X7                 X8                   4.610    1
X2                 X3                 X4                   4.226    1
X2                 X3                 X8                   4.035    1
X1                 X3                 X7                   3.989    1
X1                 X2                 X4                   3.972    1
X3                 X5                 X9                   3.858    1
X1                 X8                 X9                   3.679    1
X2                 X3                 X5                   3.569    1
X1                 X4                 X9                   3.327    1
X5                 X6                 X9                   3.290    1
X2                 X4                 X6                   3.252    1
X1                 X3                 X4                   3.150    1
X4                 X5                 X6                   3.142    1
X3                 X7                 X9                   3.132    1
X1                 X2                 X8                   3.097    1
X3                 X5                 X7                   3.075    1
X1                 X7                 X9                   3.068    1
X1                 X3                 X8                   3.015    1
X3                 X6                 X8                   2.975    1
X3                 X4                 X6                   2.973    1
X3                 X7                 X8                   2.811    1
X1                 X4                 X8                   2.709    1
X1                 X4                 X6                   0        1
X3                 X6                 X7                   0        1
X5                 X7                 X8                   0        1
X3                 X5                 X8                   0        1
X5                 X8                 X9                   0        1
X0                 X5                 X9                   0        1
X0                 X5                 X7                   0        1
X0                 X3                 X5                   0        1
