Input File: reformated-data/hibachi-res_XGBClassifier_ExtraTreesClassifier-s2994_0.335.txt
Computation options used: -p 999 -r 790055062 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X5                 X6                 X9                 964.698    0.001
X0                 X1                 X7                  20.065    0.742
X1                 X5                 X7                  19.561    0.784
X1                 X2                 X3                  19.517    0.789
X1                 X3                 X7                  19.345    0.805
X1                 X3                 X6                  17.811    0.935
X0                 X4                 X5                  17.302    0.954
X1                 X7                 X8                  16.647    0.976
X1                 X2                 X7                  15.505    0.993
X4                 X8                 X9                  15.403    0.994
X5                 X6                 X8                  13.582    1
X1                 X7                 X9                  13.143    1
X0                 X3                 X6                  13.061    1
X0                 X1                 X3                  13.047    1
X4                 X5                 X9                  12.996    1
X0                 X3                 X7                  12.949    1
X1                 X6                 X7                  12.787    1
X1                 X4                 X6                  12.339    1
X1                 X4                 X7                  12.109    1
X5                 X7                 X8                  11.693    1
X6                 X7                 X8                  11.371    1
X0                 X4                 X9                  10.975    1
X6                 X8                 X9                  10.964    1
X0                 X2                 X3                  10.924    1
X1                 X4                 X9                  10.708    1
X1                 X3                 X8                  10.502    1
X3                 X6                 X8                  10.476    1
X2                 X5                 X6                  10.445    1
X2                 X6                 X8                  10.439    1
X3                 X8                 X9                  10.328    1
X3                 X6                 X9                  10.313    1
X1                 X2                 X4                  10.034    1
X1                 X2                 X5                  10.013    1
X0                 X3                 X8                   9.688    1
X2                 X5                 X8                   9.643    1
X1                 X5                 X9                   9.622    1
X0                 X5                 X7                   9.590    1
X0                 X7                 X8                   9.457    1
X2                 X3                 X7                   9.316    1
X4                 X5                 X7                   9.311    1
X2                 X5                 X7                   8.881    1
X4                 X6                 X8                   8.842    1
X1                 X5                 X6                   8.694    1
X3                 X7                 X8                   8.524    1
X3                 X5                 X7                   7.948    1
X0                 X3                 X5                   7.849    1
X0                 X1                 X6                   7.747    1
X4                 X6                 X7                   7.613    1
X1                 X6                 X8                   7.442    1
X0                 X3                 X9                   7.384    1
X0                 X1                 X9                   7.278    1
X2                 X4                 X7                   7.266    1
X1                 X5                 X8                   7.062    1
X0                 X6                 X9                   6.999    1
X1                 X3                 X4                   6.979    1
X0                 X6                 X8                   6.948    1
X0                 X8                 X9                   6.919    1
X3                 X4                 X6                   6.875    1
X5                 X6                 X7                   6.848    1
X5                 X8                 X9                   6.775    1
X3                 X5                 X8                   6.743    1
X5                 X7                 X9                   6.728    1
X0                 X1                 X4                   6.677    1
X2                 X3                 X8                   6.638    1
X2                 X6                 X7                   6.310    1
X4                 X6                 X9                   6.246    1
X3                 X6                 X7                   6.035    1
X1                 X2                 X9                   5.811    1
X1                 X2                 X6                   5.779    1
X1                 X4                 X5                   5.729    1
X2                 X3                 X6                   5.706    1
X2                 X4                 X9                   5.627    1
X0                 X2                 X9                   5.455    1
X2                 X6                 X9                   5.306    1
X0                 X1                 X2                   5.158    1
X0                 X2                 X5                   5.145    1
X2                 X8                 X9                   5.017    1
X4                 X5                 X8                   4.924    1
X7                 X8                 X9                   4.636    1
X1                 X6                 X9                   4.462    1
X2                 X4                 X5                   4.348    1
X0                 X2                 X6                   4.154    1
X2                 X3                 X5                   3.725    1
X1                 X3                 X9                   3.710    1
X0                 X4                 X7                   3.649    1
X2                 X4                 X8                   3.642    1
X4                 X7                 X9                   3.604    1
X2                 X5                 X9                   3.572    1
X3                 X5                 X6                   3.551    1
X1                 X2                 X8                   3.543    1
X3                 X4                 X5                   3.536    1
X3                 X7                 X9                   3.380    1
X1                 X8                 X9                   3.287    1
X0                 X1                 X8                   3.214    1
X2                 X3                 X4                   3.196    1
X6                 X7                 X9                   3.100    1
X0                 X5                 X9                   3.016    1
X2                 X3                 X9                   2.951    1
X1                 X3                 X5                   2.905    1
X3                 X4                 X9                   2.905    1
X3                 X5                 X9                   2.881    1
X0                 X3                 X4                   2.813    1
X0                 X5                 X8                   2.805    1
X0                 X4                 X8                   2.707    1
X0                 X1                 X5                   0        1
X2                 X4                 X6                   0        1
X2                 X7                 X8                   0        1
X0                 X2                 X4                   0        1
X2                 X7                 X9                   0        1
X0                 X2                 X7                   0        1
X0                 X2                 X8                   0        1
X0                 X4                 X6                   0        1
X3                 X4                 X7                   0        1
X3                 X4                 X8                   0        1
X4                 X7                 X8                   0        1
X0                 X5                 X6                   0        1
X0                 X6                 X7                   0        1
X0                 X7                 X9                   0        1
X4                 X5                 X6                   0        1
X1                 X4                 X8                   0        1
