Input File: reformatted-data/train/hibachi-res_RandomForestClassifier_XGBClassifier-s32839_0.451.txt
Computation options used: -p 999 -r 1474497658 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X2                 X3                 X9                 633.828    0.001
X2                 X3                 X4                  32.301    0.018
X0                 X1                 X2                  26.065    0.156
X0                 X2                 X3                  25.732    0.17
X0                 X3                 X4                  22.838    0.392
X0                 X2                 X5                  21.281    0.576
X0                 X5                 X8                  21.189    0.585
X0                 X1                 X5                  19.419    0.766
X3                 X4                 X9                  19.043    0.789
X0                 X2                 X7                  16.189    0.981
X0                 X4                 X8                  15.932    0.985
X2                 X5                 X6                  15.811    0.986
X4                 X7                 X9                  14.525    0.996
X3                 X4                 X6                  14.312    0.997
X4                 X6                 X9                  14.239    0.998
X0                 X3                 X5                  14.227    0.998
X0                 X1                 X8                  13.854    0.999
X0                 X5                 X7                  13.618    1
X0                 X5                 X9                  12.786    1
X1                 X3                 X7                  12.338    1
X0                 X3                 X7                  11.849    1
X2                 X3                 X7                  11.645    1
X3                 X4                 X7                  11.535    1
X2                 X6                 X9                  11.505    1
X2                 X6                 X8                  11.418    1
X0                 X5                 X6                  11.337    1
X2                 X3                 X5                  11.328    1
X2                 X3                 X6                  11.232    1
X0                 X2                 X8                  11.028    1
X0                 X1                 X9                  10.659    1
X0                 X4                 X9                  10.552    1
X1                 X4                 X8                  10.34     1
X0                 X3                 X9                  10.229    1
X2                 X7                 X8                  10.084    1
X3                 X4                 X8                  10.061    1
X2                 X4                 X8                  10.043    1
X2                 X4                 X9                   9.986    1
X2                 X3                 X8                   9.766    1
X5                 X6                 X9                   9.608    1
X1                 X2                 X3                   9.568    1
X0                 X1                 X3                   9.538    1
X0                 X7                 X9                   9.490    1
X5                 X7                 X9                   9.422    1
X1                 X2                 X6                   9.384    1
X6                 X7                 X9                   9.268    1
X0                 X1                 X4                   9.054    1
X1                 X5                 X8                   9.029    1
X2                 X8                 X9                   9.029    1
X3                 X5                 X8                   8.889    1
X0                 X4                 X5                   8.721    1
X1                 X5                 X9                   8.313    1
X4                 X5                 X6                   8.101    1
X2                 X6                 X7                   7.863    1
X0                 X6                 X8                   7.799    1
X4                 X6                 X7                   7.721    1
X0                 X1                 X7                   7.485    1
X1                 X2                 X7                   7.400    1
X0                 X1                 X6                   7.338    1
X2                 X5                 X7                   7.168    1
X0                 X4                 X6                   7.089    1
X3                 X4                 X5                   6.807    1
X5                 X7                 X8                   6.779    1
X3                 X5                 X7                   6.755    1
X2                 X5                 X8                   6.732    1
X1                 X2                 X9                   6.683    1
X0                 X3                 X8                   6.608    1
X2                 X4                 X7                   6.587    1
X1                 X6                 X8                   6.575    1
X0                 X4                 X7                   6.546    1
X1                 X7                 X9                   6.395    1
X3                 X7                 X8                   6.200    1
X3                 X5                 X6                   6.185    1
X1                 X4                 X7                   6.098    1
X1                 X4                 X9                   6.067    1
X1                 X5                 X7                   6.054    1
X0                 X8                 X9                   6.044    1
X2                 X7                 X9                   6.042    1
X1                 X2                 X8                   6.032    1
X7                 X8                 X9                   6.013    1
X0                 X3                 X6                   5.856    1
X1                 X3                 X5                   5.752    1
X2                 X4                 X6                   5.701    1
X4                 X7                 X8                   5.346    1
X0                 X2                 X4                   5.255    1
X3                 X7                 X9                   5.055    1
X4                 X6                 X8                   5.006    1
X1                 X6                 X9                   4.697    1
X1                 X3                 X6                   4.680    1
X4                 X5                 X9                   4.542    1
X3                 X6                 X8                   4.533    1
X1                 X3                 X9                   4.156    1
X0                 X6                 X9                   3.981    1
X5                 X8                 X9                   3.808    1
X3                 X5                 X9                   3.668    1
X1                 X5                 X6                   3.635    1
X1                 X4                 X5                   3.631    1
X1                 X2                 X5                   3.524    1
X4                 X8                 X9                   3.375    1
X5                 X6                 X8                   3.305    1
X1                 X8                 X9                   3.296    1
X1                 X3                 X4                   3.232    1
X1                 X6                 X7                   3.110    1
X1                 X4                 X6                   3.028    1
X0                 X7                 X8                   2.978    1
X2                 X5                 X9                   2.922    1
X0                 X2                 X6                   2.861    1
X6                 X8                 X9                   2.854    1
X3                 X8                 X9                   2.807    1
X0                 X2                 X9                   2.743    1
X1                 X2                 X4                   2.740    1
X1                 X7                 X8                   2.731    1
X4                 X5                 X8                   0        1
X4                 X5                 X7                   0        1
X3                 X6                 X9                   0        1
X3                 X6                 X7                   0        1
X5                 X6                 X7                   0        1
X1                 X3                 X8                   0        1
X0                 X6                 X7                   0        1
X2                 X4                 X5                   0        1
X6                 X7                 X8                   0        1
