Input File: reformatted-data/train/hibachi-res_GaussianNB_DecisionTreeClassifier-s49304_0.101.txt
Computation options used: -p 999 -r 1436698715 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X4                 X5                 X9                 25.633     0.176
X1                 X4                 X6                 24.409     0.265
X4                 X6                 X9                 22.825     0.393
X2                 X4                 X6                 21.692     0.518
X0                 X5                 X8                 20.909     0.595
X1                 X4                 X5                 20.335     0.661
X4                 X6                 X7                 20.308     0.661
X4                 X5                 X6                 19.482     0.755
X0                 X6                 X8                 18.969     0.816
X0                 X2                 X3                 18.740     0.827
X2                 X4                 X5                 17.829     0.905
X0                 X3                 X8                 16.607     0.963
X3                 X7                 X9                 16.403     0.964
X0                 X2                 X8                 16.364     0.965
X0                 X4                 X8                 16.271     0.968
X0                 X7                 X8                 15.924     0.978
X2                 X4                 X9                 15.836     0.978
X2                 X5                 X6                 15.832     0.978
X0                 X7                 X9                 15.332     0.985
X4                 X5                 X8                 15.304     0.985
X0                 X3                 X4                 14.604     0.995
X1                 X7                 X9                 14.446     0.996
X0                 X4                 X6                 14.406     0.996
X4                 X6                 X8                 14.399     0.996
X0                 X2                 X9                 14.299     0.997
X0                 X2                 X6                 14.035     0.998
X6                 X7                 X9                 13.960     0.998
X1                 X2                 X4                 13.761     0.998
X0                 X1                 X2                 13.120     0.998
X0                 X3                 X6                 12.478     1
X0                 X4                 X9                 12.395     1
X0                 X3                 X9                 12.224     1
X2                 X6                 X9                 12.200     1
X2                 X6                 X8                 12.055     1
X2                 X3                 X4                 11.805     1
X5                 X6                 X8                 11.788     1
X5                 X7                 X8                 11.712     1
X1                 X2                 X7                 11.685     1
X2                 X5                 X7                 11.514     1
X3                 X4                 X6                 11.455     1
X2                 X5                 X9                 10.908     1
X3                 X5                 X8                 10.888     1
X0                 X3                 X5                 10.871     1
X2                 X4                 X8                 10.135     1
X1                 X2                 X5                 10.112     1
X4                 X8                 X9                 10.109     1
X0                 X4                 X5                 10.088     1
X0                 X1                 X7                  9.833     1
X0                 X2                 X4                  9.764     1
X1                 X5                 X8                  9.680     1
X0                 X8                 X9                  9.502     1
X0                 X1                 X5                  9.323     1
X1                 X5                 X7                  9.203     1
X0                 X3                 X7                  9.077     1
X5                 X8                 X9                  8.882     1
X1                 X5                 X9                  8.854     1
X1                 X7                 X8                  8.634     1
X1                 X2                 X6                  8.606     1
X2                 X8                 X9                  8.466     1
X4                 X7                 X9                  8.441     1
X1                 X5                 X6                  8.263     1
X0                 X1                 X8                  8.108     1
X3                 X5                 X9                  8.002     1
X0                 X2                 X5                  7.980     1
X6                 X8                 X9                  7.546     1
X5                 X7                 X9                  7.410     1
X1                 X3                 X7                  7.341     1
X7                 X8                 X9                  7.288     1
X2                 X4                 X7                  7.173     1
X1                 X4                 X7                  7.161     1
X4                 X5                 X7                  7.155     1
X5                 X6                 X7                  7.124     1
X0                 X6                 X9                  7.081     1
X3                 X4                 X9                  7.071     1
X2                 X5                 X8                  6.960     1
X1                 X4                 X9                  6.902     1
X0                 X2                 X7                  6.792     1
X2                 X3                 X5                  6.734     1
X3                 X4                 X5                  6.578     1
X1                 X4                 X8                  6.351     1
X3                 X5                 X6                  6.238     1
X1                 X6                 X7                  6.149     1
X0                 X5                 X6                  6.069     1
X0                 X1                 X9                  5.798     1
X2                 X3                 X9                  5.772     1
X5                 X6                 X9                  5.735     1
X0                 X5                 X7                  5.508     1
X3                 X4                 X7                  5.157     1
X0                 X5                 X9                  4.926     1
X0                 X1                 X3                  4.811     1
X0                 X1                 X4                  4.804     1
X1                 X2                 X9                  4.463     1
X1                 X3                 X4                  4.444     1
X0                 X6                 X7                  4.442     1
X1                 X3                 X5                  4.172     1
X1                 X6                 X8                  4.111     1
X2                 X7                 X9                  3.889     1
X0                 X1                 X6                  3.843     1
X4                 X7                 X8                  3.815     1
X0                 X4                 X7                  3.671     1
X2                 X7                 X8                  3.499     1
X2                 X6                 X7                  3.346     1
X2                 X3                 X6                  3.293     1
X3                 X5                 X7                  3.223     1
X1                 X3                 X6                  2.989     1
X3                 X8                 X9                  2.956     1
X6                 X7                 X8                  2.901     1
X1                 X6                 X9                  2.875     1
X1                 X2                 X3                  0         1
X1                 X2                 X8                  0         1
X3                 X7                 X8                  0         1
X3                 X6                 X9                  0         1
X3                 X6                 X8                  0         1
X3                 X6                 X7                  0         1
X1                 X3                 X8                  0         1
X3                 X4                 X8                  0         1
X1                 X3                 X9                  0         1
X1                 X8                 X9                  0         1
X2                 X3                 X7                  0         1
X2                 X3                 X8                  0         1
