Input File: reformatted-data/train/hibachi-res_BernoulliNB_RandomForestClassifier-s97378_0.049.txt
Computation options used: -p 999 -r 1421858134 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X1                 X4                 27.190     0.092
X6                 X7                 X8                 18.065     0.881
X0                 X6                 X8                 17.363     0.929
X1                 X6                 X9                 16.644     0.962
X1                 X2                 X5                 15.966     0.987
X0                 X8                 X9                 15.900     0.987
X0                 X2                 X3                 15.230     0.997
X2                 X4                 X5                 14.844     0.998
X1                 X3                 X6                 14.541     0.999
X0                 X3                 X9                 13.714     0.999
X0                 X1                 X6                 13.673     0.999
X1                 X6                 X7                 13.394     0.999
X0                 X3                 X5                 13.007     1
X1                 X5                 X6                 12.696     1
X0                 X1                 X5                 12.414     1
X3                 X4                 X7                 12.233     1
X6                 X8                 X9                 12.078     1
X5                 X8                 X9                 11.962     1
X1                 X2                 X6                 11.627     1
X4                 X7                 X9                 11.456     1
X2                 X8                 X9                 11.056     1
X3                 X8                 X9                 10.878     1
X2                 X3                 X4                 10.824     1
X2                 X5                 X6                 10.640     1
X2                 X5                 X9                 10.608     1
X2                 X7                 X8                 10.498     1
X1                 X3                 X9                 10.349     1
X7                 X8                 X9                 10.308     1
X0                 X2                 X8                  9.998     1
X3                 X7                 X9                  9.947     1
X3                 X5                 X9                  9.734     1
X2                 X4                 X7                  9.583     1
X1                 X2                 X3                  9.574     1
X0                 X1                 X8                  9.567     1
X4                 X6                 X9                  9.535     1
X1                 X6                 X8                  9.528     1
X6                 X7                 X9                  9.470     1
X5                 X6                 X8                  9.382     1
X3                 X6                 X9                  9.136     1
X0                 X2                 X5                  8.695     1
X3                 X5                 X8                  8.258     1
X1                 X3                 X4                  8.168     1
X0                 X6                 X9                  8.157     1
X1                 X4                 X6                  8.078     1
X2                 X6                 X8                  7.928     1
X5                 X7                 X9                  7.920     1
X0                 X3                 X6                  7.835     1
X2                 X6                 X7                  7.723     1
X0                 X1                 X2                  7.463     1
X1                 X8                 X9                  7.438     1
X2                 X4                 X8                  7.412     1
X2                 X3                 X6                  7.396     1
X3                 X5                 X7                  7.142     1
X0                 X1                 X7                  7.124     1
X3                 X6                 X8                  6.976     1
X0                 X1                 X3                  6.943     1
X0                 X5                 X7                  6.884     1
X1                 X3                 X8                  6.884     1
X0                 X2                 X4                  6.850     1
X0                 X7                 X8                  6.811     1
X5                 X6                 X9                  6.792     1
X0                 X3                 X4                  6.666     1
X2                 X5                 X8                  6.623     1
X0                 X5                 X9                  6.467     1
X0                 X4                 X5                  6.332     1
X2                 X7                 X9                  6.297     1
X3                 X4                 X9                  6.266     1
X0                 X3                 X7                  6.200     1
X2                 X3                 X8                  6.120     1
X0                 X6                 X7                  5.516     1
X0                 X5                 X6                  5.399     1
X0                 X7                 X9                  5.356     1
X1                 X3                 X5                  5.353     1
X5                 X6                 X7                  5.267     1
X1                 X5                 X8                  5.217     1
X1                 X2                 X8                  5.057     1
X1                 X5                 X7                  4.949     1
X3                 X7                 X8                  4.714     1
X4                 X8                 X9                  4.521     1
X2                 X3                 X5                  4.454     1
X1                 X2                 X9                  4.424     1
X0                 X2                 X6                  4.350     1
X1                 X7                 X9                  4.239     1
X2                 X4                 X6                  4.223     1
X0                 X2                 X9                  4.157     1
X4                 X6                 X7                  4.107     1
X0                 X1                 X9                  3.989     1
X3                 X4                 X5                  3.973     1
X0                 X3                 X8                  3.834     1
X4                 X6                 X8                  3.821     1
X2                 X3                 X9                  3.801     1
X4                 X5                 X8                  3.641     1
X4                 X5                 X7                  3.580     1
X0                 X4                 X7                  3.561     1
X2                 X5                 X7                  3.556     1
X1                 X7                 X8                  3.547     1
X2                 X3                 X7                  3.452     1
X4                 X7                 X8                  3.330     1
X0                 X5                 X8                  3.302     1
X2                 X4                 X9                  3.267     1
X1                 X2                 X4                  3.246     1
X5                 X7                 X8                  3.178     1
X0                 X4                 X8                  3.068     1
X1                 X3                 X7                  3.015     1
X3                 X4                 X8                  2.997     1
X4                 X5                 X6                  2.921     1
X4                 X5                 X9                  2.921     1
X2                 X6                 X9                  2.912     1
X3                 X4                 X6                  2.911     1
X1                 X4                 X5                  2.884     1
X1                 X5                 X9                  2.764     1
X3                 X6                 X7                  2.724     1
X1                 X4                 X7                  0         1
X0                 X4                 X6                  0         1
X1                 X4                 X8                  0         1
X1                 X4                 X9                  0         1
X1                 X2                 X7                  0         1
X0                 X2                 X7                  0         1
X0                 X4                 X9                  0         1
X3                 X5                 X6                  0         1
