Input File: reformatted-data/train/hibachi-res_DecisionTreeClassifier_RandomForestClassifier-s34644_0.075.txt
Computation options used: -p 999 -r 1428261601 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X2                 X4                 123.904    0.001
X2                 X4                 X7                 107        0.001
X2                 X3                 X4                  32.126    0.013
X2                 X4                 X6                  31.711    0.014
X2                 X4                 X8                  31.058    0.021
X1                 X4                 X8                  29.801    0.036
X0                 X2                 X4                  29.288    0.042
X2                 X4                 X9                  26.652    0.116
X4                 X5                 X7                  25.234    0.185
X1                 X2                 X8                  20.979    0.61
X1                 X4                 X9                  19.942    0.727
X0                 X3                 X5                  19.929    0.727
X2                 X5                 X7                  19.685    0.743
X0                 X5                 X7                  19.417    0.765
X1                 X4                 X5                  19.415    0.765
X1                 X8                 X9                  18.519    0.835
X1                 X5                 X7                  18.331    0.843
X3                 X5                 X7                  18.219    0.851
X4                 X6                 X8                  17.828    0.88
X2                 X4                 X5                  17.398    0.904
X1                 X3                 X4                  16.986    0.932
X2                 X6                 X7                  16.847    0.938
X5                 X7                 X9                  16.384    0.962
X5                 X6                 X7                  16.112    0.971
X0                 X4                 X9                  14.750    0.993
X5                 X7                 X8                  14.743    0.993
X0                 X4                 X8                  14.572    0.994
X1                 X4                 X6                  14.426    0.994
X0                 X3                 X6                  14.217    0.996
X0                 X1                 X4                  14.037    0.997
X3                 X4                 X5                  14.017    0.997
X4                 X5                 X9                  13.419    0.999
X0                 X2                 X5                  12.912    1
X2                 X7                 X8                  12.798    1
X4                 X6                 X9                  12.398    1
X1                 X3                 X8                  12.246    1
X1                 X7                 X9                  12.205    1
X1                 X2                 X9                  12.023    1
X0                 X4                 X5                  11.929    1
X1                 X3                 X5                  11.739    1
X1                 X2                 X7                  11.451    1
X1                 X4                 X7                  11.202    1
X0                 X1                 X8                  11.162    1
X1                 X2                 X5                  11.003    1
X1                 X2                 X6                  10.943    1
X1                 X2                 X3                  10.922    1
X6                 X7                 X9                  10.829    1
X1                 X3                 X6                  10.806    1
X1                 X7                 X8                  10.734    1
X2                 X7                 X9                  10.511    1
X4                 X5                 X6                  10.475    1
X3                 X8                 X9                  10.416    1
X0                 X1                 X6                  10.393    1
X0                 X5                 X8                  10.373    1
X0                 X1                 X5                  10.314    1
X1                 X6                 X8                  10.150    1
X0                 X1                 X9                  10.024    1
X4                 X7                 X8                   9.943    1
X0                 X4                 X6                   9.939    1
X2                 X3                 X7                   9.863    1
X0                 X2                 X7                   9.766    1
X1                 X3                 X7                   9.728    1
X7                 X8                 X9                   9.695    1
X4                 X7                 X9                   8.990    1
X3                 X5                 X6                   8.495    1
X2                 X5                 X6                   8.432    1
X2                 X6                 X9                   8.321    1
X4                 X6                 X7                   8.155    1
X2                 X3                 X5                   8.040    1
X1                 X6                 X9                   8.016    1
X3                 X5                 X8                   7.976    1
X1                 X5                 X8                   7.849    1
X0                 X1                 X2                   7.845    1
X5                 X6                 X9                   7.657    1
X0                 X5                 X6                   7.508    1
X0                 X3                 X8                   7.291    1
X0                 X3                 X4                   7.205    1
X0                 X5                 X9                   7.177    1
X3                 X5                 X9                   7.155    1
X0                 X2                 X3                   7.089    1
X5                 X8                 X9                   7.002    1
X0                 X6                 X9                   6.983    1
X0                 X2                 X8                   6.801    1
X4                 X5                 X8                   6.616    1
X6                 X8                 X9                   6.563    1
X0                 X7                 X8                   6.524    1
X0                 X8                 X9                   5.779    1
X0                 X2                 X6                   5.761    1
X3                 X4                 X8                   5.234    1
X0                 X3                 X9                   5.155    1
X6                 X7                 X8                   5.149    1
X3                 X4                 X6                   5.068    1
X2                 X3                 X8                   4.989    1
X1                 X6                 X7                   4.900    1
X3                 X4                 X7                   4.894    1
X1                 X5                 X6                   4.786    1
X0                 X4                 X7                   4.74     1
X0                 X3                 X7                   4.503    1
X2                 X3                 X6                   4.272    1
X0                 X2                 X9                   4.237    1
X1                 X5                 X9                   4.205    1
X5                 X6                 X8                   4.183    1
X2                 X3                 X9                   4.092    1
X0                 X6                 X8                   3.957    1
X3                 X7                 X9                   3.944    1
X2                 X6                 X8                   3.916    1
X0                 X6                 X7                   3.852    1
X3                 X6                 X7                   3.807    1
X0                 X1                 X3                   3.657    1
X3                 X6                 X8                   3.629    1
X3                 X6                 X9                   3.170    1
X3                 X4                 X9                   3.155    1
X3                 X7                 X8                   2.897    1
X2                 X5                 X8                   2.876    1
X1                 X3                 X9                   2.746    1
X4                 X8                 X9                   0        1
X2                 X8                 X9                   0        1
X0                 X7                 X9                   0        1
X0                 X1                 X7                   0        1
X2                 X5                 X9                   0        1
