Input File: reformatted-data/train/hibachi-res_GaussianNB_ExtraTreesClassifier-s85330_0.064.txt
Computation options used: -p 999 -r 1437858398 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X3                 X4                 X7                 44.363     0.002
X0                 X5                 X6                 17.100     0.956
X0                 X8                 X9                 15.996     0.99
X1                 X4                 X7                 14.994     0.996
X0                 X5                 X8                 14.579     0.997
X2                 X8                 X9                 13.502     1
X0                 X2                 X9                 13.405     1
X4                 X7                 X9                 13.316     1
X4                 X5                 X7                 13.184     1
X4                 X6                 X7                 12.706     1
X0                 X2                 X7                 12.243     1
X1                 X6                 X7                 12.045     1
X3                 X5                 X6                 11.857     1
X0                 X1                 X8                 11.743     1
X0                 X1                 X6                 11.544     1
X0                 X3                 X6                 11.501     1
X3                 X4                 X8                 10.497     1
X1                 X2                 X4                 10.470     1
X0                 X2                 X8                 10.350     1
X0                 X1                 X5                 10.182     1
X1                 X2                 X5                  9.909     1
X0                 X3                 X4                  9.905     1
X1                 X8                 X9                  9.760     1
X0                 X1                 X9                  9.669     1
X2                 X3                 X8                  9.520     1
X2                 X6                 X7                  9.441     1
X0                 X7                 X9                  9.279     1
X5                 X8                 X9                  9.084     1
X4                 X6                 X9                  9.079     1
X0                 X4                 X6                  8.945     1
X4                 X5                 X9                  8.915     1
X2                 X3                 X4                  8.877     1
X0                 X6                 X9                  8.859     1
X3                 X5                 X8                  8.782     1
X0                 X2                 X5                  8.588     1
X0                 X4                 X9                  8.502     1
X0                 X1                 X3                  8.422     1
X3                 X4                 X6                  7.890     1
X0                 X3                 X5                  7.867     1
X2                 X3                 X5                  7.832     1
X2                 X4                 X9                  7.796     1
X2                 X7                 X9                  7.767     1
X1                 X5                 X6                  7.631     1
X4                 X5                 X6                  7.588     1
X3                 X4                 X9                  7.512     1
X1                 X3                 X6                  7.472     1
X1                 X2                 X7                  7.316     1
X4                 X7                 X8                  7.121     1
X3                 X8                 X9                  7.120     1
X2                 X3                 X9                  7.087     1
X5                 X6                 X7                  7.066     1
X1                 X4                 X8                  7.064     1
X0                 X1                 X4                  7.057     1
X1                 X3                 X5                  6.998     1
X0                 X3                 X9                  6.853     1
X1                 X4                 X6                  6.790     1
X3                 X5                 X9                  6.766     1
X3                 X6                 X9                  6.731     1
X3                 X6                 X8                  6.650     1
X1                 X2                 X9                  6.626     1
X1                 X4                 X5                  6.585     1
X3                 X7                 X9                  6.578     1
X6                 X7                 X9                  6.474     1
X1                 X5                 X8                  6.341     1
X1                 X4                 X9                  6.321     1
X2                 X5                 X7                  6.132     1
X1                 X3                 X9                  6.057     1
X2                 X6                 X9                  5.939     1
X1                 X3                 X7                  5.892     1
X6                 X7                 X8                  5.724     1
X1                 X6                 X9                  5.654     1
X0                 X4                 X8                  5.540     1
X1                 X6                 X8                  5.480     1
X5                 X6                 X9                  5.339     1
X4                 X8                 X9                  5.333     1
X0                 X1                 X7                  5.257     1
X2                 X4                 X7                  5.122     1
X0                 X5                 X9                  5.064     1
X0                 X4                 X5                  5.042     1
X0                 X6                 X8                  4.987     1
X0                 X3                 X8                  4.967     1
X3                 X4                 X5                  4.957     1
X0                 X1                 X2                  4.805     1
X0                 X4                 X7                  4.648     1
X1                 X2                 X3                  4.358     1
X7                 X8                 X9                  4.337     1
X0                 X2                 X4                  4.334     1
X2                 X3                 X6                  4.215     1
X2                 X7                 X8                  4.200     1
X2                 X4                 X5                  4.136     1
X2                 X5                 X9                  4.120     1
X1                 X2                 X6                  4.052     1
X0                 X2                 X3                  3.997     1
X0                 X6                 X7                  3.887     1
X6                 X8                 X9                  3.886     1
X1                 X5                 X9                  3.866     1
X0                 X2                 X6                  3.856     1
X0                 X3                 X7                  3.851     1
X0                 X7                 X8                  3.808     1
X2                 X3                 X7                  3.771     1
X5                 X7                 X9                  3.638     1
X1                 X7                 X9                  3.590     1
X4                 X5                 X8                  3.510     1
X1                 X3                 X4                  3.439     1
X1                 X5                 X7                  3.400     1
X0                 X5                 X7                  3.380     1
X1                 X3                 X8                  3.336     1
X3                 X5                 X7                  3.308     1
X2                 X5                 X8                  3.283     1
X2                 X5                 X6                  3.265     1
X2                 X4                 X6                  3.205     1
X3                 X6                 X7                  3.104     1
X4                 X6                 X8                  2.810     1
X1                 X2                 X8                  2.771     1
X5                 X6                 X8                  0         1
X5                 X7                 X8                  0         1
X3                 X7                 X8                  0         1
X1                 X7                 X8                  0         1
X2                 X6                 X8                  0         1
X2                 X4                 X8                  0         1
