Input File: reformatted-data/train/hibachi-res_LogisticRegression_GradientBoostingClassifier-s22095_0.071.txt
Computation options used: -p 999 -r 1458682271 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X5                 X8                 23.438     0.305
X0                 X1                 X8                 17.248     0.932
X0                 X2                 X9                 16.42      0.968
X4                 X7                 X9                 15.64      0.987
X0                 X2                 X6                 14.684     0.997
X0                 X6                 X8                 14.217     0.999
X2                 X3                 X5                 13.877     0.999
X1                 X3                 X8                 13.047     1
X0                 X2                 X7                 12.618     1
X4                 X5                 X7                 12.485     1
X4                 X6                 X7                 12.320     1
X2                 X8                 X9                 12.300     1
X1                 X2                 X3                 11.493     1
X2                 X7                 X9                 11.074     1
X1                 X6                 X8                 10.792     1
X7                 X8                 X9                 10.527     1
X0                 X1                 X9                 10.319     1
X5                 X6                 X7                 10.227     1
X1                 X7                 X8                 10.065     1
X0                 X1                 X2                 10.05      1
X6                 X7                 X8                  9.964     1
X1                 X8                 X9                  9.807     1
X0                 X4                 X8                  9.394     1
X0                 X5                 X6                  9.167     1
X0                 X3                 X4                  9.063     1
X0                 X1                 X3                  8.888     1
X2                 X5                 X9                  8.857     1
X1                 X6                 X9                  8.840     1
X4                 X6                 X9                  8.625     1
X1                 X4                 X7                  8.421     1
X4                 X6                 X8                  8.096     1
X3                 X5                 X6                  7.975     1
X0                 X3                 X5                  7.950     1
X4                 X5                 X8                  7.857     1
X3                 X4                 X7                  7.788     1
X1                 X2                 X7                  7.640     1
X2                 X3                 X8                  7.639     1
X4                 X5                 X9                  7.596     1
X0                 X5                 X7                  7.573     1
X1                 X2                 X4                  7.444     1
X3                 X6                 X8                  7.416     1
X0                 X4                 X6                  7.303     1
X0                 X1                 X7                  7.233     1
X1                 X5                 X9                  7.229     1
X1                 X6                 X7                  7.060     1
X1                 X2                 X5                  7.031     1
X6                 X7                 X9                  6.970     1
X1                 X3                 X9                  6.939     1
X2                 X4                 X8                  6.737     1
X0                 X7                 X8                  6.709     1
X1                 X3                 X5                  6.661     1
X0                 X2                 X3                  6.643     1
X0                 X2                 X8                  6.499     1
X3                 X5                 X8                  6.473     1
X2                 X5                 X7                  6.217     1
X0                 X6                 X7                  6.12      1
X2                 X4                 X7                  6.112     1
X0                 X3                 X7                  6.067     1
X1                 X4                 X9                  5.627     1
X1                 X3                 X4                  5.436     1
X2                 X3                 X9                  5.436     1
X6                 X8                 X9                  5.377     1
X2                 X7                 X8                  5.349     1
X0                 X3                 X9                  5.328     1
X5                 X7                 X9                  5.318     1
X5                 X6                 X8                  5.277     1
X0                 X1                 X5                  5.100     1
X0                 X6                 X9                  5.081     1
X2                 X3                 X7                  4.914     1
X0                 X4                 X9                  4.871     1
X0                 X8                 X9                  4.836     1
X2                 X4                 X9                  4.778     1
X5                 X7                 X8                  4.676     1
X0                 X3                 X6                  4.595     1
X2                 X6                 X9                  4.317     1
X5                 X8                 X9                  4.313     1
X1                 X3                 X6                  4.313     1
X3                 X5                 X7                  4.105     1
X1                 X2                 X8                  4.091     1
X2                 X6                 X8                  4.052     1
X1                 X2                 X9                  4.037     1
X2                 X4                 X5                  4.023     1
X1                 X2                 X6                  4.021     1
X0                 X4                 X7                  4.004     1
X2                 X5                 X6                  3.973     1
X0                 X1                 X6                  3.965     1
X1                 X5                 X7                  3.906     1
X3                 X4                 X5                  3.710     1
X1                 X5                 X8                  3.702     1
X1                 X3                 X7                  3.682     1
X2                 X5                 X8                  3.658     1
X1                 X5                 X6                  3.642     1
X0                 X2                 X5                  3.601     1
X0                 X7                 X9                  3.577     1
X3                 X5                 X9                  3.523     1
X5                 X6                 X9                  3.317     1
X2                 X4                 X6                  3.249     1
X3                 X4                 X9                  3.232     1
X3                 X4                 X8                  3.171     1
X4                 X7                 X8                  3.133     1
X3                 X4                 X6                  3.044     1
X0                 X3                 X8                  3.023     1
X4                 X5                 X6                  2.923     1
X2                 X3                 X4                  2.918     1
X4                 X8                 X9                  2.845     1
X0                 X1                 X4                  2.826     1
X3                 X6                 X7                  0         1
X3                 X6                 X9                  0         1
X1                 X7                 X9                  0         1
X0                 X4                 X5                  0         1
X0                 X2                 X4                  0         1
X2                 X3                 X6                  0         1
X3                 X7                 X8                  0         1
X3                 X7                 X9                  0         1
X1                 X4                 X8                  0         1
X3                 X8                 X9                  0         1
X1                 X4                 X6                  0         1
X0                 X5                 X9                  0         1
X1                 X4                 X5                  0         1
X2                 X6                 X7                  0         1
