Input File: reformatted-data/train/hibachi-res_KNeighborsClassifier_RandomForestClassifier-s76916_0.056.txt
Computation options used: -p 999 -r 1454614977 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X3                 X6                 20.724     0.619
X0                 X2                 X3                 18.798     0.813
X6                 X8                 X9                 18.126     0.874
X2                 X3                 X9                 17.877     0.889
X4                 X7                 X8                 17.588     0.904
X2                 X3                 X7                 15.172     0.996
X0                 X1                 X4                 14.092     0.998
X1                 X5                 X9                 13.927     0.999
X2                 X8                 X9                 13.698     0.999
X4                 X5                 X8                 13.675     0.999
X1                 X7                 X8                 13.61      1
X5                 X6                 X9                 13.217     1
X2                 X3                 X8                 12.723     1
X0                 X3                 X8                 12.099     1
X0                 X5                 X8                 11.953     1
X5                 X6                 X8                 11.811     1
X5                 X6                 X7                 11.22      1
X0                 X4                 X8                 11.198     1
X3                 X5                 X9                 10.839     1
X2                 X6                 X9                 10.422     1
X1                 X2                 X3                 10.343     1
X0                 X1                 X6                  9.882     1
X3                 X7                 X8                  9.857     1
X2                 X7                 X9                  9.832     1
X0                 X3                 X5                  9.771     1
X2                 X4                 X8                  9.695     1
X4                 X8                 X9                  9.347     1
X2                 X5                 X7                  9.309     1
X1                 X7                 X9                  9.150     1
X2                 X4                 X7                  8.944     1
X2                 X5                 X9                  8.938     1
X0                 X1                 X2                  8.908     1
X3                 X4                 X8                  8.903     1
X1                 X4                 X8                  8.836     1
X1                 X2                 X5                  8.831     1
X0                 X3                 X9                  8.771     1
X0                 X1                 X9                  8.704     1
X2                 X3                 X6                  8.424     1
X1                 X6                 X7                  8.216     1
X3                 X4                 X7                  8.028     1
X3                 X4                 X9                  8.028     1
X2                 X5                 X6                  7.956     1
X2                 X3                 X5                  7.946     1
X0                 X1                 X5                  7.862     1
X2                 X6                 X8                  7.862     1
X0                 X2                 X7                  7.853     1
X3                 X5                 X8                  7.521     1
X1                 X4                 X9                  7.490     1
X4                 X6                 X8                  7.469     1
X3                 X7                 X9                  7.409     1
X0                 X5                 X9                  7.311     1
X2                 X5                 X8                  7.258     1
X1                 X3                 X5                  7.227     1
X1                 X4                 X5                  7.191     1
X0                 X1                 X3                  7.074     1
X0                 X1                 X8                  6.954     1
X1                 X3                 X8                  6.740     1
X0                 X5                 X6                  6.638     1
X0                 X2                 X4                  6.599     1
X5                 X7                 X8                  6.528     1
X5                 X7                 X9                  6.465     1
X4                 X7                 X9                  6.313     1
X1                 X6                 X9                  6.165     1
X1                 X5                 X7                  5.737     1
X4                 X5                 X9                  5.703     1
X0                 X6                 X9                  5.624     1
X4                 X5                 X6                  5.517     1
X0                 X2                 X6                  5.371     1
X0                 X3                 X7                  5.359     1
X1                 X2                 X9                  5.298     1
X2                 X4                 X6                  5.275     1
X2                 X4                 X5                  5.091     1
X1                 X4                 X7                  5.071     1
X4                 X6                 X7                  5.066     1
X1                 X5                 X8                  4.577     1
X0                 X2                 X8                  4.512     1
X0                 X4                 X5                  4.272     1
X3                 X5                 X6                  4.256     1
X3                 X6                 X8                  4.255     1
X0                 X4                 X7                  4.033     1
X1                 X2                 X6                  3.868     1
X1                 X6                 X8                  3.843     1
X1                 X3                 X9                  3.716     1
X6                 X7                 X8                  3.688     1
X2                 X6                 X7                  3.670     1
X5                 X8                 X9                  3.668     1
X1                 X4                 X6                  3.616     1
X1                 X8                 X9                  3.543     1
X2                 X3                 X4                  3.398     1
X2                 X7                 X8                  3.385     1
X0                 X4                 X6                  3.304     1
X1                 X5                 X6                  3.302     1
X4                 X5                 X7                  3.285     1
X0                 X2                 X5                  3.209     1
X0                 X3                 X4                  3.094     1
X1                 X3                 X7                  3.084     1
X1                 X3                 X6                  2.882     1
X3                 X8                 X9                  2.855     1
X1                 X2                 X8                  2.835     1
X3                 X6                 X9                  2.783     1
X3                 X4                 X5                  2.755     1
X4                 X6                 X9                  2.711     1
X7                 X8                 X9                  0         1
X0                 X2                 X9                  0         1
X0                 X1                 X7                  0         1
X6                 X7                 X9                  0         1
X0                 X4                 X9                  0         1
X0                 X5                 X7                  0         1
X0                 X6                 X7                  0         1
X3                 X6                 X7                  0         1
X0                 X6                 X8                  0         1
X3                 X5                 X7                  0         1
X0                 X7                 X8                  0         1
X0                 X7                 X9                  0         1
X0                 X8                 X9                  0         1
X3                 X4                 X6                  0         1
X1                 X2                 X4                  0         1
X1                 X2                 X7                  0         1
X1                 X3                 X4                  0         1
X2                 X4                 X9                  0         1
