Input File: reformatted-data/train/hibachi-res_DecisionTreeClassifier_LogisticRegression-s40665_0.591.txt
Computation options used: -p 999 -r 1426950655 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X3                 X8                 18.748     0.839
X1                 X4                 X5                 18.595     0.848
X4                 X5                 X9                 18.470     0.853
X1                 X4                 X8                 17.978     0.896
X1                 X5                 X9                 17.750     0.909
X0                 X4                 X8                 16.307     0.981
X1                 X3                 X4                 15.795     0.991
X1                 X5                 X7                 15.687     0.992
X0                 X1                 X4                 15.600     0.992
X3                 X7                 X8                 15.239     0.993
X0                 X3                 X7                 13.925     1
X2                 X5                 X9                 13.074     1
X3                 X7                 X9                 12.775     1
X0                 X2                 X8                 12.685     1
X4                 X5                 X8                 12.502     1
X1                 X4                 X9                 12.484     1
X1                 X3                 X5                 12.288     1
X0                 X5                 X9                 12.194     1
X3                 X4                 X7                 11.987     1
X3                 X5                 X7                 11.901     1
X3                 X4                 X5                 11.829     1
X3                 X5                 X9                 11.782     1
X1                 X4                 X7                 11.669     1
X0                 X1                 X2                 11.358     1
X1                 X2                 X4                 10.872     1
X0                 X1                 X7                 10.750     1
X0                 X7                 X9                 10.689     1
X1                 X5                 X8                 10.303     1
X3                 X4                 X8                 10.189     1
X1                 X7                 X9                 10.007     1
X1                 X7                 X8                  9.955     1
X1                 X2                 X8                  9.882     1
X0                 X2                 X4                  9.770     1
X0                 X8                 X9                  9.749     1
X2                 X7                 X9                  9.746     1
X0                 X1                 X5                  9.719     1
X2                 X5                 X7                  9.703     1
X5                 X7                 X9                  9.544     1
X0                 X1                 X9                  9.487     1
X0                 X1                 X3                  9.282     1
X0                 X2                 X9                  9.011     1
X2                 X3                 X7                  8.534     1
X2                 X3                 X9                  8.250     1
X0                 X2                 X3                  8.230     1
X1                 X3                 X7                  8.162     1
X2                 X4                 X5                  8.146     1
X2                 X3                 X8                  8.038     1
X1                 X2                 X7                  7.977     1
X0                 X2                 X5                  7.86      1
X4                 X5                 X7                  7.406     1
X4                 X7                 X9                  7.333     1
X2                 X4                 X8                  7.223     1
X0                 X1                 X8                  7.153     1
X0                 X3                 X4                  7.113     1
X2                 X4                 X7                  7.092     1
X0                 X5                 X8                  7.086     1
X1                 X3                 X9                  6.988     1
X0                 X3                 X5                  6.832     1
X6                 X8                 X9                  6.539     1
X1                 X2                 X5                  6.337     1
X1                 X3                 X6                  6.318     1
X0                 X4                 X7                  6.203     1
X2                 X3                 X4                  6.100     1
X0                 X4                 X5                  6.072     1
X0                 X7                 X8                  6.016     1
X0                 X5                 X7                  6.006     1
X4                 X7                 X8                  5.975     1
X5                 X6                 X7                  5.610     1
X0                 X2                 X7                  5.471     1
X4                 X8                 X9                  5.253     1
X0                 X3                 X9                  5.010     1
X5                 X8                 X9                  4.365     1
X3                 X8                 X9                  4.107     1
X7                 X8                 X9                  4.044     1
X1                 X2                 X3                  4.036     1
X2                 X3                 X5                  3.686     1
X0                 X4                 X9                  3.626     1
X2                 X5                 X8                  3.564     1
X0                 X5                 X6                  3.336     1
X2                 X4                 X9                  3.298     1
X1                 X2                 X9                  3.276     1
X1                 X5                 X6                  3.186     1
X1                 X6                 X7                  3.165     1
X3                 X4                 X9                  3.130     1
X2                 X7                 X8                  3.088     1
X3                 X5                 X8                  2.979     1
X5                 X7                 X8                  2.972     1
X2                 X6                 X7                  2.769     1
X5                 X6                 X9                  2.716     1
X6                 X7                 X9                  0         1
X0                 X6                 X9                  0         1
X4                 X6                 X7                  0         1
X4                 X6                 X8                  0         1
X4                 X6                 X9                  0         1
X0                 X6                 X8                  0         1
X0                 X6                 X7                  0         1
X0                 X1                 X6                  0         1
X5                 X6                 X8                  0         1
X0                 X4                 X6                  0         1
X0                 X2                 X6                  0         1
X0                 X3                 X6                  0         1
X6                 X7                 X8                  0         1
X2                 X5                 X6                  0         1
X2                 X4                 X6                  0         1
X2                 X3                 X6                  0         1
X2                 X6                 X8                  0         1
X2                 X6                 X9                  0         1
X2                 X8                 X9                  0         1
X1                 X8                 X9                  0         1
X3                 X4                 X6                  0         1
X1                 X6                 X9                  0         1
X1                 X6                 X8                  0         1
X3                 X5                 X6                  0         1
X3                 X6                 X7                  0         1
X3                 X6                 X8                  0         1
X3                 X6                 X9                  0         1
X1                 X4                 X6                  0         1
X1                 X3                 X8                  0         1
X4                 X5                 X6                  0         1
X1                 X2                 X6                  0         1
