Input File: reformatted-data/train/hibachi-res_LogisticRegression_ExtraTreesClassifier-s38704_0.066.txt
Computation options used: -p 999 -r 1457220062 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X4                 X6                 21.778     0.491
X0                 X3                 X8                 20.816     0.604
X3                 X7                 X8                 18.987     0.802
X2                 X3                 X7                 17.571     0.914
X2                 X3                 X8                 15.952     0.976
X0                 X7                 X8                 15.572     0.982
X0                 X6                 X7                 15.087     0.991
X1                 X4                 X9                 14.540     0.996
X0                 X6                 X9                 13.594     1
X1                 X6                 X9                 13.352     1
X0                 X5                 X8                 13.024     1
X4                 X5                 X7                 12.271     1
X0                 X2                 X6                 12.042     1
X3                 X5                 X8                 11.922     1
X6                 X7                 X8                 11.542     1
X4                 X5                 X6                 11.522     1
X3                 X5                 X7                 11.472     1
X0                 X1                 X7                 11.399     1
X1                 X6                 X8                 11.204     1
X0                 X6                 X8                 11.130     1
X1                 X3                 X7                 10.796     1
X0                 X1                 X8                 10.776     1
X1                 X8                 X9                 10.742     1
X0                 X1                 X4                 10.656     1
X3                 X8                 X9                 10.410     1
X0                 X3                 X7                 10.108     1
X0                 X1                 X6                 10.015     1
X0                 X2                 X5                  9.892     1
X0                 X3                 X4                  9.823     1
X0                 X2                 X7                  9.549     1
X1                 X7                 X9                  9.509     1
X3                 X4                 X9                  9.471     1
X1                 X4                 X6                  8.515     1
X1                 X5                 X6                  8.508     1
X0                 X4                 X5                  8.449     1
X4                 X5                 X9                  8.311     1
X1                 X4                 X8                  8.302     1
X0                 X2                 X4                  8.299     1
X3                 X6                 X7                  8.140     1
X1                 X6                 X7                  8.137     1
X0                 X2                 X9                  8.115     1
X2                 X7                 X9                  7.990     1
X0                 X2                 X3                  7.982     1
X2                 X4                 X5                  7.949     1
X3                 X6                 X8                  7.942     1
X4                 X5                 X8                  7.941     1
X2                 X3                 X9                  7.849     1
X0                 X8                 X9                  7.789     1
X1                 X3                 X8                  7.720     1
X3                 X5                 X6                  7.575     1
X0                 X1                 X2                  7.455     1
X0                 X5                 X6                  7.419     1
X2                 X5                 X6                  7.394     1
X4                 X6                 X8                  7.342     1
X3                 X4                 X5                  7.273     1
X0                 X4                 X9                  7.236     1
X0                 X1                 X9                  7.164     1
X3                 X7                 X9                  6.822     1
X0                 X3                 X9                  6.811     1
X1                 X3                 X9                  6.670     1
X3                 X4                 X8                  6.649     1
X6                 X8                 X9                  6.399     1
X0                 X2                 X8                  6.079     1
X1                 X2                 X9                  6.020     1
X0                 X7                 X9                  5.974     1
X4                 X7                 X8                  5.970     1
X1                 X3                 X4                  5.775     1
X0                 X5                 X7                  5.445     1
X1                 X4                 X5                  5.438     1
X3                 X4                 X6                  5.397     1
X0                 X3                 X5                  5.383     1
X2                 X3                 X5                  5.348     1
X4                 X6                 X9                  5.294     1
X1                 X2                 X7                  5.083     1
X0                 X3                 X6                  5.075     1
X2                 X4                 X9                  4.965     1
X0                 X1                 X5                  4.860     1
X2                 X4                 X8                  4.843     1
X1                 X5                 X8                  4.835     1
X7                 X8                 X9                  4.745     1
X1                 X5                 X7                  4.511     1
X1                 X5                 X9                  4.485     1
X1                 X3                 X6                  4.410     1
X0                 X4                 X8                  4.210     1
X2                 X3                 X4                  4.143     1
X3                 X4                 X7                  3.952     1
X4                 X7                 X9                  3.868     1
X5                 X7                 X8                  3.788     1
X1                 X4                 X7                  3.782     1
X2                 X5                 X8                  3.522     1
X0                 X4                 X7                  3.503     1
X0                 X1                 X3                  3.302     1
X4                 X6                 X7                  3.292     1
X1                 X2                 X4                  3.283     1
X5                 X7                 X9                  3.237     1
X2                 X7                 X8                  3.204     1
X1                 X2                 X8                  3.195     1
X2                 X3                 X6                  3.166     1
X1                 X2                 X6                  3.012     1
X2                 X8                 X9                  3.002     1
X1                 X7                 X8                  2.985     1
X2                 X6                 X8                  2.804     1
X1                 X2                 X3                  0         1
X6                 X7                 X9                  0         1
X1                 X2                 X5                  0         1
X5                 X8                 X9                  0         1
X3                 X5                 X9                  0         1
X2                 X4                 X6                  0         1
X5                 X6                 X9                  0         1
X5                 X6                 X8                  0         1
X5                 X6                 X7                  0         1
X4                 X8                 X9                  0         1
X2                 X4                 X7                  0         1
X3                 X6                 X9                  0         1
X2                 X5                 X7                  0         1
X1                 X3                 X5                  0         1
X0                 X5                 X9                  0         1
X2                 X6                 X9                  0         1
X2                 X5                 X9                  0         1
X2                 X6                 X7                  0         1
