Input File: reformatted-data/train/hibachi-res_BernoulliNB_XGBClassifier-s64395_0.075.txt
Computation options used: -p 999 -r 1422295116 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X2                 X8                 21.787     0.488
X2                 X4                 X8                 19.224     0.788
X1                 X4                 X5                 17.152     0.959
X1                 X4                 X7                 16.511     0.984
X3                 X6                 X9                 14.919     0.998
X1                 X3                 X5                 14.201     1
X2                 X7                 X8                 13.976     1
X4                 X5                 X8                 13.889     1
X2                 X6                 X8                 13.889     1
X6                 X8                 X9                 13.253     1
X2                 X5                 X8                 13.119     1
X0                 X2                 X8                 12.972     1
X1                 X4                 X6                 12.955     1
X5                 X7                 X9                 12.868     1
X0                 X3                 X5                 12.022     1
X2                 X3                 X7                 11.806     1
X2                 X3                 X5                 11.543     1
X1                 X7                 X8                 11.114     1
X1                 X3                 X7                 11.016     1
X3                 X5                 X9                 10.721     1
X1                 X3                 X4                 10.544     1
X2                 X3                 X9                 10.538     1
X0                 X6                 X9                 10.243     1
X0                 X5                 X9                 10.093     1
X1                 X6                 X7                  9.760     1
X3                 X7                 X9                  9.210     1
X0                 X3                 X6                  9.028     1
X1                 X6                 X8                  9.026     1
X6                 X7                 X8                  8.668     1
X1                 X2                 X9                  8.625     1
X4                 X8                 X9                  8.496     1
X4                 X6                 X7                  8.423     1
X2                 X3                 X8                  8.377     1
X2                 X8                 X9                  8.369     1
X1                 X2                 X3                  8.268     1
X1                 X3                 X9                  8.254     1
X4                 X5                 X9                  8.200     1
X0                 X1                 X5                  8.075     1
X1                 X2                 X5                  8.064     1
X0                 X4                 X7                  7.842     1
X4                 X6                 X8                  7.702     1
X1                 X2                 X6                  7.654     1
X4                 X6                 X9                  7.613     1
X6                 X7                 X9                  7.576     1
X2                 X5                 X6                  7.557     1
X1                 X2                 X4                  7.506     1
X0                 X4                 X8                  7.417     1
X3                 X6                 X7                  7.344     1
X2                 X4                 X6                  7.320     1
X5                 X7                 X8                  7.307     1
X4                 X5                 X7                  7.307     1
X5                 X6                 X7                  7.273     1
X2                 X5                 X9                  7.230     1
X0                 X1                 X6                  7.168     1
X3                 X4                 X7                  6.989     1
X0                 X1                 X3                  6.839     1
X1                 X3                 X6                  6.830     1
X1                 X5                 X7                  6.784     1
X4                 X7                 X9                  6.594     1
X2                 X5                 X7                  6.502     1
X3                 X4                 X6                  6.429     1
X0                 X1                 X7                  6.398     1
X1                 X5                 X8                  6.247     1
X5                 X6                 X9                  6.163     1
X4                 X5                 X6                  6.018     1
X0                 X1                 X8                  5.975     1
X5                 X8                 X9                  5.972     1
X3                 X4                 X8                  5.848     1
X2                 X6                 X7                  5.781     1
X1                 X2                 X7                  5.603     1
X0                 X2                 X5                  5.586     1
X0                 X2                 X6                  5.493     1
X7                 X8                 X9                  5.445     1
X4                 X7                 X8                  5.393     1
X1                 X5                 X9                  5.266     1
X3                 X6                 X8                  5.189     1
X2                 X4                 X9                  5.110     1
X0                 X2                 X9                  5.065     1
X3                 X5                 X6                  4.828     1
X0                 X1                 X9                  4.736     1
X3                 X8                 X9                  4.696     1
X2                 X6                 X9                  4.473     1
X1                 X8                 X9                  4.443     1
X1                 X7                 X9                  4.442     1
X3                 X5                 X8                  4.398     1
X1                 X4                 X8                  4.310     1
X0                 X2                 X7                  4.267     1
X0                 X2                 X3                  4.188     1
X0                 X5                 X8                  4.044     1
X0                 X7                 X9                  4.011     1
X2                 X3                 X6                  3.764     1
X3                 X4                 X5                  3.731     1
X5                 X6                 X8                  3.711     1
X0                 X4                 X6                  3.675     1
X2                 X3                 X4                  3.636     1
X1                 X5                 X6                  3.430     1
X0                 X4                 X5                  3.409     1
X0                 X7                 X8                  3.357     1
X0                 X5                 X7                  3.328     1
X3                 X7                 X8                  3.306     1
X0                 X1                 X2                  3.246     1
X0                 X3                 X7                  3.239     1
X0                 X6                 X8                  3.155     1
X0                 X6                 X7                  3.045     1
X0                 X3                 X9                  2.912     1
X1                 X4                 X9                  2.891     1
X3                 X5                 X7                  2.801     1
X1                 X3                 X8                  2.780     1
X0                 X3                 X4                  2.766     1
X2                 X4                 X5                  0         1
X1                 X6                 X9                  0         1
X0                 X8                 X9                  0         1
X2                 X4                 X7                  0         1
X2                 X7                 X9                  0         1
X0                 X5                 X6                  0         1
X0                 X4                 X9                  0         1
X0                 X3                 X8                  0         1
X3                 X4                 X9                  0         1
X0                 X2                 X4                  0         1
X0                 X1                 X4                  0         1
