Input File: reformatted-data/train/hibachi-res_BernoulliNB_ExtraTreesClassifier-s37061_0.045.txt
Computation options used: -p 999 -r 1417202595 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X4                 X5                 93.629     0.001
X1                 X4                 X5                 30.997     0.03
X3                 X4                 X5                 24.141     0.253
X4                 X5                 X6                 24.102     0.257
X4                 X5                 X7                 22.849     0.378
X2                 X4                 X5                 21.163     0.562
X4                 X5                 X9                 18.865     0.812
X2                 X3                 X4                 18.712     0.825
X1                 X5                 X9                 18.701     0.825
X4                 X5                 X8                 17.624     0.919
X4                 X6                 X9                 15.869     0.982
X2                 X4                 X6                 15.323     0.991
X1                 X2                 X8                 15.283     0.991
X0                 X1                 X9                 14.747     0.997
X0                 X5                 X9                 14.317     0.998
X1                 X4                 X8                 13.914     0.998
X1                 X3                 X8                 13.347     1
X0                 X4                 X8                 12.995     1
X2                 X6                 X8                 12.914     1
X0                 X3                 X4                 12.402     1
X2                 X4                 X8                 12.109     1
X0                 X7                 X9                 11.558     1
X1                 X7                 X9                 11.245     1
X0                 X1                 X6                 11.196     1
X1                 X7                 X8                 11.144     1
X5                 X8                 X9                 10.980     1
X4                 X6                 X7                 10.868     1
X0                 X4                 X7                 10.356     1
X1                 X8                 X9                 10.346     1
X2                 X4                 X9                 10.323     1
X1                 X5                 X8                 10.150     1
X1                 X3                 X4                 10.027     1
X2                 X8                 X9                  9.882     1
X4                 X7                 X9                  9.821     1
X1                 X4                 X9                  9.746     1
X3                 X5                 X7                  9.738     1
X5                 X6                 X8                  9.668     1
X2                 X3                 X6                  9.581     1
X1                 X6                 X7                  9.152     1
X3                 X6                 X7                  9.148     1
X0                 X4                 X9                  8.875     1
X0                 X2                 X9                  8.801     1
X2                 X5                 X8                  8.645     1
X0                 X6                 X9                  8.371     1
X2                 X6                 X7                  8.258     1
X3                 X7                 X8                  8.133     1
X3                 X5                 X9                  8.040     1
X2                 X5                 X6                  8.013     1
X1                 X2                 X9                  7.914     1
X5                 X7                 X9                  7.910     1
X2                 X7                 X8                  7.890     1
X4                 X6                 X8                  7.837     1
X0                 X8                 X9                  7.832     1
X1                 X6                 X8                  7.817     1
X2                 X3                 X5                  7.741     1
X0                 X1                 X4                  7.701     1
X6                 X7                 X9                  7.654     1
X3                 X4                 X8                  7.509     1
X5                 X6                 X7                  7.443     1
X0                 X3                 X9                  7.402     1
X0                 X6                 X7                  7.210     1
X0                 X5                 X7                  7.159     1
X2                 X3                 X8                  7.139     1
X4                 X8                 X9                  7.115     1
X0                 X1                 X5                  7.060     1
X6                 X7                 X8                  6.959     1
X1                 X6                 X9                  6.952     1
X5                 X6                 X9                  6.653     1
X3                 X4                 X9                  6.605     1
X4                 X7                 X8                  6.461     1
X0                 X1                 X3                  6.301     1
X2                 X6                 X9                  6.301     1
X0                 X2                 X5                  6.136     1
X1                 X3                 X6                  5.889     1
X6                 X8                 X9                  5.777     1
X0                 X7                 X8                  5.728     1
X5                 X7                 X8                  5.693     1
X2                 X7                 X9                  5.612     1
X1                 X3                 X7                  5.436     1
X0                 X5                 X8                  5.145     1
X3                 X7                 X9                  4.950     1
X2                 X3                 X7                  4.915     1
X0                 X2                 X7                  4.814     1
X2                 X5                 X7                  4.785     1
X3                 X6                 X9                  4.746     1
X0                 X2                 X8                  4.684     1
X1                 X2                 X3                  4.540     1
X1                 X4                 X6                  4.535     1
X0                 X2                 X4                  4.494     1
X0                 X5                 X6                  4.450     1
X0                 X2                 X6                  4.265     1
X7                 X8                 X9                  4.227     1
X1                 X4                 X7                  4.210     1
X2                 X5                 X9                  4.142     1
X1                 X5                 X6                  4.104     1
X2                 X3                 X9                  4.092     1
X1                 X3                 X5                  3.895     1
X3                 X5                 X8                  3.886     1
X1                 X2                 X6                  3.824     1
X0                 X6                 X8                  3.607     1
X0                 X3                 X5                  3.454     1
X3                 X4                 X7                  3.354     1
X0                 X1                 X8                  2.916     1
X0                 X3                 X8                  2.908     1
X3                 X4                 X6                  2.876     1
X1                 X2                 X5                  2.828     1
X1                 X5                 X7                  2.761     1
X3                 X8                 X9                  2.719     1
X0                 X1                 X7                  0         1
X0                 X1                 X2                  0         1
X0                 X2                 X3                  0         1
X0                 X3                 X6                  0         1
X0                 X3                 X7                  0         1
X0                 X4                 X6                  0         1
X1                 X2                 X4                  0         1
X1                 X2                 X7                  0         1
X1                 X3                 X9                  0         1
X2                 X4                 X7                  0         1
X3                 X6                 X8                  0         1
X3                 X5                 X6                  0         1
