Input File: reformatted-data/train/hibachi-res_DecisionTreeClassifier_BernoulliNB-s92892_0.592.txt
Computation options used: -p 999 -r 1423454799 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X2                 X4                 286.351    0.001
X2                 X4                 X5                 208.543    0.001
X0                 X2                 X5                 198.513    0.001
X0                 X4                 X5                 138.991    0.001
X0                 X3                 X5                 105.497    0.001
X0                 X2                 X3                  89.723    0.001
X2                 X4                 X6                  88.525    0.001
X2                 X4                 X8                  88.521    0.001
X2                 X4                 X9                  87.103    0.001
X0                 X2                 X8                  86.898    0.001
X0                 X2                 X9                  82.928    0.001
X1                 X2                 X4                  82.489    0.001
X2                 X4                 X7                  81.613    0.001
X2                 X3                 X4                  81.068    0.001
X0                 X1                 X2                  79.604    0.001
X0                 X2                 X6                  76.795    0.001
X0                 X2                 X7                  72.092    0.001
X3                 X4                 X5                  65.427    0.001
X0                 X3                 X4                  60.714    0.001
X1                 X4                 X5                  53.117    0.001
X4                 X5                 X9                  51.232    0.001
X4                 X5                 X6                  49.857    0.001
X4                 X5                 X8                  47.972    0.001
X0                 X1                 X5                  47.505    0.001
X0                 X5                 X8                  45.533    0.001
X0                 X5                 X6                  44.302    0.001
X4                 X5                 X7                  43.481    0.001
X0                 X5                 X7                  41.849    0.001
X0                 X5                 X9                  37.313    0.003
X0                 X1                 X3                  31.962    0.014
X0                 X4                 X8                  28.536    0.042
X0                 X3                 X8                  26.538    0.088
X5                 X6                 X7                  24.453    0.161
X0                 X1                 X7                  21.242    0.465
X0                 X3                 X6                  20.162    0.575
X2                 X6                 X7                  18.567    0.747
X0                 X6                 X7                  18.552    0.747
X1                 X3                 X5                  18.494    0.749
X1                 X5                 X9                  17.527    0.829
X1                 X3                 X4                  17.342    0.842
X1                 X6                 X7                  16.285    0.913
X0                 X3                 X7                  16.282    0.913
X5                 X7                 X9                  16.092    0.922
X0                 X1                 X8                  15.591    0.952
X3                 X6                 X7                  15.257    0.966
X5                 X8                 X9                  14.994    0.975
X1                 X2                 X5                  14.958    0.975
X1                 X5                 X8                  14.345    0.979
X0                 X4                 X9                  14.178    0.983
X4                 X6                 X7                  13.260    0.991
X0                 X1                 X4                  12.785    0.995
X1                 X5                 X7                  12.643    0.997
X2                 X3                 X9                  12.163    0.998
X0                 X3                 X9                  12.002    0.999
X3                 X5                 X8                  11.718    1
X6                 X7                 X8                  11.623    1
X1                 X2                 X8                  11.158    1
X4                 X7                 X9                  10.874    1
X1                 X5                 X6                  10.416    1
X3                 X8                 X9                  10.296    1
X3                 X4                 X7                  10.284    1
X2                 X5                 X8                  10.249    1
X2                 X8                 X9                   9.929    1
X3                 X4                 X9                   9.919    1
X1                 X8                 X9                   9.519    1
X1                 X3                 X7                   9.491    1
X0                 X4                 X7                   9.486    1
X6                 X7                 X9                   9.301    1
X3                 X5                 X6                   9.123    1
X5                 X6                 X9                   9.025    1
X3                 X6                 X8                   8.874    1
X1                 X7                 X9                   8.703    1
X5                 X6                 X8                   8.637    1
X2                 X7                 X8                   8.439    1
X1                 X3                 X9                   8.274    1
X1                 X7                 X8                   8.264    1
X3                 X7                 X9                   8.254    1
X1                 X4                 X6                   8.003    1
X2                 X5                 X7                   7.648    1
X2                 X6                 X9                   7.585    1
X4                 X8                 X9                   7.489    1
X2                 X3                 X5                   7.427    1
X2                 X6                 X8                   7.395    1
X3                 X5                 X9                   7.231    1
X1                 X2                 X7                   7.201    1
X3                 X5                 X7                   7.191    1
X1                 X3                 X8                   7.107    1
X2                 X3                 X7                   6.910    1
X0                 X7                 X8                   6.676    1
X4                 X7                 X8                   6.630    1
X1                 X4                 X9                   6.572    1
X6                 X8                 X9                   6.547    1
X3                 X4                 X6                   6.381    1
X2                 X3                 X6                   6.316    1
X1                 X2                 X9                   6.038    1
X1                 X4                 X8                   5.779    1
X1                 X2                 X3                   5.732    1
X0                 X1                 X6                   5.649    1
X7                 X8                 X9                   5.604    1
X1                 X2                 X6                   5.435    1
X2                 X7                 X9                   5.426    1
X1                 X4                 X7                   5.419    1
X3                 X7                 X8                   4.945    1
X0                 X4                 X6                   4.860    1
X0                 X7                 X9                   4.556    1
X2                 X5                 X6                   4.528    1
X0                 X1                 X9                   4.078    1
X5                 X7                 X8                   4.059    1
X4                 X6                 X9                   3.765    1
X2                 X3                 X8                   3.663    1
X0                 X6                 X9                   3.630    1
X3                 X6                 X9                   3.346    1
X1                 X3                 X6                   3.282    1
X3                 X4                 X8                   3.255    1
X2                 X5                 X9                   2.968    1
X0                 X8                 X9                   2.761    1
X1                 X6                 X9                   0        1
X1                 X6                 X8                   0        1
X4                 X6                 X8                   0        1
X0                 X6                 X8                   0        1
