Input File: reformatted-data/train/hibachi-res_KNeighborsClassifier_GradientBoostingClassifier-s60357_0.203.txt
Computation options used: -p 999 -r 1452295611 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X4                 X5                 X7                 298.378    0.001
X3                 X4                 X7                 251.597    0.001
X4                 X7                 X8                  28.270    0.061
X0                 X7                 X8                  17.291    0.931
X0                 X2                 X8                  16.363    0.968
X2                 X4                 X7                  14.954    0.994
X1                 X3                 X7                  14.726    0.994
X2                 X3                 X4                  14.376    0.997
X6                 X7                 X8                  14.217    0.997
X1                 X2                 X8                  13.397    1
X0                 X6                 X9                  13.358    1
X1                 X4                 X7                  13.224    1
X1                 X6                 X7                  13.027    1
X6                 X7                 X9                  12.624    1
X1                 X7                 X8                  12.411    1
X1                 X2                 X4                  12.126    1
X0                 X7                 X9                  12.077    1
X0                 X4                 X9                  11.722    1
X1                 X4                 X9                  11.689    1
X0                 X4                 X7                  11.603    1
X4                 X5                 X6                  11.575    1
X2                 X8                 X9                  11.57     1
X2                 X7                 X8                  11.090    1
X1                 X2                 X7                  10.389    1
X2                 X3                 X6                  10.357    1
X0                 X3                 X5                  10.248    1
X2                 X4                 X8                  10.152    1
X1                 X2                 X9                  10.096    1
X2                 X6                 X8                  10.048    1
X1                 X6                 X8                   9.790    1
X5                 X6                 X8                   9.691    1
X0                 X2                 X4                   9.297    1
X4                 X5                 X9                   9.257    1
X3                 X5                 X7                   9.175    1
X4                 X6                 X7                   9.067    1
X2                 X4                 X9                   8.941    1
X1                 X3                 X5                   8.862    1
X3                 X6                 X8                   8.700    1
X0                 X3                 X4                   8.677    1
X0                 X6                 X8                   8.608    1
X3                 X5                 X9                   8.375    1
X0                 X1                 X5                   8.132    1
X5                 X6                 X7                   8.095    1
X0                 X4                 X8                   8.001    1
X0                 X2                 X9                   7.978    1
X4                 X7                 X9                   7.834    1
X3                 X4                 X8                   7.651    1
X0                 X4                 X6                   7.645    1
X3                 X5                 X8                   7.574    1
X0                 X1                 X4                   7.537    1
X0                 X5                 X6                   7.083    1
X1                 X3                 X6                   6.924    1
X2                 X6                 X9                   6.753    1
X1                 X7                 X9                   6.696    1
X2                 X4                 X6                   6.629    1
X3                 X5                 X6                   6.601    1
X0                 X3                 X7                   6.578    1
X1                 X3                 X8                   6.543    1
X1                 X2                 X3                   6.524    1
X1                 X6                 X9                   6.171    1
X1                 X5                 X7                   6.134    1
X0                 X8                 X9                   6.064    1
X0                 X5                 X8                   6.014    1
X1                 X2                 X6                   5.974    1
X3                 X6                 X9                   5.893    1
X2                 X5                 X8                   5.842    1
X0                 X1                 X8                   5.665    1
X1                 X4                 X8                   5.386    1
X0                 X1                 X9                   5.244    1
X4                 X6                 X8                   5.13     1
X4                 X6                 X9                   5.072    1
X7                 X8                 X9                   4.674    1
X3                 X7                 X8                   4.665    1
X3                 X4                 X9                   4.470    1
X0                 X1                 X3                   4.444    1
X2                 X5                 X6                   4.024    1
X0                 X2                 X6                   3.955    1
X5                 X8                 X9                   3.936    1
X4                 X5                 X8                   3.886    1
X3                 X4                 X5                   3.838    1
X0                 X5                 X7                   3.804    1
X0                 X1                 X7                   3.716    1
X2                 X6                 X7                   3.687    1
X0                 X3                 X6                   3.661    1
X2                 X7                 X9                   3.653    1
X4                 X8                 X9                   3.626    1
X0                 X3                 X8                   3.595    1
X3                 X7                 X9                   3.559    1
X1                 X2                 X5                   3.546    1
X2                 X3                 X8                   3.540    1
X5                 X7                 X9                   3.512    1
X1                 X4                 X6                   3.301    1
X5                 X6                 X9                   3.292    1
X0                 X5                 X9                   3.278    1
X1                 X5                 X6                   3.275    1
X1                 X5                 X8                   3.248    1
X0                 X4                 X5                   3.240    1
X1                 X4                 X5                   3.174    1
X2                 X3                 X9                   2.950    1
X3                 X4                 X6                   2.945    1
X0                 X3                 X9                   2.903    1
X2                 X4                 X5                   2.873    1
X2                 X3                 X5                   2.845    1
X1                 X3                 X4                   2.845    1
X5                 X7                 X8                   2.844    1
X0                 X2                 X3                   2.799    1
X6                 X8                 X9                   2.788    1
X0                 X6                 X7                   2.720    1
X0                 X1                 X2                   0        1
X0                 X1                 X6                   0        1
X2                 X5                 X7                   0        1
X2                 X3                 X7                   0        1
X2                 X5                 X9                   0        1
X1                 X8                 X9                   0        1
X0                 X2                 X5                   0        1
X1                 X5                 X9                   0        1
X0                 X2                 X7                   0        1
X1                 X3                 X9                   0        1
X3                 X6                 X7                   0        1
X3                 X8                 X9                   0        1
