Input File: reformatted-data/train/hibachi-res_BernoulliNB_GaussianNB-s78896_0.076.txt
Computation options used: -p 999 -r 1418362278 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X2                 X5                 X8                 47.630     0.001
X2                 X6                 X8                 32.806     0.015
X5                 X6                 X8                 27.380     0.083
X2                 X5                 X6                 25.571     0.161
X2                 X8                 X9                 20.539     0.639
X2                 X3                 X5                 20.386     0.652
X3                 X5                 X8                 20.198     0.668
X2                 X5                 X9                 18.637     0.824
X0                 X2                 X8                 18.578     0.831
X1                 X5                 X6                 18.311     0.853
X0                 X5                 X8                 17.989     0.874
X1                 X2                 X5                 17.778     0.89
X0                 X2                 X5                 16.986     0.935
X1                 X2                 X8                 16.382     0.951
X1                 X6                 X8                 16.149     0.959
X1                 X5                 X8                 15.967     0.966
X2                 X7                 X8                 15.549     0.983
X1                 X6                 X7                 15.140     0.99
X4                 X5                 X8                 15.128     0.99
X1                 X2                 X6                 14.788     0.993
X5                 X6                 X9                 14.672     0.996
X6                 X7                 X8                 14.251     0.998
X6                 X7                 X9                 14.250     0.998
X2                 X7                 X9                 14.229     0.998
X5                 X8                 X9                 13.828     1
X3                 X5                 X6                 13.815     1
X1                 X4                 X6                 13.344     1
X4                 X5                 X6                 13.303     1
X2                 X4                 X5                 12.992     1
X2                 X4                 X8                 12.982     1
X1                 X6                 X9                 12.938     1
X1                 X3                 X6                 12.862     1
X5                 X7                 X8                 12.475     1
X2                 X3                 X8                 11.788     1
X2                 X3                 X9                 11.135     1
X0                 X1                 X5                 10.945     1
X0                 X1                 X6                 10.879     1
X3                 X6                 X9                 10.837     1
X5                 X6                 X7                 10.430     1
X2                 X5                 X7                 10.188     1
X0                 X3                 X5                 10.163     1
X1                 X7                 X8                 10.112     1
X2                 X4                 X9                 10.002     1
X4                 X8                 X9                  9.925     1
X0                 X1                 X3                  9.822     1
X0                 X1                 X7                  9.651     1
X1                 X5                 X7                  9.636     1
X3                 X5                 X9                  9.542     1
X3                 X4                 X6                  9.481     1
X3                 X6                 X7                  9.14      1
X0                 X7                 X8                  8.831     1
X1                 X3                 X5                  8.803     1
X3                 X6                 X8                  8.775     1
X1                 X2                 X7                  8.591     1
X4                 X7                 X9                  8.472     1
X0                 X1                 X8                  8.175     1
X2                 X6                 X9                  8.037     1
X2                 X4                 X6                  7.755     1
X4                 X7                 X8                  7.631     1
X0                 X5                 X9                  7.614     1
X0                 X2                 X6                  7.436     1
X2                 X3                 X6                  7.387     1
X1                 X3                 X8                  7.207     1
X0                 X5                 X7                  7.121     1
X4                 X6                 X8                  7.021     1
X3                 X7                 X9                  7.001     1
X0                 X5                 X6                  6.976     1
X1                 X5                 X9                  6.632     1
X0                 X2                 X4                  6.620     1
X2                 X3                 X7                  6.615     1
X1                 X3                 X7                  6.614     1
X0                 X3                 X6                  6.480     1
X4                 X6                 X9                  6.231     1
X0                 X3                 X9                  6.188     1
X0                 X7                 X9                  5.947     1
X0                 X6                 X8                  5.875     1
X3                 X4                 X5                  5.809     1
X3                 X8                 X9                  5.695     1
X4                 X5                 X7                  5.670     1
X3                 X4                 X8                  5.604     1
X1                 X8                 X9                  5.510     1
X1                 X4                 X7                  5.479     1
X1                 X3                 X9                  5.131     1
X0                 X6                 X7                  4.589     1
X0                 X1                 X2                  4.545     1
X0                 X2                 X7                  4.521     1
X1                 X4                 X5                  4.518     1
X3                 X5                 X7                  4.339     1
X1                 X4                 X8                  4.323     1
X0                 X4                 X7                  4.163     1
X0                 X2                 X9                  4.112     1
X3                 X4                 X7                  4.100     1
X0                 X3                 X7                  4.095     1
X3                 X7                 X8                  3.982     1
X1                 X4                 X9                  3.954     1
X3                 X4                 X9                  3.715     1
X4                 X5                 X9                  3.606     1
X0                 X8                 X9                  3.563     1
X1                 X7                 X9                  3.046     1
X7                 X8                 X9                  2.913     1
X0                 X4                 X9                  2.798     1
X1                 X2                 X3                  2.765     1
X0                 X4                 X6                  2.741     1
X5                 X7                 X9                  2.708     1
X0                 X2                 X3                  0         1
X0                 X1                 X9                  0         1
X0                 X1                 X4                  0         1
X6                 X8                 X9                  0         1
X0                 X3                 X4                  0         1
X0                 X3                 X8                  0         1
X0                 X4                 X5                  0         1
X4                 X6                 X7                  0         1
X0                 X4                 X8                  0         1
X0                 X6                 X9                  0         1
X1                 X2                 X4                  0         1
X1                 X2                 X9                  0         1
X1                 X3                 X4                  0         1
X2                 X3                 X4                  0         1
X2                 X4                 X7                  0         1
X2                 X6                 X7                  0         1
