Input File: reformatted-data/train/hibachi-res_MLPClassifier_GradientBoostingClassifier-s64337_0.503.txt
Computation options used: -p 999 -r 1465522720 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X2                 X6                 784.151    0.001
X1                 X6                 X7                  24.850    0.181
X5                 X7                 X8                  19.718    0.697
X1                 X7                 X8                  18.498    0.826
X2                 X6                 X9                  15.921    0.976
X2                 X7                 X9                  15.188    0.991
X5                 X6                 X9                  14.728    0.993
X1                 X5                 X8                  14.707    0.994
X3                 X6                 X9                  14.705    0.994
X1                 X2                 X7                  13.857    1
X2                 X5                 X9                  13.691    1
X2                 X6                 X8                  13.546    1
X7                 X8                 X9                  13.297    1
X1                 X3                 X6                  13.126    1
X1                 X5                 X7                  12.977    1
X0                 X5                 X6                  12.965    1
X0                 X4                 X9                  12.964    1
X2                 X3                 X9                  12.963    1
X6                 X8                 X9                  12.794    1
X1                 X6                 X9                  12.658    1
X2                 X8                 X9                  12.384    1
X1                 X3                 X7                  12.309    1
X0                 X1                 X5                  11.850    1
X0                 X2                 X7                  11.725    1
X0                 X1                 X7                  11.657    1
X1                 X2                 X9                  10.818    1
X3                 X5                 X8                  10.811    1
X3                 X7                 X8                  10.782    1
X2                 X5                 X7                  10.726    1
X0                 X5                 X7                  10.322    1
X1                 X2                 X6                  10.283    1
X1                 X2                 X8                  10.082    1
X0                 X4                 X5                   9.919    1
X5                 X8                 X9                   9.814    1
X0                 X5                 X9                   9.666    1
X1                 X5                 X6                   9.647    1
X3                 X5                 X9                   9.499    1
X0                 X1                 X6                   9.392    1
X3                 X8                 X9                   9.349    1
X4                 X5                 X8                   9.295    1
X0                 X5                 X8                   9.272    1
X2                 X6                 X7                   9.183    1
X5                 X6                 X8                   9.175    1
X2                 X3                 X7                   8.841    1
X4                 X6                 X9                   8.746    1
X3                 X7                 X9                   8.594    1
X2                 X4                 X9                   8.473    1
X6                 X7                 X8                   8.264    1
X2                 X7                 X8                   8.129    1
X0                 X3                 X9                   8.051    1
X3                 X4                 X9                   7.952    1
X1                 X2                 X3                   7.745    1
X1                 X2                 X5                   7.714    1
X1                 X6                 X8                   7.537    1
X0                 X1                 X2                   7.474    1
X3                 X5                 X7                   7.312    1
X0                 X2                 X5                   7.287    1
X4                 X5                 X6                   7.282    1
X1                 X7                 X9                   7.269    1
X0                 X4                 X6                   7.146    1
X0                 X6                 X9                   7.054    1
X0                 X8                 X9                   6.879    1
X1                 X5                 X9                   6.877    1
X0                 X3                 X8                   6.846    1
X3                 X4                 X6                   6.820    1
X2                 X5                 X8                   6.775    1
X0                 X2                 X9                   6.728    1
X0                 X2                 X8                   6.528    1
X0                 X2                 X3                   6.426    1
X3                 X6                 X7                   6.369    1
X0                 X2                 X4                   6.020    1
X0                 X6                 X7                   5.976    1
X0                 X4                 X7                   5.869    1
X0                 X3                 X7                   5.864    1
X1                 X2                 X4                   5.841    1
X5                 X6                 X7                   5.807    1
X1                 X4                 X7                   5.696    1
X1                 X3                 X5                   5.690    1
X2                 X4                 X8                   5.651    1
X1                 X3                 X4                   5.644    1
X3                 X4                 X5                   5.263    1
X1                 X4                 X8                   4.823    1
X3                 X5                 X6                   4.688    1
X0                 X3                 X5                   4.368    1
X0                 X1                 X4                   4.222    1
X2                 X4                 X5                   3.947    1
X1                 X3                 X9                   3.917    1
X0                 X3                 X4                   3.834    1
X2                 X3                 X4                   3.795    1
X4                 X5                 X7                   3.756    1
X2                 X3                 X6                   3.613    1
X0                 X3                 X6                   3.569    1
X1                 X8                 X9                   3.434    1
X1                 X4                 X6                   3.421    1
X5                 X7                 X9                   3.286    1
X3                 X6                 X8                   3.198    1
X0                 X6                 X8                   3.162    1
X4                 X6                 X7                   3.126    1
X6                 X7                 X9                   3.069    1
X2                 X4                 X7                   3.063    1
X1                 X4                 X9                   3.029    1
X2                 X5                 X6                   3.013    1
X4                 X8                 X9                   3.010    1
X0                 X1                 X9                   2.942    1
X2                 X3                 X5                   2.891    1
X0                 X7                 X9                   2.860    1
X2                 X4                 X6                   2.816    1
X1                 X4                 X5                   2.790    1
X4                 X5                 X9                   2.778    1
X4                 X7                 X9                   2.711    1
X4                 X7                 X8                   0        1
X2                 X3                 X8                   0        1
X4                 X6                 X8                   0        1
X0                 X7                 X8                   0        1
X0                 X1                 X8                   0        1
X0                 X4                 X8                   0        1
X1                 X3                 X8                   0        1
X3                 X4                 X8                   0        1
X0                 X1                 X3                   0        1
X3                 X4                 X7                   0        1
