Input File: reformatted-data/train/hibachi-res_DecisionTreeClassifier_RandomForestClassifier-s17417_0.098.txt
Computation options used: -p 999 -r 1427959075 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X6                 X9                 110.509    0.001
X4                 X6                 X9                  87.674    0.001
X2                 X6                 X9                  84.257    0.001
X3                 X6                 X9                  76.237    0.001
X5                 X6                 X9                  75.321    0.001
X6                 X8                 X9                  73.130    0.001
X6                 X7                 X9                  73.124    0.001
X1                 X6                 X9                  71.269    0.001
X0                 X4                 X9                  27.960    0.068
X0                 X5                 X9                  24.690    0.214
X0                 X3                 X9                  21.473    0.516
X0                 X7                 X9                  18.480    0.838
X0                 X2                 X6                  16.732    0.948
X0                 X1                 X9                  15.900    0.972
X1                 X3                 X8                  15.267    0.981
X0                 X1                 X7                  14.700    0.987
X2                 X8                 X9                  14.662    0.989
X0                 X1                 X5                  14.513    0.994
X0                 X2                 X9                  14.309    0.995
X0                 X8                 X9                  14.122    0.996
X2                 X4                 X5                  13.923    0.996
X3                 X4                 X7                  13.725    0.998
X0                 X2                 X5                  13.440    0.998
X1                 X5                 X8                  12.556    1
X0                 X1                 X8                  12.191    1
X1                 X2                 X7                  11.789    1
X0                 X3                 X4                  10.843    1
X3                 X4                 X9                  10.686    1
X2                 X4                 X9                  10.468    1
X4                 X5                 X8                  10.419    1
X4                 X8                 X9                  10.093    1
X1                 X4                 X9                   9.894    1
X4                 X7                 X9                   9.866    1
X5                 X6                 X8                   9.469    1
X2                 X5                 X6                   9.219    1
X0                 X5                 X8                   9.097    1
X0                 X4                 X6                   9.018    1
X1                 X2                 X5                   8.951    1
X1                 X6                 X7                   8.904    1
X3                 X5                 X7                   8.647    1
X2                 X5                 X8                   8.556    1
X1                 X2                 X8                   8.478    1
X0                 X1                 X3                   8.104    1
X0                 X5                 X6                   7.663    1
X1                 X6                 X8                   7.641    1
X1                 X4                 X7                   7.605    1
X1                 X7                 X8                   7.553    1
X3                 X7                 X9                   7.411    1
X3                 X8                 X9                   7.340    1
X4                 X5                 X9                   7.185    1
X4                 X5                 X6                   7.002    1
X0                 X2                 X4                   6.999    1
X0                 X3                 X6                   6.952    1
X2                 X5                 X7                   6.802    1
X0                 X1                 X6                   6.143    1
X2                 X5                 X9                   6.123    1
X2                 X4                 X6                   5.905    1
X1                 X3                 X7                   5.887    1
X2                 X3                 X4                   5.710    1
X4                 X6                 X7                   5.707    1
X2                 X3                 X6                   5.688    1
X2                 X6                 X7                   5.256    1
X1                 X5                 X9                   5.073    1
X1                 X4                 X8                   4.815    1
X2                 X3                 X5                   4.814    1
X3                 X5                 X8                   4.791    1
X3                 X4                 X6                   4.784    1
X0                 X4                 X7                   4.558    1
X3                 X7                 X8                   4.539    1
X0                 X7                 X8                   4.518    1
X3                 X6                 X8                   4.383    1
X1                 X5                 X7                   4.153    1
X1                 X2                 X3                   4.089    1
X0                 X3                 X5                   3.985    1
X3                 X5                 X9                   3.931    1
X1                 X2                 X4                   3.831    1
X0                 X4                 X8                   3.764    1
X0                 X3                 X8                   3.702    1
X2                 X3                 X8                   3.645    1
X0                 X1                 X2                   3.639    1
X2                 X6                 X8                   3.614    1
X0                 X6                 X8                   3.544    1
X1                 X2                 X6                   3.534    1
X5                 X8                 X9                   3.483    1
X2                 X7                 X9                   3.352    1
X5                 X7                 X8                   3.302    1
X0                 X1                 X4                   3.289    1
X0                 X2                 X7                   3.234    1
X0                 X5                 X7                   3.205    1
X2                 X3                 X9                   3.193    1
X1                 X8                 X9                   3.182    1
X7                 X8                 X9                   3.154    1
X5                 X7                 X9                   3.134    1
X2                 X4                 X8                   3.106    1
X1                 X2                 X9                   2.987    1
X1                 X4                 X5                   2.929    1
X0                 X4                 X5                   2.788    1
X3                 X5                 X6                   2.740    1
X2                 X4                 X7                   0        1
X2                 X7                 X8                   0        1
X6                 X7                 X8                   0        1
X3                 X4                 X5                   0        1
X2                 X3                 X7                   0        1
X3                 X4                 X8                   0        1
X0                 X2                 X3                   0        1
X1                 X7                 X9                   0        1
X5                 X6                 X7                   0        1
X0                 X2                 X8                   0        1
X0                 X3                 X7                   0        1
X4                 X7                 X8                   0        1
X4                 X6                 X8                   0        1
X0                 X6                 X7                   0        1
X1                 X5                 X6                   0        1
X4                 X5                 X7                   0        1
X1                 X4                 X6                   0        1
X3                 X6                 X7                   0        1
X1                 X3                 X4                   0        1
X1                 X3                 X5                   0        1
X1                 X3                 X6                   0        1
X1                 X3                 X9                   0        1
