Input File: reformatted-data/train/hibachi-res_DecisionTreeClassifier_MLPClassifier-s34240_0.341.txt
Computation options used: -p 999 -r 1427673356 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X2                 X3                 X6                 74.375     0.001
X2                 X3                 X8                 53.980     0.001
X1                 X2                 X3                 36.664     0.001
X1                 X2                 X6                 34.427     0.003
X1                 X2                 X9                 25.066     0.199
X1                 X2                 X8                 23.726     0.291
X2                 X6                 X8                 22.689     0.391
X1                 X7                 X9                 22.266     0.428
X4                 X6                 X7                 20.978     0.56
X1                 X6                 X8                 20.827     0.574
X2                 X3                 X7                 18.907     0.789
X3                 X6                 X8                 18.094     0.866
X4                 X7                 X8                 17.872     0.881
X0                 X1                 X8                 17.189     0.924
X2                 X3                 X4                 16.901     0.94
X0                 X1                 X9                 16.453     0.955
X2                 X4                 X9                 16.436     0.955
X0                 X1                 X3                 16.085     0.968
X2                 X7                 X9                 16.051     0.968
X1                 X3                 X6                 15.641     0.979
X2                 X3                 X9                 15.382     0.984
X2                 X4                 X7                 15.211     0.986
X1                 X2                 X7                 15.206     0.986
X1                 X6                 X9                 15.011     0.987
X2                 X5                 X6                 14.598     0.991
X3                 X7                 X9                 14.488     0.992
X1                 X2                 X4                 14.377     0.992
X5                 X6                 X7                 14.15      0.996
X1                 X3                 X8                 13.812     0.998
X6                 X7                 X9                 13.748     0.998
X3                 X6                 X9                 13.731     0.998
X0                 X2                 X3                 13.713     0.998
X0                 X5                 X8                 13.662     0.998
X1                 X4                 X9                 12.792     1
X1                 X3                 X9                 12.598     1
X0                 X3                 X6                 12.320     1
X0                 X3                 X7                 11.695     1
X3                 X4                 X7                 11.521     1
X2                 X4                 X5                 11.311     1
X2                 X7                 X8                 11.105     1
X3                 X4                 X6                 11.009     1
X1                 X5                 X7                 10.774     1
X2                 X4                 X6                 10.763     1
X3                 X4                 X8                 10.743     1
X7                 X8                 X9                 10.531     1
X5                 X7                 X8                 10.528     1
X3                 X5                 X7                 10.286     1
X0                 X6                 X8                 10.261     1
X2                 X6                 X9                 10.260     1
X6                 X8                 X9                 10.229     1
X1                 X5                 X9                  9.912     1
X4                 X5                 X6                  9.884     1
X1                 X2                 X5                  9.585     1
X2                 X3                 X5                  9.539     1
X0                 X3                 X9                  9.497     1
X0                 X3                 X4                  9.483     1
X5                 X6                 X9                  9.193     1
X0                 X4                 X9                  9.04      1
X5                 X7                 X9                  9.018     1
X0                 X1                 X2                  8.998     1
X1                 X3                 X7                  8.973     1
X2                 X6                 X7                  8.950     1
X0                 X7                 X8                  8.938     1
X0                 X6                 X7                  8.742     1
X4                 X5                 X7                  8.701     1
X0                 X1                 X7                  8.627     1
X3                 X5                 X6                  8.617     1
X0                 X3                 X8                  8.445     1
X0                 X5                 X9                  8.364     1
X4                 X6                 X8                  8.359     1
X0                 X1                 X5                  8.340     1
X3                 X4                 X5                  8.302     1
X4                 X6                 X9                  8.302     1
X4                 X7                 X9                  8.298     1
X1                 X7                 X8                  8.265     1
X2                 X5                 X9                  8.08      1
X3                 X4                 X9                  7.896     1
X0                 X2                 X9                  7.890     1
X1                 X6                 X7                  7.856     1
X5                 X8                 X9                  7.837     1
X1                 X4                 X5                  7.597     1
X6                 X7                 X8                  7.416     1
X2                 X5                 X8                  7.277     1
X2                 X5                 X7                  7.185     1
X3                 X7                 X8                  6.958     1
X0                 X7                 X9                  6.733     1
X1                 X4                 X7                  6.528     1
X0                 X3                 X5                  6.493     1
X0                 X2                 X4                  6.481     1
X4                 X5                 X8                  6.382     1
X2                 X4                 X8                  6.065     1
X0                 X2                 X6                  5.994     1
X5                 X6                 X8                  5.319     1
X1                 X5                 X8                  5.272     1
X1                 X8                 X9                  5.106     1
X1                 X3                 X4                  4.758     1
X3                 X5                 X8                  4.709     1
X0                 X2                 X8                  4.591     1
X3                 X6                 X7                  4.281     1
X0                 X5                 X6                  3.883     1
X3                 X5                 X9                  3.791     1
X0                 X4                 X8                  3.774     1
X1                 X4                 X8                  3.637     1
X0                 X1                 X4                  3.625     1
X0                 X5                 X7                  3.623     1
X1                 X4                 X6                  3.619     1
X3                 X8                 X9                  3.584     1
X4                 X5                 X9                  3.407     1
X0                 X4                 X7                  3.284     1
X0                 X1                 X6                  3.234     1
X0                 X2                 X5                  2.945     1
X0                 X4                 X6                  2.930     1
X0                 X2                 X7                  2.907     1
X0                 X6                 X9                  2.764     1
X4                 X8                 X9                  0         1
X1                 X5                 X6                  0         1
X0                 X8                 X9                  0         1
X0                 X4                 X5                  0         1
X2                 X8                 X9                  0         1
X1                 X3                 X5                  0         1
