Input File: reformatted-data/train/hibachi-res_XGBClassifier_LogisticRegression-s23209_0.656.txt
Computation options used: -p 999 -r 1479724635 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X5                 X7                 X8                 349.472    0.001
X0                 X5                 X8                 344.283    0.001
X3                 X5                 X8                 336.938    0.001
X5                 X6                 X8                 336.212    0.001
X2                 X5                 X8                 332.947    0.001
X5                 X8                 X9                 320.058    0.001
X4                 X5                 X8                 319.664    0.001
X1                 X5                 X8                 311.391    0.001
X4                 X6                 X8                  22.094    0.463
X6                 X7                 X8                  19.203    0.767
X2                 X3                 X5                  19.025    0.793
X4                 X7                 X8                  18.52     0.837
X2                 X4                 X7                  16.992    0.938
X0                 X2                 X7                  16.860    0.944
X1                 X5                 X6                  16.134    0.972
X0                 X1                 X4                  15.939    0.979
X3                 X4                 X9                  15.92     0.98
X1                 X4                 X6                  15.327    0.991
X1                 X7                 X8                  15.229    0.991
X2                 X6                 X8                  15.160    0.991
X0                 X7                 X8                  14.920    0.993
X7                 X8                 X9                  14.875    0.993
X0                 X2                 X4                  14.781    0.993
X2                 X3                 X6                  14.762    0.993
X1                 X6                 X8                  14.748    0.993
X1                 X3                 X8                  14.164    0.998
X0                 X1                 X3                  13.294    0.999
X1                 X4                 X9                  12.805    1
X0                 X4                 X9                  12.337    1
X3                 X6                 X9                  12.096    1
X3                 X6                 X8                  12.056    1
X6                 X8                 X9                  12.009    1
X3                 X7                 X8                  11.561    1
X0                 X1                 X8                  11.420    1
X0                 X2                 X6                  11.323    1
X3                 X4                 X7                  11.190    1
X2                 X5                 X6                  11.110    1
X0                 X4                 X7                  11.050    1
X2                 X7                 X8                  10.881    1
X0                 X6                 X8                  10.817    1
X0                 X6                 X7                  10.791    1
X0                 X1                 X5                  10.750    1
X0                 X2                 X5                  10.539    1
X2                 X3                 X7                  10.400    1
X1                 X6                 X9                  10.213    1
X1                 X4                 X7                  10.114    1
X1                 X4                 X8                  10.094    1
X1                 X2                 X5                   9.921    1
X2                 X4                 X6                   9.828    1
X1                 X3                 X6                   9.671    1
X1                 X6                 X7                   9.382    1
X0                 X3                 X7                   9.273    1
X1                 X3                 X4                   8.933    1
X2                 X3                 X4                   8.321    1
X2                 X6                 X9                   7.913    1
X1                 X2                 X4                   7.895    1
X2                 X4                 X5                   7.864    1
X2                 X6                 X7                   7.744    1
X2                 X7                 X9                   7.386    1
X4                 X8                 X9                   7.373    1
X0                 X2                 X3                   7.277    1
X0                 X1                 X7                   7.220    1
X1                 X7                 X9                   6.741    1
X2                 X3                 X9                   6.533    1
X0                 X1                 X2                   6.504    1
X3                 X5                 X9                   6.452    1
X0                 X4                 X8                   6.261    1
X0                 X3                 X4                   6.220    1
X3                 X4                 X6                   6.104    1
X0                 X3                 X8                   6.093    1
X1                 X8                 X9                   6.033    1
X1                 X4                 X5                   5.816    1
X2                 X5                 X9                   5.701    1
X3                 X6                 X7                   5.406    1
X1                 X2                 X7                   5.405    1
X5                 X6                 X7                   5.391    1
X0                 X2                 X9                   5.370    1
X4                 X7                 X9                   5.228    1
X0                 X1                 X9                   5.111    1
X3                 X4                 X8                   5.017    1
X2                 X4                 X9                   4.934    1
X4                 X6                 X7                   4.733    1
X1                 X3                 X5                   4.615    1
X5                 X7                 X9                   4.573    1
X0                 X6                 X9                   4.511    1
X0                 X4                 X6                   4.055    1
X0                 X2                 X8                   3.932    1
X2                 X4                 X8                   3.917    1
X3                 X5                 X6                   3.881    1
X1                 X5                 X9                   3.632    1
X0                 X1                 X6                   3.566    1
X0                 X3                 X9                   3.544    1
X1                 X3                 X9                   3.512    1
X4                 X5                 X9                   3.500    1
X2                 X8                 X9                   3.458    1
X1                 X2                 X9                   3.450    1
X1                 X3                 X7                   3.378    1
X0                 X5                 X6                   3.376    1
X0                 X3                 X6                   3.304    1
X0                 X5                 X9                   3.296    1
X3                 X5                 X7                   3.295    1
X2                 X3                 X8                   3.251    1
X3                 X4                 X5                   3.146    1
X0                 X7                 X9                   3.113    1
X2                 X5                 X7                   2.998    1
X1                 X2                 X3                   0        1
X0                 X8                 X9                   0        1
X6                 X7                 X9                   0        1
X1                 X2                 X6                   0        1
X5                 X6                 X9                   0        1
X0                 X5                 X7                   0        1
X1                 X5                 X7                   0        1
X1                 X2                 X8                   0        1
X4                 X6                 X9                   0        1
X0                 X4                 X5                   0        1
X0                 X3                 X5                   0        1
X4                 X5                 X7                   0        1
X4                 X5                 X6                   0        1
X3                 X8                 X9                   0        1
X3                 X7                 X9                   0        1
