Input File: reformatted-data/train/hibachi-res_XGBClassifier_MLPClassifier-s71757_0.300.txt
Computation options used: -p 999 -r 1480884318 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X5                 X8                 83.251     0.001
X1                 X5                 X8                 43.925     0.001
X0                 X5                 X9                 43.327     0.001
X5                 X8                 X9                 41.637     0.001
X1                 X5                 X9                 39.257     0.001
X0                 X2                 X8                 38.856     0.001
X2                 X5                 X8                 37.614     0.002
X5                 X7                 X9                 36.187     0.002
X0                 X2                 X9                 30.270     0.028
X5                 X7                 X8                 30.127     0.028
X1                 X2                 X8                 25.049     0.181
X2                 X5                 X9                 24.652     0.216
X0                 X1                 X8                 24.58      0.219
X4                 X5                 X8                 22.371     0.414
X3                 X5                 X8                 21.603     0.49
X5                 X6                 X8                 21.278     0.523
X1                 X2                 X5                 19.382     0.73
X5                 X6                 X9                 19.355     0.73
X0                 X7                 X9                 19.317     0.734
X2                 X4                 X8                 19.197     0.743
X0                 X1                 X2                 18.873     0.78
X1                 X5                 X6                 17.626     0.892
X1                 X4                 X8                 17.549     0.899
X4                 X5                 X9                 17.485     0.904
X2                 X8                 X9                 17.035     0.933
X3                 X5                 X9                 17.002     0.936
X0                 X1                 X5                 16.807     0.943
X1                 X8                 X9                 16.575     0.951
X0                 X8                 X9                 16.253     0.963
X0                 X2                 X6                 15.652     0.982
X2                 X3                 X8                 15.257     0.984
X0                 X3                 X5                 14.803     0.988
X7                 X8                 X9                 14.660     0.988
X0                 X2                 X5                 14.580     0.989
X0                 X4                 X8                 14.377     0.99
X0                 X3                 X8                 13.935     0.991
X1                 X6                 X8                 13.726     0.992
X3                 X8                 X9                 13.632     0.993
X2                 X6                 X8                 13.320     0.994
X0                 X5                 X6                 13.211     0.996
X0                 X6                 X8                 13.036     0.998
X1                 X4                 X5                 12.904     0.999
X1                 X4                 X7                 12.696     1
X0                 X7                 X8                 12.627     1
X2                 X7                 X8                 12.416     1
X3                 X4                 X8                 11.834     1
X4                 X7                 X9                 11.798     1
X4                 X8                 X9                 11.757     1
X1                 X3                 X5                 11.744     1
X2                 X4                 X7                 11.675     1
X3                 X4                 X5                 11.272     1
X0                 X4                 X9                 11.197     1
X0                 X2                 X4                 11.095     1
X2                 X4                 X6                 10.944     1
X0                 X3                 X7                 10.929     1
X1                 X5                 X7                 10.740     1
X2                 X7                 X9                 10.451     1
X4                 X5                 X6                 10.005     1
X0                 X4                 X7                  9.875     1
X1                 X7                 X8                  9.859     1
X3                 X7                 X8                  9.628     1
X1                 X3                 X6                  9.331     1
X0                 X5                 X7                  9.325     1
X1                 X4                 X6                  9.245     1
X1                 X6                 X7                  8.805     1
X0                 X4                 X5                  8.741     1
X1                 X7                 X9                  8.458     1
X0                 X1                 X9                  8.271     1
X1                 X4                 X9                  8.167     1
X3                 X6                 X7                  8.058     1
X0                 X2                 X7                  7.808     1
X2                 X3                 X4                  7.720     1
X1                 X3                 X4                  7.711     1
X1                 X2                 X6                  7.514     1
X0                 X1                 X4                  7.338     1
X2                 X6                 X9                  7.196     1
X3                 X4                 X7                  7.114     1
X0                 X6                 X9                  6.989     1
X3                 X7                 X9                  6.570     1
X1                 X2                 X4                  6.446     1
X0                 X1                 X7                  6.406     1
X4                 X5                 X7                  6.234     1
X0                 X1                 X6                  6.199     1
X4                 X6                 X9                  5.985     1
X0                 X3                 X9                  5.984     1
X3                 X4                 X9                  5.791     1
X2                 X4                 X5                  5.710     1
X4                 X7                 X8                  5.697     1
X2                 X6                 X7                  5.466     1
X6                 X8                 X9                  5.386     1
X3                 X6                 X9                  5.361     1
X0                 X2                 X3                  5.301     1
X0                 X3                 X4                  5.136     1
X1                 X6                 X9                  5.036     1
X1                 X2                 X9                  5.027     1
X2                 X4                 X9                  4.636     1
X5                 X6                 X7                  4.251     1
X4                 X6                 X8                  3.958     1
X6                 X7                 X9                  3.761     1
X0                 X4                 X6                  3.760     1
X1                 X3                 X8                  3.751     1
X3                 X4                 X6                  3.656     1
X3                 X6                 X8                  3.641     1
X2                 X3                 X5                  3.585     1
X1                 X2                 X7                  3.488     1
X0                 X6                 X7                  3.469     1
X6                 X7                 X8                  3.459     1
X2                 X3                 X6                  3.448     1
X1                 X3                 X7                  3.358     1
X3                 X5                 X6                  3.22      1
X4                 X6                 X7                  3.081     1
X2                 X5                 X6                  2.963     1
X2                 X5                 X7                  2.936     1
X2                 X3                 X7                  2.865     1
X3                 X5                 X7                  0         1
X0                 X3                 X6                  0         1
X2                 X3                 X9                  0         1
X1                 X3                 X9                  0         1
X1                 X2                 X3                  0         1
X0                 X1                 X3                  0         1
