Input File: reformatted-data/train/hibachi-res_XGBClassifier_GradientBoostingClassifier-s34490_0.410.txt
Computation options used: -p 999 -r 1478262426 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X5                 X6                 X9                 796.146    0.001
X1                 X5                 X8                  20.103    0.659
X1                 X8                 X9                  19.174    0.768
X0                 X2                 X9                  16.805    0.94
X5                 X7                 X8                  13.397    1
X1                 X4                 X8                  13.368    1
X3                 X6                 X9                  13.328    1
X0                 X6                 X7                  12.474    1
X1                 X3                 X6                  11.85     1
X2                 X3                 X6                  11.838    1
X0                 X1                 X8                  11.799    1
X0                 X4                 X9                  11.593    1
X2                 X6                 X9                  11.533    1
X1                 X6                 X8                  11.263    1
X1                 X2                 X8                  11.233    1
X3                 X6                 X7                  11.021    1
X3                 X8                 X9                  10.426    1
X2                 X8                 X9                  10.369    1
X0                 X3                 X6                  10.290    1
X3                 X5                 X9                   9.544    1
X3                 X6                 X8                   9.355    1
X4                 X8                 X9                   9.287    1
X3                 X5                 X6                   8.963    1
X5                 X8                 X9                   8.923    1
X3                 X4                 X6                   8.699    1
X1                 X7                 X9                   8.670    1
X0                 X1                 X9                   8.513    1
X0                 X3                 X9                   8.365    1
X1                 X3                 X8                   8.130    1
X3                 X4                 X8                   7.748    1
X1                 X3                 X9                   7.717    1
X1                 X4                 X6                   7.672    1
X4                 X7                 X8                   7.444    1
X1                 X2                 X5                   7.331    1
X1                 X6                 X9                   7.282    1
X4                 X7                 X9                   7.261    1
X2                 X3                 X8                   7.179    1
X2                 X7                 X9                   7.032    1
X2                 X3                 X7                   6.932    1
X1                 X3                 X5                   6.875    1
X0                 X7                 X9                   6.765    1
X0                 X5                 X9                   6.728    1
X1                 X5                 X7                   6.634    1
X2                 X4                 X8                   6.631    1
X6                 X7                 X9                   6.446    1
X0                 X6                 X9                   6.376    1
X7                 X8                 X9                   6.331    1
X1                 X2                 X7                   6.201    1
X0                 X4                 X8                   6.200    1
X6                 X8                 X9                   6.186    1
X4                 X5                 X9                   6.175    1
X4                 X5                 X6                   5.893    1
X2                 X4                 X9                   5.673    1
X0                 X2                 X6                   5.669    1
X0                 X8                 X9                   5.426    1
X5                 X7                 X9                   5.337    1
X2                 X5                 X8                   5.308    1
X0                 X2                 X8                   5.041    1
X1                 X7                 X8                   5.017    1
X5                 X6                 X8                   4.926    1
X2                 X3                 X4                   4.819    1
X0                 X1                 X7                   4.687    1
X2                 X7                 X8                   4.669    1
X1                 X5                 X6                   4.537    1
X2                 X4                 X6                   4.532    1
X4                 X6                 X9                   4.524    1
X1                 X4                 X9                   4.384    1
X2                 X6                 X8                   4.347    1
X0                 X1                 X3                   4.256    1
X3                 X4                 X9                   4.25     1
X5                 X6                 X7                   4.079    1
X1                 X6                 X7                   4.052    1
X4                 X6                 X7                   4.012    1
X0                 X5                 X8                   3.957    1
X0                 X7                 X8                   3.889    1
X2                 X3                 X9                   3.847    1
X1                 X3                 X4                   3.815    1
X1                 X3                 X7                   3.769    1
X4                 X5                 X8                   3.660    1
X0                 X4                 X5                   3.631    1
X3                 X5                 X8                   3.560    1
X3                 X7                 X9                   3.490    1
X4                 X5                 X7                   3.471    1
X2                 X4                 X5                   3.345    1
X6                 X7                 X8                   3.294    1
X0                 X3                 X4                   3.237    1
X0                 X3                 X5                   3.217    1
X2                 X6                 X7                   3.190    1
X1                 X2                 X9                   3.178    1
X3                 X4                 X5                   3.172    1
X0                 X5                 X6                   3.167    1
X0                 X2                 X7                   3.124    1
X1                 X2                 X3                   3.015    1
X0                 X1                 X6                   3.011    1
X0                 X3                 X7                   3.000    1
X3                 X5                 X7                   2.985    1
X4                 X6                 X8                   2.963    1
X0                 X4                 X6                   2.815    1
X3                 X7                 X8                   2.755    1
X0                 X2                 X4                   2.746    1
X0                 X6                 X8                   2.719    1
X0                 X1                 X2                   0        1
X1                 X4                 X5                   0        1
X1                 X4                 X7                   0        1
X1                 X2                 X6                   0        1
X0                 X1                 X4                   0        1
X1                 X2                 X4                   0        1
X0                 X1                 X5                   0        1
X1                 X5                 X9                   0        1
X2                 X3                 X5                   0        1
X0                 X5                 X7                   0        1
X0                 X2                 X3                   0        1
X2                 X4                 X7                   0        1
X2                 X5                 X6                   0        1
X2                 X5                 X7                   0        1
X2                 X5                 X9                   0        1
X0                 X4                 X7                   0        1
X0                 X3                 X8                   0        1
X0                 X2                 X5                   0        1
X3                 X4                 X7                   0        1
