Input File: reformatted-data/train/hibachi-res_LogisticRegression_BernoulliNB-s90764_0.400.txt
Computation options used: -p 999 -r 1456060379 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X3                 X6                 X8                 150.976    0.001
X3                 X5                 X6                  74.660    0.001
X3                 X6                 X7                  68.331    0.001
X3                 X4                 X6                  64.854    0.001
X2                 X3                 X6                  60.022    0.001
X3                 X6                 X9                  47.615    0.001
X0                 X3                 X6                  40.038    0.001
X1                 X3                 X6                  39.738    0.001
X1                 X3                 X7                  15.414    0.987
X0                 X1                 X4                  15.216    0.989
X0                 X4                 X9                  14.699    0.995
X0                 X1                 X8                  14.345    0.999
X0                 X3                 X4                  14.104    1
X5                 X7                 X9                  12.786    1
X0                 X4                 X8                  12.562    1
X0                 X4                 X5                  12.452    1
X1                 X3                 X9                  11.121    1
X2                 X5                 X9                  11.067    1
X2                 X5                 X7                  10.815    1
X4                 X5                 X6                  10.676    1
X0                 X4                 X6                  10.452    1
X1                 X4                 X7                  10.379    1
X0                 X3                 X8                  10.297    1
X1                 X2                 X5                  10.137    1
X6                 X8                 X9                  10.133    1
X0                 X5                 X7                   9.978    1
X4                 X6                 X7                   9.795    1
X1                 X4                 X5                   9.583    1
X0                 X4                 X7                   9.315    1
X2                 X6                 X7                   9.283    1
X1                 X2                 X3                   9.260    1
X4                 X5                 X8                   8.933    1
X1                 X3                 X4                   8.884    1
X0                 X2                 X9                   8.555    1
X0                 X1                 X3                   8.256    1
X4                 X5                 X9                   7.934    1
X0                 X2                 X6                   7.930    1
X4                 X6                 X9                   7.838    1
X3                 X8                 X9                   7.809    1
X4                 X5                 X7                   7.751    1
X0                 X7                 X8                   7.731    1
X0                 X1                 X7                   7.704    1
X1                 X4                 X9                   7.483    1
X0                 X3                 X7                   7.476    1
X1                 X4                 X8                   7.468    1
X2                 X4                 X5                   7.448    1
X2                 X3                 X8                   7.446    1
X1                 X3                 X8                   7.412    1
X3                 X4                 X7                   7.343    1
X0                 X5                 X8                   7.335    1
X4                 X6                 X8                   7.301    1
X3                 X4                 X8                   7.270    1
X0                 X1                 X5                   7.228    1
X0                 X2                 X4                   7.036    1
X2                 X4                 X9                   6.978    1
X2                 X6                 X9                   6.963    1
X0                 X3                 X5                   6.875    1
X0                 X2                 X8                   6.719    1
X3                 X4                 X5                   6.694    1
X2                 X4                 X8                   6.473    1
X3                 X5                 X9                   6.393    1
X0                 X1                 X9                   6.146    1
X3                 X5                 X8                   6.105    1
X6                 X7                 X9                   6.103    1
X0                 X6                 X9                   5.953    1
X0                 X2                 X5                   5.849    1
X2                 X7                 X9                   5.695    1
X2                 X3                 X5                   5.602    1
X3                 X7                 X8                   5.562    1
X5                 X8                 X9                   5.455    1
X3                 X7                 X9                   5.331    1
X3                 X4                 X9                   5.226    1
X1                 X2                 X4                   5.153    1
X1                 X6                 X9                   5.018    1
X7                 X8                 X9                   4.999    1
X3                 X5                 X7                   4.975    1
X0                 X1                 X6                   4.938    1
X2                 X3                 X7                   4.789    1
X1                 X5                 X7                   4.773    1
X0                 X8                 X9                   4.745    1
X5                 X6                 X9                   4.630    1
X0                 X5                 X9                   4.504    1
X6                 X7                 X8                   4.229    1
X0                 X1                 X2                   4.219    1
X0                 X5                 X6                   4.168    1
X4                 X7                 X9                   4.136    1
X0                 X3                 X9                   4.056    1
X1                 X2                 X7                   4.047    1
X1                 X6                 X8                   3.941    1
X1                 X2                 X8                   3.846    1
X1                 X5                 X9                   3.841    1
X1                 X2                 X9                   3.716    1
X2                 X4                 X7                   3.714    1
X2                 X3                 X4                   3.521    1
X1                 X5                 X8                   3.299    1
X4                 X8                 X9                   3.294    1
X0                 X2                 X3                   3.252    1
X5                 X6                 X7                   3.196    1
X2                 X7                 X8                   3.156    1
X1                 X8                 X9                   2.870    1
X4                 X7                 X8                   2.845    1
X2                 X4                 X6                   2.807    1
X0                 X2                 X7                   2.761    1
X2                 X5                 X6                   0        1
X1                 X6                 X7                   0        1
X1                 X5                 X6                   0        1
X2                 X5                 X8                   0        1
X5                 X7                 X8                   0        1
X2                 X3                 X9                   0        1
X5                 X6                 X8                   0        1
X1                 X4                 X6                   0        1
X1                 X3                 X5                   0        1
X2                 X6                 X8                   0        1
X1                 X7                 X8                   0        1
X1                 X7                 X9                   0        1
X0                 X6                 X7                   0        1
X0                 X6                 X8                   0        1
X0                 X7                 X9                   0        1
X2                 X8                 X9                   0        1
X1                 X2                 X6                   0        1
