Input File: reformatted-data/train/hibachi-res_ExtraTreesClassifier_KNeighborsClassifier-s24174_0.476.txt
Computation options used: -p 999 -r 1432328895 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X1                 X5                 130.117    0.001
X0                 X1                 X7                  93.547    0.001
X0                 X5                 X7                  83.557    0.001
X0                 X3                 X7                  46.789    0.001
X0                 X2                 X7                  43.234    0.001
X0                 X7                 X8                  41.745    0.001
X0                 X7                 X9                  41.414    0.001
X0                 X6                 X7                  41.134    0.001
X0                 X4                 X7                  37.116    0.001
X1                 X6                 X9                  21.178    0.501
X4                 X6                 X9                  19.489    0.728
X6                 X7                 X9                  18.919    0.788
X1                 X3                 X9                  18.631    0.818
X0                 X4                 X5                  17.060    0.93
X4                 X5                 X9                  16.465    0.954
X2                 X6                 X9                  16.454    0.954
X3                 X5                 X9                  15.627    0.982
X3                 X4                 X5                  15.053    0.99
X5                 X6                 X9                  14.499    0.995
X1                 X2                 X8                  14.409    0.999
X3                 X4                 X9                  14.318    0.999
X4                 X8                 X9                  12.646    1
X3                 X8                 X9                  12.598    1
X0                 X1                 X2                  12.567    1
X2                 X3                 X9                  11.955    1
X0                 X4                 X8                  11.926    1
X7                 X8                 X9                  11.753    1
X1                 X3                 X6                  11.668    1
X2                 X3                 X7                  11.516    1
X1                 X7                 X9                  11.398    1
X6                 X8                 X9                  11.342    1
X3                 X6                 X9                  11.081    1
X0                 X5                 X8                  10.951    1
X0                 X1                 X3                  10.574    1
X2                 X7                 X9                  10.452    1
X3                 X7                 X9                  10.278    1
X0                 X6                 X9                  10.197    1
X3                 X6                 X7                  10.123    1
X0                 X1                 X6                   9.505    1
X1                 X6                 X8                   9.231    1
X5                 X6                 X7                   8.798    1
X0                 X2                 X8                   8.755    1
X0                 X6                 X8                   8.625    1
X5                 X7                 X9                   8.151    1
X5                 X6                 X8                   8.065    1
X0                 X2                 X5                   8.048    1
X0                 X5                 X9                   7.959    1
X0                 X2                 X3                   7.948    1
X4                 X7                 X9                   7.868    1
X6                 X7                 X8                   7.815    1
X0                 X5                 X6                   7.655    1
X0                 X1                 X9                   7.557    1
X0                 X4                 X9                   7.429    1
X1                 X6                 X7                   7.241    1
X1                 X3                 X5                   7.240    1
X0                 X2                 X9                   7.150    1
X1                 X4                 X9                   7.088    1
X1                 X5                 X6                   7.076    1
X0                 X1                 X8                   6.979    1
X1                 X3                 X7                   6.951    1
X1                 X5                 X7                   6.908    1
X4                 X6                 X7                   6.797    1
X1                 X2                 X3                   6.637    1
X0                 X3                 X5                   6.485    1
X4                 X5                 X7                   6.467    1
X0                 X3                 X8                   6.197    1
X0                 X8                 X9                   6.063    1
X0                 X4                 X6                   5.911    1
X0                 X2                 X4                   5.898    1
X1                 X3                 X4                   5.866    1
X2                 X3                 X5                   5.832    1
X0                 X3                 X4                   5.797    1
X1                 X5                 X9                   5.734    1
X1                 X3                 X8                   5.330    1
X2                 X5                 X7                   5.125    1
X3                 X5                 X8                   5.070    1
X2                 X8                 X9                   4.989    1
X1                 X4                 X6                   4.883    1
X3                 X4                 X6                   4.748    1
X3                 X5                 X6                   4.577    1
X2                 X4                 X5                   4.511    1
X2                 X4                 X9                   4.502    1
X4                 X6                 X8                   4.443    1
X1                 X7                 X8                   4.387    1
X1                 X4                 X5                   4.299    1
X2                 X7                 X8                   4.284    1
X0                 X3                 X6                   4.092    1
X2                 X4                 X7                   4.080    1
X0                 X3                 X9                   4.038    1
X2                 X4                 X6                   4.033    1
X3                 X4                 X7                   3.938    1
X2                 X4                 X8                   3.804    1
X1                 X5                 X8                   3.783    1
X3                 X4                 X8                   3.648    1
X2                 X6                 X7                   3.623    1
X2                 X3                 X6                   3.550    1
X1                 X2                 X9                   3.545    1
X3                 X5                 X7                   3.436    1
X2                 X3                 X4                   3.43     1
X0                 X1                 X4                   3.389    1
X1                 X4                 X8                   3.337    1
X2                 X3                 X8                   3.220    1
X1                 X2                 X5                   3.171    1
X1                 X2                 X7                   3.153    1
X4                 X7                 X8                   3.145    1
X1                 X8                 X9                   3.119    1
X5                 X7                 X8                   3.098    1
X3                 X6                 X8                   3.024    1
X1                 X2                 X6                   2.980    1
X1                 X2                 X4                   2.965    1
X4                 X5                 X6                   2.779    1
X2                 X5                 X6                   0        1
X1                 X4                 X7                   0        1
X2                 X6                 X8                   0        1
X2                 X5                 X9                   0        1
X5                 X8                 X9                   0        1
X2                 X5                 X8                   0        1
X0                 X2                 X6                   0        1
X3                 X7                 X8                   0        1
X4                 X5                 X8                   0        1
