Input File: reformatted-data/train/hibachi-res_LogisticRegression_GaussianNB-s24988_0.033.txt
Computation options used: -p 999 -r 1458094026 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X1                 X4                 83.99      0.001
X1                 X4                 X6                 82.299     0.001
X0                 X1                 X6                 44.056     0.001
X1                 X4                 X5                 41.940     0.001
X1                 X4                 X7                 41.706     0.001
X1                 X4                 X8                 40.002     0.001
X1                 X3                 X4                 38.478     0.002
X0                 X1                 X5                 35.685     0.004
X0                 X1                 X9                 34.508     0.006
X1                 X4                 X9                 32.414     0.012
X0                 X1                 X2                 31.990     0.014
X1                 X6                 X8                 31.922     0.014
X1                 X3                 X6                 30.408     0.024
X1                 X2                 X6                 29.870     0.033
X1                 X6                 X9                 28.405     0.055
X1                 X5                 X6                 28.278     0.055
X0                 X1                 X7                 26.429     0.098
X0                 X1                 X8                 26.099     0.11
X1                 X2                 X4                 25.250     0.138
X0                 X1                 X3                 24.682     0.165
X1                 X6                 X7                 23.194     0.265
X0                 X2                 X7                 16.797     0.932
X1                 X5                 X7                 16.771     0.932
X0                 X2                 X3                 16.084     0.961
X5                 X8                 X9                 14.888     0.99
X0                 X5                 X8                 14.710     0.992
X3                 X5                 X9                 14.247     0.996
X0                 X2                 X4                 14.205     0.996
X4                 X8                 X9                 13.677     0.997
X0                 X3                 X5                 13.656     0.997
X6                 X7                 X9                 13.488     0.998
X6                 X8                 X9                 13.430     0.998
X0                 X5                 X6                 13.055     0.998
X0                 X4                 X9                 12.847     0.999
X3                 X8                 X9                 12.617     1
X0                 X2                 X6                 11.872     1
X1                 X8                 X9                 11.244     1
X0                 X2                 X8                 11.146     1
X0                 X8                 X9                 10.808     1
X0                 X6                 X7                 10.698     1
X3                 X5                 X8                 10.532     1
X5                 X7                 X9                 10.411     1
X0                 X4                 X6                 10.297     1
X2                 X3                 X4                 10.117     1
X0                 X4                 X7                  9.757     1
X0                 X2                 X9                  9.697     1
X3                 X7                 X9                  9.445     1
X3                 X6                 X7                  9.273     1
X0                 X4                 X8                  9.214     1
X7                 X8                 X9                  9.046     1
X0                 X3                 X4                  9         1
X4                 X5                 X6                  8.752     1
X1                 X5                 X8                  8.728     1
X2                 X7                 X9                  8.421     1
X4                 X7                 X9                  8.389     1
X3                 X5                 X6                  8.319     1
X4                 X6                 X7                  8.312     1
X4                 X5                 X9                  8.194     1
X5                 X6                 X8                  8.093     1
X2                 X8                 X9                  7.955     1
X2                 X5                 X8                  7.818     1
X1                 X5                 X9                  7.800     1
X2                 X6                 X9                  7.567     1
X0                 X7                 X9                  7.255     1
X1                 X7                 X8                  7.246     1
X3                 X6                 X9                  7.224     1
X0                 X3                 X9                  7.069     1
X0                 X7                 X8                  7.025     1
X0                 X3                 X8                  6.790     1
X0                 X2                 X5                  6.654     1
X1                 X2                 X8                  6.571     1
X2                 X3                 X7                  6.570     1
X3                 X7                 X8                  6.563     1
X2                 X6                 X7                  6.493     1
X3                 X4                 X8                  6.444     1
X4                 X7                 X8                  6.425     1
X1                 X2                 X3                  6.411     1
X1                 X3                 X5                  6.212     1
X3                 X4                 X7                  6.115     1
X2                 X5                 X6                  5.927     1
X2                 X3                 X8                  5.821     1
X2                 X5                 X7                  5.574     1
X0                 X4                 X5                  5.562     1
X2                 X4                 X6                  5.515     1
X2                 X3                 X9                  4.894     1
X3                 X6                 X8                  4.791     1
X5                 X6                 X9                  4.704     1
X1                 X7                 X9                  4.703     1
X1                 X2                 X9                  4.668     1
X2                 X4                 X5                  4.394     1
X0                 X3                 X7                  4.351     1
X4                 X5                 X7                  4.307     1
X5                 X6                 X7                  4.282     1
X0                 X6                 X8                  4.212     1
X4                 X6                 X9                  4.135     1
X4                 X5                 X8                  4.103     1
X1                 X3                 X7                  4.019     1
X1                 X2                 X5                  3.96      1
X0                 X5                 X9                  3.872     1
X3                 X4                 X6                  3.684     1
X0                 X3                 X6                  3.669     1
X1                 X3                 X9                  3.441     1
X2                 X3                 X5                  3.438     1
X3                 X4                 X9                  3.403     1
X0                 X5                 X7                  3.401     1
X2                 X4                 X8                  3.18      1
X4                 X6                 X8                  3.158     1
X2                 X3                 X6                  3.11      1
X2                 X7                 X8                  3.067     1
X0                 X6                 X9                  3.018     1
X3                 X5                 X7                  2.878     1
X5                 X7                 X8                  2.870     1
X1                 X3                 X8                  2.870     1
X6                 X7                 X8                  2.711     1
X2                 X5                 X9                  0         1
X3                 X4                 X5                  0         1
X1                 X2                 X7                  0         1
X2                 X4                 X7                  0         1
X2                 X6                 X8                  0         1
X2                 X4                 X9                  0         1
