Input File: reformatted-data/train/hibachi-res_GradientBoostingClassifier_RandomForestClassifier-s35883_0.340.txt
Computation options used: -p 999 -r 1447908984 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X2                 X5                 X8                 780.329    0.001
X3                 X8                 X9                  22.87     0.354
X5                 X7                 X8                  18.563    0.831
X2                 X4                 X9                  16.648    0.959
X2                 X8                 X9                  16.616    0.964
X4                 X7                 X8                  16.058    0.977
X3                 X7                 X9                  15.576    0.986
X2                 X3                 X9                  15.413    0.987
X0                 X2                 X5                  15.157    0.991
X0                 X5                 X6                  14.502    0.995
X3                 X4                 X9                  14.177    0.999
X1                 X4                 X9                  13.913    0.999
X0                 X4                 X9                  13.840    0.999
X4                 X6                 X9                  13.479    0.999
X1                 X5                 X9                  13.405    0.999
X5                 X7                 X9                  13.400    0.999
X1                 X3                 X9                  13.168    0.999
X2                 X4                 X5                  12.025    1
X0                 X1                 X3                  12.015    1
X1                 X3                 X4                  11.845    1
X0                 X1                 X4                  11.758    1
X3                 X5                 X8                  11.460    1
X0                 X5                 X9                  11.438    1
X2                 X5                 X6                  11.254    1
X3                 X7                 X8                  11.253    1
X1                 X3                 X7                  11.224    1
X5                 X6                 X7                  11.132    1
X1                 X4                 X6                  11.033    1
X2                 X3                 X5                  11.002    1
X2                 X7                 X9                  10.785    1
X4                 X6                 X8                  10.691    1
X0                 X7                 X9                  10.589    1
X3                 X5                 X7                  10.425    1
X0                 X6                 X8                  10.342    1
X0                 X2                 X3                  10.175    1
X0                 X5                 X8                  10.168    1
X1                 X3                 X5                  10.138    1
X0                 X4                 X7                  10.121    1
X4                 X7                 X9                  10.111    1
X3                 X6                 X7                   9.964    1
X2                 X6                 X9                   9.686    1
X7                 X8                 X9                   9.409    1
X4                 X5                 X9                   9.259    1
X1                 X2                 X3                   8.980    1
X1                 X6                 X9                   8.843    1
X2                 X3                 X8                   8.788    1
X0                 X4                 X5                   8.670    1
X1                 X7                 X9                   8.644    1
X5                 X8                 X9                   8.530    1
X2                 X7                 X8                   8.499    1
X0                 X7                 X8                   8.279    1
X4                 X5                 X8                   8.180    1
X2                 X3                 X7                   8.148    1
X4                 X5                 X6                   8.061    1
X1                 X7                 X8                   7.915    1
X3                 X6                 X9                   7.894    1
X4                 X5                 X7                   7.788    1
X1                 X8                 X9                   7.763    1
X0                 X4                 X8                   7.760    1
X1                 X6                 X7                   7.683    1
X0                 X2                 X9                   7.66     1
X2                 X4                 X8                   7.651    1
X0                 X3                 X7                   7.427    1
X6                 X7                 X8                   7.369    1
X4                 X6                 X7                   7.325    1
X0                 X2                 X4                   7.282    1
X0                 X1                 X7                   7.171    1
X1                 X2                 X9                   7.150    1
X0                 X3                 X5                   7.015    1
X3                 X4                 X6                   6.993    1
X0                 X1                 X8                   6.795    1
X2                 X5                 X7                   6.657    1
X2                 X5                 X9                   6.633    1
X5                 X6                 X8                   6.485    1
X1                 X5                 X6                   6.449    1
X0                 X5                 X7                   6.415    1
X2                 X3                 X4                   6.408    1
X0                 X2                 X8                   6.383    1
X2                 X3                 X6                   6.367    1
X1                 X4                 X5                   6.347    1
X2                 X6                 X8                   6.327    1
X1                 X2                 X6                   6.213    1
X0                 X1                 X5                   6.210    1
X0                 X2                 X6                   6.065    1
X1                 X2                 X4                   5.974    1
X2                 X6                 X7                   5.937    1
X0                 X1                 X6                   5.604    1
X3                 X4                 X7                   5.476    1
X1                 X5                 X8                   5.400    1
X1                 X4                 X7                   5.260    1
X0                 X4                 X6                   5.046    1
X2                 X4                 X7                   4.815    1
X1                 X5                 X7                   4.700    1
X1                 X2                 X7                   4.559    1
X0                 X3                 X8                   4.517    1
X4                 X8                 X9                   4.475    1
X0                 X1                 X9                   4.463    1
X1                 X6                 X8                   4.362    1
X6                 X7                 X9                   4.049    1
X3                 X6                 X8                   3.816    1
X3                 X5                 X6                   3.644    1
X1                 X4                 X8                   3.491    1
X5                 X6                 X9                   3.422    1
X0                 X6                 X7                   3.409    1
X0                 X8                 X9                   3.378    1
X3                 X5                 X9                   3.279    1
X0                 X3                 X6                   3.234    1
X1                 X2                 X5                   3.175    1
X1                 X3                 X8                   3.163    1
X2                 X4                 X6                   2.892    1
X0                 X6                 X9                   2.851    1
X6                 X8                 X9                   2.789    1
X0                 X1                 X2                   0        1
X0                 X2                 X7                   0        1
X0                 X3                 X4                   0        1
X3                 X4                 X8                   0        1
X3                 X4                 X5                   0        1
X0                 X3                 X9                   0        1
X1                 X2                 X8                   0        1
X1                 X3                 X6                   0        1
