Input File: reformatted-data/train/hibachi-res_MLPClassifier_KNeighborsClassifier-s26338_0.524.txt
Computation options used: -p 999 -r 1465808439 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X3                 X6                 788.024    0.001
X6                 X7                 X8                  23.530    0.311
X0                 X3                 X7                  18.569    0.848
X0                 X1                 X3                  16.784    0.952
X0                 X7                 X8                  15.549    0.984
X1                 X3                 X6                  14.584    0.994
X6                 X7                 X9                  14.376    0.995
X3                 X4                 X7                  14.013    0.998
X0                 X6                 X7                  13.774    0.999
X0                 X1                 X9                  13.583    0.999
X2                 X4                 X7                  13.492    1
X0                 X8                 X9                  13.484    1
X7                 X8                 X9                  12.963    1
X4                 X8                 X9                  12.131    1
X3                 X5                 X9                  12.096    1
X0                 X6                 X8                  11.533    1
X0                 X4                 X7                  11.442    1
X0                 X3                 X4                  11.344    1
X1                 X8                 X9                  10.838    1
X0                 X2                 X8                  10.329    1
X4                 X7                 X9                  10.245    1
X1                 X5                 X8                   9.933    1
X5                 X6                 X7                   9.908    1
X0                 X2                 X3                   9.816    1
X1                 X5                 X9                   9.811    1
X1                 X6                 X9                   9.788    1
X2                 X3                 X8                   9.782    1
X3                 X7                 X9                   9.618    1
X2                 X4                 X5                   9.606    1
X1                 X4                 X7                   9.597    1
X2                 X3                 X7                   9.577    1
X3                 X6                 X9                   9.556    1
X4                 X7                 X8                   9.343    1
X0                 X3                 X5                   9.302    1
X3                 X4                 X5                   8.929    1
X0                 X4                 X8                   8.897    1
X1                 X2                 X9                   8.838    1
X2                 X4                 X6                   8.813    1
X1                 X2                 X8                   8.754    1
X2                 X8                 X9                   8.693    1
X0                 X2                 X7                   8.682    1
X0                 X2                 X4                   8.511    1
X4                 X6                 X7                   8.435    1
X2                 X3                 X9                   8.230    1
X4                 X5                 X6                   7.901    1
X3                 X6                 X7                   7.898    1
X2                 X7                 X9                   7.866    1
X3                 X7                 X8                   7.784    1
X0                 X3                 X8                   7.691    1
X1                 X4                 X6                   7.644    1
X3                 X8                 X9                   7.553    1
X1                 X5                 X6                   7.391    1
X0                 X3                 X9                   7.383    1
X1                 X3                 X7                   7.352    1
X2                 X4                 X8                   7.329    1
X0                 X1                 X8                   7.300    1
X2                 X3                 X4                   7.259    1
X4                 X5                 X7                   7.161    1
X2                 X7                 X8                   7.060    1
X3                 X4                 X6                   7.046    1
X2                 X4                 X9                   6.963    1
X5                 X6                 X9                   6.776    1
X0                 X7                 X9                   6.591    1
X3                 X6                 X8                   6.504    1
X3                 X5                 X7                   6.471    1
X2                 X5                 X8                   6.384    1
X3                 X4                 X9                   6.359    1
X3                 X5                 X6                   6.299    1
X3                 X5                 X8                   6.293    1
X0                 X2                 X6                   6.146    1
X1                 X3                 X4                   6.128    1
X5                 X7                 X8                   6.118    1
X2                 X6                 X7                   5.958    1
X1                 X6                 X7                   5.952    1
X1                 X2                 X6                   5.915    1
X1                 X2                 X7                   5.754    1
X4                 X6                 X8                   5.696    1
X1                 X7                 X8                   5.600    1
X5                 X7                 X9                   5.511    1
X4                 X5                 X8                   5.467    1
X1                 X4                 X8                   5.436    1
X6                 X8                 X9                   5.389    1
X2                 X6                 X9                   5.253    1
X1                 X7                 X9                   5.177    1
X0                 X4                 X9                   4.898    1
X5                 X8                 X9                   4.808    1
X1                 X3                 X9                   4.803    1
X0                 X5                 X6                   4.631    1
X1                 X6                 X8                   4.564    1
X0                 X5                 X9                   4.476    1
X0                 X2                 X5                   4.425    1
X0                 X5                 X8                   4.258    1
X2                 X5                 X9                   4.174    1
X1                 X2                 X5                   4.124    1
X0                 X1                 X6                   4.110    1
X2                 X3                 X5                   3.994    1
X0                 X1                 X7                   3.927    1
X1                 X3                 X5                   3.867    1
X0                 X4                 X6                   3.722    1
X4                 X6                 X9                   3.563    1
X0                 X1                 X5                   3.462    1
X2                 X6                 X8                   3.444    1
X1                 X2                 X3                   3.313    1
X2                 X5                 X7                   3.281    1
X3                 X4                 X8                   3.221    1
X4                 X5                 X9                   3.202    1
X5                 X6                 X8                   3.136    1
X0                 X5                 X7                   2.715    1
X1                 X5                 X7                   2.711    1
X1                 X2                 X4                   0        1
X0                 X4                 X5                   0        1
X1                 X3                 X8                   0        1
X1                 X4                 X5                   0        1
X1                 X4                 X9                   0        1
X0                 X6                 X9                   0        1
X0                 X2                 X9                   0        1
X2                 X3                 X6                   0        1
X0                 X1                 X4                   0        1
X2                 X5                 X6                   0        1
X0                 X1                 X2                   0        1
